cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
full-rank,20.000000000000004,0,1,-1,75.0,1.1594113084737514,20,1.670020195973492
full-rank,20.000000000000004,0,1,-1,80.0,1.2559494118347598,20,1.6109825847834611
full-rank,20.000000000000004,0,1,-1,82.13,1.3029824422080687,20,1.5849405478037573
full-rank,20.000000000000004,0,1,-1,85.0,1.3731188293487018,20,1.5491887994809024
full-rank,20.000000000000004,0,1,-1,90.0,1.5272819305052314,20,1.481092548953121
full-rank,20.000000000000004,0,1,-1,95.0,1.7676179744295897,20,1.3976191688810709
full-rank,20.000000000000004,0,1,-1,99.0,2.256096222551964,20,1.282553783789957
full-rank,20.000000000000004,0,1,-1,99.73,2.59333851643641,20,1.22959103660256
full-rank,50.0,0,1,-1,5.0,0.2236319064858236,50,3.649357762185357
full-rank,50.0,0,1,-1,10.0,0.3188976579862718,50,3.133132964447272
full-rank,50.0,0,1,-1,15.0,0.3960955824046331,50,2.836353129900165
full-rank,50.0,0,1,-1,20.0,0.4644015799896271,50,2.628444100298752
full-rank,50.0,0,1,-1,25.0,0.5272408015332475,50,2.4705536315749344
full-rank,50.0,0,1,-1,30.0,0.5874655497667889,50,2.3418194832649726
full-rank,50.0,0,1,-1,35.0,0.6458487916839595,50,2.233535520418909
full-rank,50.0,0,1,-1,40.0,0.703604147714894,50,2.1395216079448915
full-rank,50.0,0,1,-1,45.0,0.7625380442111106,50,2.0545879526058632
full-rank,50.0,0,1,-1,50.0,0.822083933871775,50,1.97852900015548
full-rank,50.0,0,1,-1,60.0,0.9473089309115992,50,1.8440613460944548
full-rank,50.0,0,1,-1,70.0,1.0893896670665384,50,1.72261765866145
full-rank,50.0,0,1,-1,75.0,1.1705953788514438,50,1.6647615807299574
full-rank,50.0,0,1,-1,80.0,1.263831569051436,50,1.6065791369848554
full-rank,50.0,0,1,-1,82.13,1.3085318425526282,50,1.5813282983464585
full-rank,50.0,0,1,-1,85.0,1.375513525206573,50,1.5462011192460712
full-rank,50.0,0,1,-1,90.0,1.5213615697331215,50,1.4798247770163089
full-rank,50.0,0,1,-1,95.0,1.7454916991033549,50,1.3988977825552775
full-rank,50.0,0,1,-1,99.0,2.18602160379482,50,1.2888682940129947
full-rank,50.0,0,1,-1,99.73,2.4796793740149665,50,1.2389583631563967
full-rank,100.00000000000004,0,1,-1,5.0,0.2259934208098305,100,3.6373026008624616
full-rank,100.00000000000004,0,1,-1,10.0,0.3231214225112502,100,3.121976649005221
full-rank,100.00000000000004,0,1,-1,15.0,0.4007117897862342,100,2.82937975510389
full-rank,100.00000000000004,0,1,-1,20.0,0.4694963570106946,100,2.624055969724079
full-rank,100.00000000000004,0,1,-1,25.0,0.5328523865054879,100,2.46739677636554
full-rank,100.00000000000004,0,1,-1,30.0,0.59309512653214,100,2.340196632066746
full-rank,100.00000000000004,0,1,-1,35.0,0.6515637981121883,100,2.232792617063214
full-rank,100.00000000000004,0,1,-1,40.0,0.7096604728064555,100,2.139011875408522
full-rank,100.00000000000004,0,1,-1,45.0,0.7680344391975265,100,2.0555520732654946
full-rank,100.00000000000004,0,1,-1,50.0,0.8272203694932562,100,1.9801922965832308
full-rank,100.00000000000004,0,1,-1,60.0,0.95188749330804,100,1.8461460418978597
full-rank,100.00000000000004,0,1,-1,70.0,1.0926402625072682,100,1.7254877208063335
full-rank,100.00000000000004,0,1,-1,75.0,1.1736134381414571,100,1.6671680889520453
full-rank,100.00000000000004,0,1,-1,80.0,1.2657989133385363,100,1.609209633910634
full-rank,100.00000000000004,0,1,-1,82.13,1.309782165355003,100,1.5839486592469807
full-rank,100.00000000000004,0,1,-1,85.0,1.376730111536566,100,1.5487007129871777
full-rank,100.00000000000004,0,1,-1,90.0,1.5177245908596406,100,1.483560603127401
full-rank,100.00000000000004,0,1,-1,95.0,1.7352094636160849,100,1.4032537983668436
full-rank,100.00000000000004,0,1,-1,99.0,2.1592169262772303,100,1.294190912981617
full-rank,100.00000000000004,0,1,-1,99.73,2.440638272520426,100,1.2439182583285324
full-rank,500.00000000000017,0,1,-1,5.0,0.2263757251044359,500,3.5853245283874906
full-rank,500.00000000000017,0,1,-1,10.0,0.3249943566981719,500,3.090120966120745
full-rank,500.00000000000017,0,1,-1,15.0,0.4026936850927682,500,2.805631437802171
full-rank,500.00000000000017,0,1,-1,20.0,0.4714837923390687,500,2.6044252344148764
full-rank,500.00000000000017,0,1,-1,25.0,0.5351283148111496,500,2.448720889437629
full-rank,500.00000000000017,0,1,-1,30.0,0.5944018616291656,500,2.3251644293524976
full-rank,500.00000000000017,0,1,-1,35.0,0.6535300097187483,500,2.21703613702262
full-rank,500.00000000000017,0,1,-1,40.0,0.712387489867142,500,2.1231422579857333
full-rank,500.00000000000017,0,1,-1,45.0,0.7713665008720412,500,2.039626461555046
full-rank,500.00000000000017,0,1,-1,50.0,0.8312167936226457,500,1.963860448810048
full-rank,500.00000000000017,0,1,-1,60.0,0.9532722585211816,500,1.835019754634548
full-rank,500.00000000000017,0,1,-1,70.0,1.0949560114943824,500,1.7147816633851485
full-rank,500.00000000000017,0,1,-1,75.0,1.1755732690729828,500,1.6553372318838544
full-rank,500.00000000000017,0,1,-1,80.0,1.268859813539644,500,1.5989090500076903
full-rank,500.00000000000017,0,1,-1,82.13,1.313444157465007,500,1.5717187649110194
full-rank,500.00000000000017,0,1,-1,85.0,1.3773239063689335,500,1.538509690831282
full-rank,500.00000000000017,0,1,-1,90.0,1.5162015926408363,500,1.475870683508023
full-rank,500.00000000000017,0,1,-1,95.0,1.7278424501552971,500,1.397812263549016
full-rank,500.00000000000017,0,1,-1,99.0,2.1380624723631203,500,1.290910710504005
full-rank,500.00000000000017,0,1,-1,99.73,2.399891771822084,500,1.243753802869614
half-rank,1.005,0,1,-1,5.0,0.0525830546185897,2,1.3115471675751331
half-rank,1.005,0,1,-1,10.0,0.0901902876961498,2,1.4760292022225427
half-rank,1.005,0,1,-1,15.0,0.1283805996758823,2,1.5641211662909733
half-rank,1.005,0,1,-1,20.0,0.1690421654931414,2,1.627175814021544
half-rank,1.005,0,1,-1,25.0,0.2124333201986755,2,1.662656141568645
half-rank,1.005,0,1,-1,30.0,0.2600430181540599,2,1.689131671047541
half-rank,1.005,0,1,-1,35.0,0.3108098628187666,2,1.7015907827602492
half-rank,1.005,0,1,-1,40.0,0.3663217757863802,2,1.7054065846783106
half-rank,1.005,0,1,-1,45.0,0.4272073030060181,2,1.7041957846180946
half-rank,1.005,0,1,-1,50.0,0.494002219710008,2,1.6957230258678144
half-rank,1.005,0,1,-1,60.0,0.6507566017086902,2,1.6655027328864678
half-rank,1.005,0,1,-1,70.0,0.8529909494533827,2,1.618444394639486
half-rank,1.005,0,1,-1,75.0,0.9807164719256676,2,1.5909599391527256
half-rank,1.005,0,1,-1,80.0,1.1380809009982982,2,1.5555077544302016
half-rank,1.005,0,1,-1,82.13,1.2177931580220618,2,1.5396114268695709
half-rank,1.005,0,1,-1,85.0,1.3405133663926303,2,1.5131433335744475
half-rank,1.005,0,1,-1,90.0,1.6261152676356825,2,1.4575267639639145
half-rank,1.005,0,1,-1,95.0,2.1128975018888894,2,1.3784502537884975
half-rank,1.005,0,1,-1,99.0,3.216738610534565,2,1.253696983608343
half-rank,1.005,0,1,-1,99.73,4.0717609982800544,2,1.1927909229056313
half-rank,2.5000000000000004,0,1,-1,5.0,0.1614356517257441,5,2.9022740708176307
half-rank,2.5000000000000004,0,1,-1,10.0,0.2354107891652807,5,2.641396972694058
half-rank,2.5000000000000004,0,1,-1,15.0,0.2974836190766577,5,2.484360033409589
half-rank,2.5000000000000004,0,1,-1,20.0,0.3543467758405482,5,2.365465471979211
half-rank,2.5000000000000004,0,1,-1,25.0,0.4089492377378104,5,2.2723018429856854
half-rank,2.5000000000000004,0,1,-1,30.0,0.4631156862411431,5,2.1905058478730237
half-rank,2.5000000000000004,0,1,-1,35.0,0.5176211446809824,5,2.1191103596615317
half-rank,2.5000000000000004,0,1,-1,40.0,0.5734198565742605,5,2.0529237883771505
half-rank,2.5000000000000004,0,1,-1,45.0,0.631290348961722,5,1.991231883173044
half-rank,2.5000000000000004,0,1,-1,50.0,0.6923795292282899,5,1.931886093325185
half-rank,2.5000000000000004,0,1,-1,60.0,0.8275999074666569,5,1.8206316722135212
half-rank,2.5000000000000004,0,1,-1,70.0,0.992738821048714,5,1.710561525298164
half-rank,2.5000000000000004,0,1,-1,75.0,1.0936107468954337,5,1.6549588997312603
half-rank,2.5000000000000004,0,1,-1,80.0,1.214027342008094,5,1.5971301690177966
half-rank,2.5000000000000004,0,1,-1,82.13,1.2737889240026012,5,1.5713657199599245
half-rank,2.5000000000000004,0,1,-1,85.0,1.3663531306292147,5,1.5354635388181856
half-rank,2.5000000000000004,0,1,-1,90.0,1.574603488204133,5,1.4651893668304543
half-rank,2.5000000000000004,0,1,-1,95.0,1.9203659081208693,5,1.3752893443579954
half-rank,2.5000000000000004,0,1,-1,99.0,2.6936768908001185,5,1.2484574496950784
half-rank,2.5000000000000004,0,1,-1,99.73,3.265681066854068,5,1.1925582791511982
half-rank,5.005,0,1,-1,5.0,0.179912192077167,10,3.2737618218978697
half-rank,5.005,0,1,-1,10.0,0.2607211125429402,10,2.907431371292214
half-rank,5.005,0,1,-1,15.0,0.327886480996024,10,2.677877133002859
half-rank,5.005,0,1,-1,20.0,0.3888100852358228,10,2.510685526504568
half-rank,5.005,0,1,-1,25.0,0.4467734852552912,10,2.376905068936242
half-rank,5.005,0,1,-1,30.0,0.5033224017864543,10,2.2669916785364777
half-rank,5.005,0,1,-1,35.0,0.559831046064018,10,2.1720084647911744
half-rank,5.005,0,1,-1,40.0,0.6168539514804359,10,2.0884765043406626
half-rank,5.005,0,1,-1,45.0,0.6762413305289511,10,2.0127975795986224
half-rank,5.005,0,1,-1,50.0,0.737426193612318,10,1.943202022567698
half-rank,5.005,0,1,-1,60.0,0.8713330207623504,10,1.8175618451416595
half-rank,5.005,0,1,-1,70.0,1.0298539964626652,10,1.7022976296530612
half-rank,5.005,0,1,-1,75.0,1.124894971910145,10,1.6457436308690876
half-rank,5.005,0,1,-1,80.0,1.236340907058074,10,1.5883518760344988
half-rank,5.005,0,1,-1,82.13,1.2913859588423908,10,1.5630473995699528
half-rank,5.005,0,1,-1,85.0,1.3747409888134268,10,1.5274036241591868
half-rank,5.005,0,1,-1,90.0,1.5614771814430606,10,1.4598881667538883
half-rank,5.005,0,1,-1,95.0,1.864828983159578,10,1.3747111981994415
half-rank,5.005,0,1,-1,99.0,2.5197752270633478,10,1.2559012537662555
half-rank,5.005,0,1,-1,99.73,2.9990195470477934,10,1.20196302764393
half-rank,10.005000000000004,0,1,-1,5.0,0.2051110999246288,20,3.389706307089764
half-rank,10.005000000000004,0,1,-1,10.0,0.2934939610714638,20,2.951804500061272
half-rank,10.005000000000004,0,1,-1,15.0,0.3658464498123712,20,2.696654010189793
half-rank,10.005000000000004,0,1,-1,20.0,0.430482432994442,20,2.5175785776384147
half-rank,10.005000000000004,0,1,-1,25.0,0.4906796948130672,20,2.379411376683456
half-rank,10.005000000000004,0,1,-1,30.0,0.5492064095402478,20,2.265112049478333
half-rank,10.005000000000004,0,1,-1,35.0,0.6064139505274754,20,2.168102233007286
half-rank,10.005000000000004,0,1,-1,40.0,0.6637156058440912,20,2.0829019689083568
half-rank,10.005000000000004,0,1,-1,45.0,0.7219139687355414,20,2.0071033618911875
half-rank,10.005000000000004,0,1,-1,50.0,0.7815273717606945,20,1.9377779848762453
half-rank,10.005000000000004,0,1,-1,60.0,0.9105914488367736,20,1.811173053374626
half-rank,10.005000000000004,0,1,-1,70.0,1.0597584560113946,20,1.696305893927222
half-rank,10.005000000000004,0,1,-1,75.0,1.146984927911157,20,1.6404115506030603
half-rank,10.005000000000004,0,1,-1,80.0,1.248914316068133,20,1.5836763366712
half-rank,10.005000000000004,0,1,-1,82.13,1.2991752502957634,20,1.5581332650127933
half-rank,10.005000000000004,0,1,-1,85.0,1.3743371938516271,20,1.523377521538057
half-rank,10.005000000000004,0,1,-1,90.0,1.5409424733739068,20,1.4569402070626412
half-rank,10.005000000000004,0,1,-1,95.0,1.8062481245052249,20,1.3744788723223895
half-rank,10.005000000000004,0,1,-1,99.0,2.35436303482604,20,1.2614250706588035
half-rank,10.005000000000004,0,1,-1,99.73,2.744307067390125,20,1.2096262752707496
half-rank,25.005,0,1,-1,5.0,0.2185067655837193,50,3.6082509838410326
half-rank,25.005,0,1,-1,10.0,0.3125046897018493,50,3.110455663396861
half-rank,25.005,0,1,-1,15.0,0.3882772366989881,50,2.825453399414488
half-rank,25.005,0,1,-1,20.0,0.4551770931157774,50,2.626177600810145
half-rank,25.005,0,1,-1,25.0,0.5176132849360016,50,2.47271838096356
half-rank,25.005,0,1,-1,30.0,0.5775778229137958,50,2.347277094140184
half-rank,25.005,0,1,-1,35.0,0.6358599345248754,50,2.241236402914684
half-rank,25.005,0,1,-1,40.0,0.6937331269133453,50,2.1487919872137247
half-rank,25.005,0,1,-1,45.0,0.7518316607822854,50,2.066697391882425
half-rank,25.005,0,1,-1,50.0,0.8114432346959917,50,1.9917547398356887
half-rank,25.005,0,1,-1,60.0,0.9370989832605988,50,1.858230966347247
half-rank,25.005,0,1,-1,70.0,1.080735965128701,50,1.7364400702138096
half-rank,25.005,0,1,-1,75.0,1.1633965979600895,50,1.6778113255926952
half-rank,25.005,0,1,-1,80.0,1.2592202700575272,50,1.6182625476605697
half-rank,25.005,0,1,-1,82.13,1.3045512208407548,50,1.5928399720762758
half-rank,25.005,0,1,-1,85.0,1.373564757923219,50,1.5569713881333511
half-rank,25.005,0,1,-1,90.0,1.5238742464189905,50,1.489096330938176
half-rank,25.005,0,1,-1,95.0,1.7602631492045295,50,1.4043014519201062
half-rank,25.005,0,1,-1,99.0,2.2308807845029053,50,1.288778626778306
half-rank,25.005,0,1,-1,99.73,2.552833924654663,50,1.2361772458594853
half-rank,50.005,0,1,-1,5.0,0.2235107914635067,100,3.624845872474795
half-rank,50.005,0,1,-1,10.0,0.3193616457368955,100,3.1208377761115407
half-rank,50.005,0,1,-1,15.0,0.3963084841156996,100,2.8321444124628314
half-rank,50.005,0,1,-1,20.0,0.4641454510451008,100,2.629905453300621
half-rank,50.005,0,1,-1,25.0,0.5270458859864877,100,2.474064902113221
half-rank,50.005,0,1,-1,30.0,0.5872400052107682,100,2.3467441117313874
half-rank,50.005,0,1,-1,35.0,0.6456127604908056,100,2.239191128247115
half-rank,50.005,0,1,-1,40.0,0.7036750952352526,100,2.1454156380383926
half-rank,50.005,0,1,-1,45.0,0.7619155000338539,100,2.062055461437275
half-rank,50.005,0,1,-1,50.0,0.8211317516919951,100,1.9863807050061335
half-rank,50.005,0,1,-1,60.0,0.9464385784962136,100,1.8512019350314244
half-rank,50.005,0,1,-1,70.0,1.0875201522151223,100,1.729865273582842
half-rank,50.005,0,1,-1,75.0,1.1688366385266429,100,1.6713465213489247
half-rank,50.005,0,1,-1,80.0,1.2618008976872743,100,1.6128123777935404
half-rank,50.005,0,1,-1,82.13,1.307010831194828,100,1.586870681613994
half-rank,50.005,0,1,-1,85.0,1.3741596618838885,100,1.5515741606068123
half-rank,50.005,0,1,-1,90.0,1.5197059116578526,100,1.484539477706828
half-rank,50.005,0,1,-1,95.0,1.743740765243194,100,1.4027086254388648
half-rank,50.005,0,1,-1,99.0,2.185473433673116,100,1.2908550614610173
half-rank,50.005,0,1,-1,99.73,2.481206152066362,100,1.2397212620889368
half-rank,250.0050000000001,0,1,-1,5.0,0.2267920066891214,500,3.564464549733188
half-rank,250.0050000000001,0,1,-1,10.0,0.3252265675724093,500,3.078011417929523
half-rank,250.0050000000001,0,1,-1,15.0,0.402806946701701,500,2.796432609683308
half-rank,250.0050000000001,0,1,-1,20.0,0.4713146412012098,500,2.5973135144007986
half-rank,250.0050000000001,0,1,-1,25.0,0.5352362482916853,500,2.442966290361498
half-rank,250.0050000000001,0,1,-1,30.0,0.5958159563424799,500,2.316794398477425
half-rank,250.0050000000001,0,1,-1,35.0,0.6545134287647807,500,2.210583773972931
half-rank,250.0050000000001,0,1,-1,40.0,0.711806052458003,500,2.119237104386344
half-rank,250.0050000000001,0,1,-1,45.0,0.7702510545900503,500,2.0367264509385645
half-rank,250.0050000000001,0,1,-1,50.0,0.829668675703087,500,1.961402915601602
half-rank,250.0050000000001,0,1,-1,60.0,0.9537932557893496,500,1.830426571294457
half-rank,250.0050000000001,0,1,-1,70.0,1.0960688687961126,500,1.709940169725255
half-rank,250.0050000000001,0,1,-1,75.0,1.1781181981135016,500,1.6500816305824304
half-rank,250.0050000000001,0,1,-1,80.0,1.2680761025985583,500,1.59554713737569
half-rank,250.0050000000001,0,1,-1,82.13,1.31169383582613,500,1.5694154354340608
half-rank,250.0050000000001,0,1,-1,85.0,1.375677507421876,500,1.5358703102132725
half-rank,250.0050000000001,0,1,-1,90.0,1.5158370451689012,500,1.4731096670255166
half-rank,250.0050000000001,0,1,-1,95.0,1.7317924535448688,500,1.3933374698287642
half-rank,250.0050000000001,0,1,-1,99.0,2.131194432186367,500,1.2898477001976918
half-rank,250.0050000000001,0,1,-1,99.73,2.4109684742019186,500,1.23965340352188
low-rank,1.0001,0,1,-1,5.0,0.0377361255262667,2,1.0809564312518682
low-rank,1.0001,0,1,-1,10.0,0.0755321462760308,2,1.3723918349955864
low-rank,1.0001,0,1,-1,15.0,0.1156780778278125,2,1.5461631115850034
low-rank,1.0001,0,1,-1,20.0,0.1587561444416526,2,1.646799165951741
low-rank,1.0001,0,1,-1,25.0,0.2042615483557228,2,1.7026279732830658
low-rank,1.0001,0,1,-1,30.0,0.2531985288532646,2,1.7364499356672138
low-rank,1.0001,0,1,-1,35.0,0.3059143742331015,2,1.7557583391834777
low-rank,1.0001,0,1,-1,40.0,0.3619492622647936,2,1.7633242161781333
low-rank,1.0001,0,1,-1,45.0,0.4234510364576823,2,1.7596196898630945
low-rank,1.0001,0,1,-1,50.0,0.4911705201221145,2,1.748474437747915
low-rank,1.0001,0,1,-1,60.0,0.6494029971171754,2,1.7013144256000348
low-rank,1.0001,0,1,-1,70.0,0.8525959368732333,2,1.6305695138753915
low-rank,1.0001,0,1,-1,75.0,0.981455288019786,2,1.5880877074794644
low-rank,1.0001,0,1,-1,80.0,1.1389225260858986,2,1.540584685240021
low-rank,1.0001,0,1,-1,82.13,1.2190389061962643,2,1.5179658480192608
low-rank,1.0001,0,1,-1,85.0,1.3428751931319989,2,1.4849452711550086
low-rank,1.0001,0,1,-1,90.0,1.629261383711853,2,1.4225656907516626
low-rank,1.0001,0,1,-1,95.0,2.1154151741570355,2,1.3424341282303562
low-rank,1.0001,0,1,-1,99.0,3.2378084925757493,2,1.2232600428485534
low-rank,1.0001,0,1,-1,99.73,4.078681829172739,2,1.170645783123618
low-rank,1.0004,0,1,-1,5.0,0.0401272281711893,5,1.0516380957043507
low-rank,1.0004,0,1,-1,10.0,0.0768236521061851,5,1.2968238797323308
low-rank,1.0004,0,1,-1,15.0,0.1165854369113182,5,1.4672823879314263
low-rank,1.0004,0,1,-1,20.0,0.1592779053736553,5,1.5833437488179023
low-rank,1.0004,0,1,-1,25.0,0.2044927943205626,5,1.659967035342678
low-rank,1.0004,0,1,-1,30.0,0.2531592426107393,5,1.7068421925976949
low-rank,1.0004,0,1,-1,35.0,0.3055469967558401,5,1.733068793157834
low-rank,1.0004,0,1,-1,40.0,0.3621604116022113,5,1.7476772346794207
low-rank,1.0004,0,1,-1,45.0,0.423258594661321,5,1.7493443939021578
low-rank,1.0004,0,1,-1,50.0,0.4906271465023853,5,1.7415845174817246
low-rank,1.0004,0,1,-1,60.0,0.6482682838949837,5,1.705594017432892
low-rank,1.0004,0,1,-1,70.0,0.8513680176479561,5,1.647443545490116
low-rank,1.0004,0,1,-1,75.0,0.9807748370983792,5,1.6118928482857773
low-rank,1.0004,0,1,-1,80.0,1.1381854718028437,5,1.5693502323711888
low-rank,1.0004,0,1,-1,82.13,1.217346791129828,5,1.5499204784147549
low-rank,1.0004,0,1,-1,85.0,1.3416579977020766,5,1.5191334288242777
low-rank,1.0004,0,1,-1,90.0,1.6273370102439748,5,1.4568633977403511
low-rank,1.0004,0,1,-1,95.0,2.112546231178736,5,1.3730649181438042
low-rank,1.0004,0,1,-1,99.0,3.233152773164136,5,1.2435612134146246
low-rank,1.0004,0,1,-1,99.73,4.083176917092351,5,1.185232263925187
low-rank,1.0009,0,1,-1,5.0,0.0437145697894964,10,1.185339971632738
low-rank,1.0009,0,1,-1,10.0,0.0788939257581326,10,1.4034957810258195
low-rank,1.0009,0,1,-1,15.0,0.1176745495725293,10,1.546868049104777
low-rank,1.0009,0,1,-1,20.0,0.1599605063550831,10,1.6423498242047616
low-rank,1.0009,0,1,-1,25.0,0.2052106630966503,10,1.6973978799027114
low-rank,1.0009,0,1,-1,30.0,0.2538252551820844,10,1.7323472709849748
low-rank,1.0009,0,1,-1,35.0,0.3054322548516535,10,1.7515415869766098
low-rank,1.0009,0,1,-1,40.0,0.3618208910473137,10,1.7610933556363817
low-rank,1.0009,0,1,-1,45.0,0.4236460293839986,10,1.7602834536991152
low-rank,1.0009,0,1,-1,50.0,0.4910229190294484,10,1.7522589981818093
low-rank,1.0009,0,1,-1,60.0,0.6488977912495795,10,1.7137351356318211
low-rank,1.0009,0,1,-1,70.0,0.8516825216068787,10,1.6574411625740089
low-rank,1.0009,0,1,-1,75.0,0.980891845108976,10,1.6197917098288153
low-rank,1.0009,0,1,-1,80.0,1.1387416472415437,10,1.577285393554238
low-rank,1.0009,0,1,-1,82.13,1.2180666848480268,10,1.556980911087924
low-rank,1.0009,0,1,-1,85.0,1.3414031577022147,10,1.5273262972165174
low-rank,1.0009,0,1,-1,90.0,1.6276454819441266,10,1.466362097124526
low-rank,1.0009,0,1,-1,95.0,2.1121709515718163,10,1.3813528754127862
low-rank,1.0009,0,1,-1,99.0,3.22503482618052,10,1.251068038168576
low-rank,1.0009,0,1,-1,99.73,4.0698154253886205,10,1.191854201312416
low-rank,2.0018,0,1,-1,5.0,0.1093210493462559,20,2.202483835893236
low-rank,2.0018,0,1,-1,10.0,0.1714973664927589,20,2.1478649867293567
low-rank,2.0018,0,1,-1,15.0,0.227757723865,20,2.098905148926744
low-rank,2.0018,0,1,-1,20.0,0.2816254162011536,20,2.056230768332369
low-rank,2.0018,0,1,-1,25.0,0.3351141267293631,20,2.015748674064486
low-rank,2.0018,0,1,-1,30.0,0.3897763652525429,20,1.9743550093556563
low-rank,2.0018,0,1,-1,35.0,0.4452780460643642,20,1.9355873354266644
low-rank,2.0018,0,1,-1,40.0,0.5034317235356611,20,1.8984220477117637
low-rank,2.0018,0,1,-1,45.0,0.5641195551079559,20,1.859979311886899
low-rank,2.0018,0,1,-1,50.0,0.6290703067753958,20,1.822247075509128
low-rank,2.0018,0,1,-1,60.0,0.7752040433249912,20,1.7434873956037045
low-rank,2.0018,0,1,-1,70.0,0.9562155021274812,20,1.6597101277267396
low-rank,2.0018,0,1,-1,75.0,1.067216875592203,20,1.613974459548251
low-rank,2.0018,0,1,-1,80.0,1.202061152670653,20,1.5649011237384456
low-rank,2.0018,0,1,-1,82.13,1.268172011199291,20,1.5428474018193592
low-rank,2.0018,0,1,-1,85.0,1.370979477380521,20,1.5112305589210435
low-rank,2.0018,0,1,-1,90.0,1.6050841572799643,20,1.4483109433217896
low-rank,2.0018,0,1,-1,95.0,1.9919284169274496,20,1.365598283472005
low-rank,2.0018,0,1,-1,99.0,2.8504756690643847,20,1.2464376947378606
low-rank,2.0018,0,1,-1,99.73,3.4765163603804954,20,1.1916924076110107
low-rank,5.004500000000001,0,1,-1,5.0,0.1804576198217923,50,3.1658380946548044
low-rank,5.004500000000001,0,1,-1,10.0,0.2609796730671453,50,2.8353414515762863
low-rank,5.004500000000001,0,1,-1,15.0,0.3279855400989645,50,2.634338149507015
low-rank,5.004500000000001,0,1,-1,20.0,0.3887179066573877,50,2.487384485206964
low-rank,5.004500000000001,0,1,-1,25.0,0.4465681363773172,50,2.369848813313149
low-rank,5.004500000000001,0,1,-1,30.0,0.503735631448424,50,2.269572963847818
low-rank,5.004500000000001,0,1,-1,35.0,0.5606295662924872,50,2.182057035187554
low-rank,5.004500000000001,0,1,-1,40.0,0.6175535371645807,50,2.103912640787553
low-rank,5.004500000000001,0,1,-1,45.0,0.6764933733470244,50,2.03177789471091
low-rank,5.004500000000001,0,1,-1,50.0,0.7379171445402127,50,1.9641131796929772
low-rank,5.004500000000001,0,1,-1,60.0,0.8718570004373943,50,1.8404788123629543
low-rank,5.004500000000001,0,1,-1,70.0,1.0306029057760382,50,1.7227491005622615
low-rank,5.004500000000001,0,1,-1,75.0,1.125213017571291,50,1.6645952503953392
low-rank,5.004500000000001,0,1,-1,80.0,1.2370900986751523,50,1.6044469547340496
low-rank,5.004500000000001,0,1,-1,82.13,1.2924234520228433,50,1.5778097890886782
low-rank,5.004500000000001,0,1,-1,85.0,1.3762075380811956,50,1.5407147928720206
low-rank,5.004500000000001,0,1,-1,90.0,1.5639445745929124,50,1.469144156423118
low-rank,5.004500000000001,0,1,-1,95.0,1.868825419970137,50,1.3808113643529607
low-rank,5.004500000000001,0,1,-1,99.0,2.518408419355468,50,1.258969183632698
low-rank,5.004500000000001,0,1,-1,99.73,2.976065687507887,50,1.205220148905147
low-rank,10.009000000000002,0,1,-1,5.0,0.2049838989062037,100,3.251094304237314
low-rank,10.009000000000002,0,1,-1,10.0,0.294351075987486,100,2.8517398237716405
low-rank,10.009000000000002,0,1,-1,15.0,0.3664551694717752,100,2.622490749875178
low-rank,10.009000000000002,0,1,-1,20.0,0.4309712248315054,100,2.457769378507169
low-rank,10.009000000000002,0,1,-1,25.0,0.4917315929185907,100,2.32896245827165
low-rank,10.009000000000002,0,1,-1,30.0,0.5500221710738089,100,2.222771250673878
low-rank,10.009000000000002,0,1,-1,35.0,0.6072088301055217,100,2.1321918332707743
low-rank,10.009000000000002,0,1,-1,40.0,0.6644925665604553,100,2.05217792764526
low-rank,10.009000000000002,0,1,-1,45.0,0.7223303395876003,100,1.9809145765040597
low-rank,10.009000000000002,0,1,-1,50.0,0.7821196634951774,100,1.915374334351174
low-rank,10.009000000000002,0,1,-1,60.0,0.9106365590216412,100,1.7952148197636393
low-rank,10.009000000000002,0,1,-1,70.0,1.0601978217973815,100,1.6840874819923506
low-rank,10.009000000000002,0,1,-1,75.0,1.148347057686637,100,1.6293809291524732
low-rank,10.009000000000002,0,1,-1,80.0,1.250602544097915,100,1.5739955317172458
low-rank,10.009000000000002,0,1,-1,82.13,1.3008686049182456,100,1.5497649704744818
low-rank,10.009000000000002,0,1,-1,85.0,1.3762276505865074,100,1.5157278326808674
low-rank,10.009000000000002,0,1,-1,90.0,1.542046528876726,100,1.4515471389519523
low-rank,10.009000000000002,0,1,-1,95.0,1.8038135453411224,100,1.371564315306491
low-rank,10.009000000000002,0,1,-1,99.0,2.353159811582246,100,1.259670225141339
low-rank,10.009000000000002,0,1,-1,99.73,2.7417520379680624,100,1.207956481953075
low-rank,50.045,0,1,-1,5.0,0.2233076963924054,500,3.5264166152872263
low-rank,50.045,0,1,-1,10.0,0.3205782528028002,500,3.056977387824618
low-rank,50.045,0,1,-1,15.0,0.3972695162655839,500,2.7817112631601555
low-rank,50.045,0,1,-1,20.0,0.4663798031808822,500,2.5838881753205256
low-rank,50.045,0,1,-1,25.0,0.528113028109237,500,2.434207836146654
low-rank,50.045,0,1,-1,30.0,0.590157500318151,500,2.307116915420293
low-rank,50.045,0,1,-1,35.0,0.6490925957186052,500,2.202476115402001
low-rank,50.045,0,1,-1,40.0,0.7061490580778828,500,2.112812892264121
