cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
full-rank,2.0,0,0,0,99.0,2.977532659992681,2,1.324007459475894
full-rank,2.0,0,0,0,99.73,4.0387939409929015,2,1.2481973380217963
full-rank,5.0,0,0,0,5.0,0.3096606950124711,5,1.4887294343312345
full-rank,5.0,0,0,0,10.0,0.3762398105707885,5,1.5347605399148252
full-rank,5.0,0,0,0,15.0,0.4271298233981465,5,1.560377126628054
full-rank,5.0,0,0,0,20.0,0.4717998344012444,5,1.5776688672660664
full-rank,5.0,0,0,0,25.0,0.5133492184118261,5,1.5894447310386215
full-rank,5.0,0,0,0,30.0,0.5535602609517587,5,1.5980500347875122
full-rank,5.0,0,0,0,35.0,0.5935247262730755,5,1.6036699012083884
full-rank,5.0,0,0,0,40.0,0.6339189369509001,5,1.6071945971418276
full-rank,5.0,0,0,0,45.0,0.6753611371348458,5,1.6084677661637754
full-rank,5.0,0,0,0,50.0,0.7191799527266676,5,1.608070117233917
full-rank,5.0,0,0,0,60.0,0.8177899057951807,5,1.601495847644437
full-rank,5.0,0,0,0,70.0,0.9408143859007568,5,1.585784592796706
full-rank,5.0,0,0,0,75.0,1.0175292443270485,5,1.5737213988671823
full-rank,5.0,0,0,0,80.0,1.1125803269011347,5,1.557255156625566
full-rank,5.0,0,0,0,82.13,1.1604298472278298,5,1.5485222145458015
full-rank,5.0,0,0,0,85.0,1.2374951719036549,5,1.5339750115503734
full-rank,5.0,0,0,0,90.0,1.4213310860374484,5,1.4998598545181707
full-rank,5.0,0,0,0,95.0,1.760856804870489,5,1.4395858699560606
full-rank,5.0,0,0,0,99.0,2.7556027711289914,5,1.3087472608743944
full-rank,5.0,0,0,0,99.73,3.721492517991451,5,1.2314860456324426
full-rank,10.000000000000002,0,0,0,5.0,0.3790370563304331,10,1.733116578079413
full-rank,10.000000000000002,0,0,0,10.0,0.4379969419489423,10,1.7358837099411493
full-rank,10.000000000000002,0,0,0,15.0,0.4835675522171979,10,1.7342999227683131
full-rank,10.000000000000002,0,0,0,20.0,0.5229333896051706,10,1.730804832793492
full-rank,10.000000000000002,0,0,0,25.0,0.5598096600632426,10,1.725839489288155
full-rank,10.000000000000002,0,0,0,30.0,0.5955414606380566,10,1.7199388110519556
full-rank,10.000000000000002,0,0,0,35.0,0.6311171308104344,10,1.712941117552561
full-rank,10.000000000000002,0,0,0,40.0,0.6675375851518988,10,1.7049692195519663
full-rank,10.000000000000002,0,0,0,45.0,0.7049870745156959,10,1.6960759669890588
full-rank,10.000000000000002,0,0,0,50.0,0.7450464625053836,10,1.686216704593697
full-rank,10.000000000000002,0,0,0,60.0,0.8351529131458681,10,1.6619256979332535
full-rank,10.000000000000002,0,0,0,70.0,0.9477839711391756,10,1.6299158896589592
full-rank,10.000000000000002,0,0,0,75.0,1.0191867036132145,10,1.6093257183226877
full-rank,10.000000000000002,0,0,0,80.0,1.1074481036170296,10,1.5840707089061423
full-rank,10.000000000000002,0,0,0,82.13,1.1515263115038177,10,1.5717354805873278
full-rank,10.000000000000002,0,0,0,85.0,1.223512711069609,10,1.5518653954151629
full-rank,10.000000000000002,0,0,0,90.0,1.395976144404956,10,1.507568649532572
full-rank,10.000000000000002,0,0,0,95.0,1.719246501170144,10,1.4353811357167987
full-rank,10.000000000000002,0,0,0,99.0,2.6621299005458936,10,1.2943166748029362
full-rank,10.000000000000002,0,0,0,99.73,3.565671310864139,10,1.2156917024156682
full-rank,20.000000000000004,0,0,0,5.0,0.4173278332428441,20,1.8210749338486625
full-rank,20.000000000000004,0,0,0,10.0,0.4714890108681296,20,1.8120073755200603
full-rank,20.000000000000004,0,0,0,15.0,0.5131247282380338,20,1.8032401741369144
full-rank,20.000000000000004,0,0,0,20.0,0.5497149292704597,20,1.7942463595784373
full-rank,20.000000000000004,0,0,0,25.0,0.584138376731201,20,1.784865888227158
full-rank,20.000000000000004,0,0,0,30.0,0.6175235732587713,20,1.775253057800885
full-rank,20.000000000000004,0,0,0,35.0,0.6509249505295744,20,1.765305736446258
full-rank,20.000000000000004,0,0,0,40.0,0.6850909917234781,20,1.7544865963028902
full-rank,20.000000000000004,0,0,0,45.0,0.7205952052398593,20,1.742997716559512
full-rank,20.000000000000004,0,0,0,50.0,0.75840585235658,20,1.7304841425213
full-rank,20.000000000000004,0,0,0,60.0,0.8434969764682482,20,1.7019991958704586
full-rank,20.000000000000004,0,0,0,70.0,0.9509094124774606,20,1.666045090933205
full-rank,20.000000000000004,0,0,0,75.0,1.0192146456054012,20,1.6436737905866334
full-rank,20.000000000000004,0,0,0,80.0,1.1039078681648664,20,1.6166033852604664
full-rank,20.000000000000004,0,0,0,82.13,1.1465831066012202,20,1.6032910926165531
full-rank,20.000000000000004,0,0,0,85.0,1.2164353937262191,20,1.58215050816327
full-rank,20.000000000000004,0,0,0,90.0,1.384004121681785,20,1.5352021685181
full-rank,20.000000000000004,0,0,0,95.0,1.6949449847529328,20,1.4605559414425262
full-rank,20.000000000000004,0,0,0,99.0,2.6094303259821685,20,1.3127411605932224
full-rank,20.000000000000004,0,0,0,99.73,3.487486651597694,20,1.231032628504147
full-rank,50.0,0,0,0,5.0,0.4415280949113693,50,1.9020221895817515
full-rank,50.0,0,0,0,10.0,0.4920205487929497,50,1.8857373359772267
full-rank,50.0,0,0,0,15.0,0.5311146766322931,50,1.8719135931452449
full-rank,50.0,0,0,0,20.0,0.5658886717531367,50,1.8588758920872623
full-rank,50.0,0,0,0,25.0,0.5988055657170513,50,1.8460850117909784
full-rank,50.0,0,0,0,30.0,0.6306392845175327,50,1.8333650918156117
full-rank,50.0,0,0,0,35.0,0.6625804212266412,50,1.820370264256781
full-rank,50.0,0,0,0,40.0,0.6953896012301669,50,1.8067942661499876
full-rank,50.0,0,0,0,45.0,0.7294506696211401,50,1.7926769872880624
full-rank,50.0,0,0,0,50.0,0.7660221411297541,50,1.777424544780115
full-rank,50.0,0,0,0,60.0,0.8486545180886956,50,1.7433131536535955
full-rank,50.0,0,0,0,70.0,0.9530817943183428,50,1.701370018448254
full-rank,50.0,0,0,0,75.0,1.020086733676543,50,1.67549172758466
full-rank,50.0,0,0,0,80.0,1.102456346700465,50,1.6451714051685444
full-rank,50.0,0,0,0,82.13,1.1446512372683098,50,1.6302318166179168
full-rank,50.0,0,0,0,85.0,1.2124263490314342,50,1.6070467710191163
full-rank,50.0,0,0,0,90.0,1.3742303095098587,50,1.556150097275548
full-rank,50.0,0,0,0,95.0,1.6820886123931005,50,1.4744432720430347
full-rank,50.0,0,0,0,99.0,2.5904720021122785,50,1.317133229997545
full-rank,50.0,0,0,0,99.73,3.478000596921772,50,1.231969271365295
full-rank,100.00000000000004,0,0,0,5.0,0.4498070327727666,100,1.9218324659164887
full-rank,100.00000000000004,0,0,0,10.0,0.4991685127229706,100,1.903022821056407
full-rank,100.00000000000004,0,0,0,15.0,0.537504944007737,100,1.887420689337188
full-rank,100.00000000000004,0,0,0,20.0,0.57172069426334,100,1.8731089572406727
full-rank,100.00000000000004,0,0,0,25.0,0.6039996892298887,100,1.859176787916778
full-rank,100.00000000000004,0,0,0,30.0,0.6353679063166728,100,1.845463481411658
full-rank,100.00000000000004,0,0,0,35.0,0.6668198553165277,100,1.831564495021908
full-rank,100.00000000000004,0,0,0,40.0,0.6990551400549441,100,1.817218019786193
full-rank,100.00000000000004,0,0,0,45.0,0.7328622287723014,100,1.8021672720089457
full-rank,100.00000000000004,0,0,0,50.0,0.7686753719695292,100,1.7862637039638198
full-rank,100.00000000000004,0,0,0,60.0,0.8499103862009983,100,1.7508352226844388
full-rank,100.00000000000004,0,0,0,70.0,0.9536203236908672,100,1.707276018508861
full-rank,100.00000000000004,0,0,0,75.0,1.0193345863476035,100,1.6809231119521162
full-rank,100.00000000000004,0,0,0,80.0,1.101597325628687,100,1.6495185177143814
full-rank,100.00000000000004,0,0,0,82.13,1.142521713370355,100,1.6345107965121768
full-rank,100.00000000000004,0,0,0,85.0,1.2098275410627202,100,1.6107410224008294
full-rank,100.00000000000004,0,0,0,90.0,1.3719210845669814,100,1.5582434714752256
full-rank,100.00000000000004,0,0,0,95.0,1.6774936722378695,100,1.4753633631071257
