cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
half-rank,2.5000000000000004,0,1,-1,50.0,0.6923795292282899,5,1.5098111578045943
half-rank,2.5000000000000004,0,1,-1,60.0,0.8275999074666569,5,1.406115229406346
half-rank,2.5000000000000004,0,1,-1,70.0,0.992738821048714,5,1.3108959915588223
half-rank,2.5000000000000004,0,1,-1,75.0,1.0936107468954337,5,1.262613483365262
half-rank,2.5000000000000004,0,1,-1,80.0,1.214027342008094,5,1.2130809080683376
half-rank,2.5000000000000004,0,1,-1,82.13,1.2737889240026012,5,1.193211565467002
half-rank,2.5000000000000004,0,1,-1,85.0,1.3663531306292147,5,1.1659751119500943
half-rank,2.5000000000000004,0,1,-1,90.0,1.574603488204133,5,1.113321718420152
half-rank,2.5000000000000004,0,1,-1,95.0,1.9203659081208693,5,1.057879435618709
half-rank,2.5000000000000004,0,1,-1,99.0,2.6936768908001185,5,1.003937979143232
half-rank,2.5000000000000004,0,1,-1,99.73,3.265681066854068,5,0.9916852716136862
half-rank,5.005,0,1,-1,5.0,0.179912192077167,10,2.1806598851185908
half-rank,5.005,0,1,-1,10.0,0.2607211125429402,10,2.1565531200435157
half-rank,5.005,0,1,-1,15.0,0.327886480996024,10,2.0721497733187317
half-rank,5.005,0,1,-1,20.0,0.3888100852358228,10,1.9855590359889048
half-rank,5.005,0,1,-1,25.0,0.4467734852552912,10,1.904100393755994
half-rank,5.005,0,1,-1,30.0,0.5033224017864543,10,1.8238014131022824
half-rank,5.005,0,1,-1,35.0,0.559831046064018,10,1.7480327542284986
half-rank,5.005,0,1,-1,40.0,0.6168539514804359,10,1.676693252913583
half-rank,5.005,0,1,-1,45.0,0.6762413305289511,10,1.6099720107248905
half-rank,5.005,0,1,-1,50.0,0.737426193612318,10,1.549064028240319
half-rank,5.005,0,1,-1,60.0,0.8713330207623504,10,1.4323674054818738
half-rank,5.005,0,1,-1,70.0,1.0298539964626652,10,1.3217046546557212
half-rank,5.005,0,1,-1,75.0,1.124894971910145,10,1.2704400550593018
half-rank,5.005,0,1,-1,80.0,1.236340907058074,10,1.221309414438599
half-rank,5.005,0,1,-1,82.13,1.2913859588423908,10,1.2000668320050092
half-rank,5.005,0,1,-1,85.0,1.3747409888134268,10,1.1709818470658029
half-rank,5.005,0,1,-1,90.0,1.5614771814430606,10,1.1206971477840844
half-rank,5.005,0,1,-1,95.0,1.864828983159578,10,1.0670331825690194
half-rank,5.005,0,1,-1,99.0,2.5197752270633478,10,1.0166517369194248
half-rank,5.005,0,1,-1,99.73,2.9990195470477934,10,1.0025528468298088
half-rank,10.005000000000004,0,1,-1,5.0,0.2051110999246288,20,2.5692691293980845
half-rank,10.005000000000004,0,1,-1,10.0,0.2934939610714638,20,2.3833240165428693
half-rank,10.005000000000004,0,1,-1,15.0,0.3658464498123712,20,2.1915923051445128
half-rank,10.005000000000004,0,1,-1,20.0,0.430482432994442,20,2.0424656468513875
half-rank,10.005000000000004,0,1,-1,25.0,0.4906796948130672,20,1.9188945533943709
half-rank,10.005000000000004,0,1,-1,30.0,0.5492064095402478,20,1.8133198031804636
half-rank,10.005000000000004,0,1,-1,35.0,0.6064139505274754,20,1.7220548300223766
half-rank,10.005000000000004,0,1,-1,40.0,0.6637156058440912,20,1.6434440559974663
half-rank,10.005000000000004,0,1,-1,45.0,0.7219139687355414,20,1.5717162333156842
half-rank,10.005000000000004,0,1,-1,50.0,0.7815273717606945,20,1.5052442295289206
half-rank,10.005000000000004,0,1,-1,60.0,0.9105914488367736,20,1.387781478877954
half-rank,10.005000000000004,0,1,-1,70.0,1.0597584560113946,20,1.285222062368056
half-rank,10.005000000000004,0,1,-1,75.0,1.146984927911157,20,1.238317970709805
half-rank,10.005000000000004,0,1,-1,80.0,1.248914316068133,20,1.1940983765099535
half-rank,10.005000000000004,0,1,-1,82.13,1.2991752502957634,20,1.1759492357136108
half-rank,10.005000000000004,0,1,-1,85.0,1.3743371938516271,20,1.1516547923372689
half-rank,10.005000000000004,0,1,-1,90.0,1.5409424733739068,20,1.1078378061191747
half-rank,10.005000000000004,0,1,-1,95.0,1.8062481245052249,20,1.0615318203718591
half-rank,10.005000000000004,0,1,-1,99.0,2.35436303482604,20,1.018824757005295
half-rank,10.005000000000004,0,1,-1,99.73,2.744307067390125,20,1.0105220186325194
half-rank,25.005,0,1,-1,5.0,0.2185067655837193,50,2.823068418370548
half-rank,25.005,0,1,-1,10.0,0.3125046897018493,50,2.512358224915096
half-rank,25.005,0,1,-1,15.0,0.3882772366989881,50,2.2658592909334176
half-rank,25.005,0,1,-1,20.0,0.4551770931157774,50,2.078133173466069
half-rank,25.005,0,1,-1,25.0,0.5176132849360016,50,1.927094183749601
half-rank,25.005,0,1,-1,30.0,0.5775778229137958,50,1.8034491040212863
half-rank,25.005,0,1,-1,35.0,0.6358599345248754,50,1.7005408121175192
half-rank,25.005,0,1,-1,40.0,0.6937331269133453,50,1.6117531987496123
half-rank,25.005,0,1,-1,45.0,0.7518316607822854,50,1.535288454900284
half-rank,25.005,0,1,-1,50.0,0.8114432346959917,50,1.468657974699605
half-rank,25.005,0,1,-1,60.0,0.9370989832605988,50,1.3529372846740515
half-rank,25.005,0,1,-1,70.0,1.080735965128701,50,1.255375390625084
half-rank,25.005,0,1,-1,75.0,1.1633965979600895,50,1.2110483357435242
half-rank,25.005,0,1,-1,80.0,1.2592202700575272,50,1.1688383910425209
half-rank,25.005,0,1,-1,82.13,1.3045512208407548,50,1.1513005743684026
half-rank,25.005,0,1,-1,85.0,1.373564757923219,50,1.128026270419121
half-rank,25.005,0,1,-1,90.0,1.5238742464189905,50,1.0880740473773711
half-rank,25.005,0,1,-1,95.0,1.7602631492045295,50,1.0476962697151193
half-rank,25.005,0,1,-1,99.0,2.2308807845029053,50,1.013559149182605
half-rank,25.005,0,1,-1,99.73,2.552833924654663,50,1.0062800124303832
half-rank,50.005,0,1,-1,5.0,0.2235107914635067,100,2.8516494546184035
half-rank,50.005,0,1,-1,10.0,0.3193616457368955,100,2.5251335506017822
half-rank,50.005,0,1,-1,15.0,0.3963084841156996,100,2.2804164560028197
half-rank,50.005,0,1,-1,20.0,0.4641454510451008,100,2.0855204823719973
half-rank,50.005,0,1,-1,25.0,0.5270458859864877,100,1.930042233507535
half-rank,50.005,0,1,-1,30.0,0.5872400052107682,100,1.802463263119613
half-rank,50.005,0,1,-1,35.0,0.6456127604908056,100,1.6968050298068846
half-rank,50.005,0,1,-1,40.0,0.7036750952352526,100,1.6073975460008525
half-rank,50.005,0,1,-1,45.0,0.7619155000338539,100,1.5295759226571373
half-rank,50.005,0,1,-1,50.0,0.8211317516919951,100,1.4611009967718531
half-rank,50.005,0,1,-1,60.0,0.9464385784962136,100,1.3444004306703168
half-rank,50.005,0,1,-1,70.0,1.0875201522151223,100,1.2464437418748644
half-rank,50.005,0,1,-1,75.0,1.1688366385266429,100,1.202222923190645
half-rank,50.005,0,1,-1,80.0,1.2618008976872743,100,1.1600419508072524
half-rank,50.005,0,1,-1,82.13,1.307010831194828,100,1.1426288054314098
half-rank,50.005,0,1,-1,85.0,1.3741596618838885,100,1.1193097713317488
half-rank,50.005,0,1,-1,90.0,1.5197059116578526,100,1.079601796739761
half-rank,50.005,0,1,-1,95.0,1.743740765243194,100,1.0402309761602562
half-rank,50.005,0,1,-1,99.0,2.185473433673116,100,1.006827285178427
half-rank,50.005,0,1,-1,99.73,2.481206152066362,100,1.0002313189445764
low-rank,1.0001,0,1,-1,5.0,0.0377361255262667,2,0.4399513056607396
low-rank,1.0001,0,1,-1,10.0,0.0755321462760308,2,0.6032046223936091
low-rank,1.0001,0,1,-1,15.0,0.1156780778278125,2,0.8355935244533745
low-rank,1.0001,0,1,-1,20.0,0.1587561444416526,2,1.022034082213816
low-rank,1.0001,0,1,-1,25.0,0.2042615483557228,2,1.1688010790795178
low-rank,1.0001,0,1,-1,30.0,0.2531985288532646,2,1.2689214015193997
low-rank,1.0001,0,1,-1,35.0,0.3059143742331015,2,1.3483737241284657
low-rank,1.0001,0,1,-1,40.0,0.3619492622647936,2,1.4194300933949429
low-rank,1.0001,0,1,-1,45.0,0.4234510364576823,2,1.4704796937444329
low-rank,1.0001,0,1,-1,50.0,0.4911705201221145,2,1.5116869533029764
low-rank,1.0001,0,1,-1,60.0,0.6494029971171754,2,1.5603923436483105
low-rank,1.0001,0,1,-1,70.0,0.8525959368732333,2,1.5318113669817186
low-rank,1.0001,0,1,-1,75.0,0.981455288019786,2,1.4943373751279867
low-rank,1.0001,0,1,-1,80.0,1.1389225260858986,2,1.4490272765866452
low-rank,1.0001,0,1,-1,82.13,1.2190389061962643,2,1.4225273640071658
low-rank,1.0001,0,1,-1,85.0,1.3428751931319989,2,1.3843890849214875
low-rank,1.0001,0,1,-1,90.0,1.629261383711853,2,1.3056419895132072
low-rank,1.0001,0,1,-1,95.0,2.1154151741570355,2,1.216015846165352
low-rank,1.0001,0,1,-1,99.0,3.2378084925757493,2,1.1138656046645496
low-rank,1.0001,0,1,-1,99.73,4.078681829172739,2,1.0894097218592982
low-rank,1.0004,0,1,-1,5.0,0.0401272281711893,5,0.4020557297353747
low-rank,1.0004,0,1,-1,10.0,0.0768236521061851,5,0.5230684299224619
low-rank,1.0004,0,1,-1,15.0,0.1165854369113182,5,0.7713050053730744
low-rank,1.0004,0,1,-1,20.0,0.1592779053736553,5,0.9713623689263884
low-rank,1.0004,0,1,-1,25.0,0.2044927943205626,5,1.130553657178434
low-rank,1.0004,0,1,-1,30.0,0.2531592426107393,5,1.2429365199292
low-rank,1.0004,0,1,-1,35.0,0.3055469967558401,5,1.3367128009048692
low-rank,1.0004,0,1,-1,40.0,0.3621604116022113,5,1.4005786954895665
low-rank,1.0004,0,1,-1,45.0,0.423258594661321,5,1.4360380261906829
low-rank,1.0004,0,1,-1,50.0,0.4906271465023853,5,1.4554942045724442
low-rank,1.0004,0,1,-1,60.0,0.6482682838949837,5,1.4302482878594798
low-rank,1.0004,0,1,-1,70.0,0.8513680176479561,5,1.3607549285221063
low-rank,1.0004,0,1,-1,75.0,0.9807748370983792,5,1.3175582591143034
low-rank,1.0004,0,1,-1,80.0,1.1381854718028437,5,1.2676971099672667
low-rank,1.0004,0,1,-1,82.13,1.217346791129828,5,1.243591896671694
low-rank,1.0004,0,1,-1,85.0,1.3416579977020766,5,1.211476065655409
low-rank,1.0004,0,1,-1,90.0,1.6273370102439748,5,1.1449307161519882
low-rank,1.0004,0,1,-1,95.0,2.112546231178736,5,1.0662430643599377
low-rank,1.0004,0,1,-1,99.0,3.233152773164136,5,0.983016816755372
low-rank,1.0004,0,1,-1,99.73,4.083176917092351,5,0.9604110725030828
low-rank,1.0009,0,1,-1,5.0,0.0437145697894964,10,0.4717093848699137
low-rank,1.0009,0,1,-1,10.0,0.0788939257581326,10,0.6262300565846899
low-rank,1.0009,0,1,-1,15.0,0.1176745495725293,10,0.8371087455501531
low-rank,1.0009,0,1,-1,20.0,0.1599605063550831,10,1.0215071417735635
low-rank,1.0009,0,1,-1,25.0,0.2052106630966503,10,1.1757955133781754
low-rank,1.0009,0,1,-1,30.0,0.2538252551820844,10,1.2921024035551842
low-rank,1.0009,0,1,-1,35.0,0.3054322548516535,10,1.39192610941472
low-rank,1.0009,0,1,-1,40.0,0.3618208910473137,10,1.4777956141253163
low-rank,1.0009,0,1,-1,45.0,0.4236460293839986,10,1.5307882030277946
low-rank,1.0009,0,1,-1,50.0,0.4910229190294484,10,1.563380784738601
low-rank,1.0009,0,1,-1,60.0,0.6488977912495795,10,1.5774780754595406
low-rank,1.0009,0,1,-1,70.0,0.8516825216068787,10,1.512430103202138
low-rank,1.0009,0,1,-1,75.0,0.980891845108976,10,1.4669361451064682
low-rank,1.0009,0,1,-1,80.0,1.1387416472415437,10,1.4161235804787309
low-rank,1.0009,0,1,-1,82.13,1.2180666848480268,10,1.393993797800136
low-rank,1.0009,0,1,-1,85.0,1.3414031577022147,10,1.358296359381697
low-rank,1.0009,0,1,-1,90.0,1.6276454819441266,10,1.2918719826122362
low-rank,1.0009,0,1,-1,95.0,2.1121709515718163,10,1.214874454149794
low-rank,1.0009,0,1,-1,99.0,3.22503482618052,10,1.1352910102988498
low-rank,1.0009,0,1,-1,99.73,4.0698154253886205,10,1.1121565806253253
low-rank,2.0018,0,1,-1,5.0,0.1093210493462559,20,1.227341343401701
low-rank,2.0018,0,1,-1,10.0,0.1714973664927589,20,1.4568124841341796
low-rank,2.0018,0,1,-1,15.0,0.227757723865,20,1.5690272658408806
low-rank,2.0018,0,1,-1,20.0,0.2816254162011536,20,1.6333232261865562
low-rank,2.0018,0,1,-1,25.0,0.3351141267293631,20,1.6548408898717184
low-rank,2.0018,0,1,-1,30.0,0.3897763652525429,20,1.6609835240950477
low-rank,2.0018,0,1,-1,35.0,0.4452780460643642,20,1.6506636207540866
low-rank,2.0018,0,1,-1,40.0,0.5034317235356611,20,1.6282794661570452
low-rank,2.0018,0,1,-1,45.0,0.5641195551079559,20,1.6114683685132354
low-rank,2.0018,0,1,-1,50.0,0.6290703067753958,20,1.587400552937469
low-rank,2.0018,0,1,-1,60.0,0.7752040433249912,20,1.5160396717366509
low-rank,2.0018,0,1,-1,70.0,0.9562155021274812,20,1.4275422875865724
low-rank,2.0018,0,1,-1,75.0,1.067216875592203,20,1.3813358090542154
low-rank,2.0018,0,1,-1,80.0,1.202061152670653,20,1.3287441791633536
low-rank,2.0018,0,1,-1,82.13,1.268172011199291,20,1.3051036593154353
low-rank,2.0018,0,1,-1,85.0,1.370979477380521,20,1.273674752396031
low-rank,2.0018,0,1,-1,90.0,1.6050841572799643,20,1.21487811140348
low-rank,2.0018,0,1,-1,95.0,1.9919284169274496,20,1.1422975489189335
low-rank,2.0018,0,1,-1,99.0,2.8504756690643847,20,1.062297087734165
low-rank,2.0018,0,1,-1,99.73,3.4765163603804954,20,1.040012732213356
low-rank,5.004500000000001,0,1,-1,5.0,0.1804576198217923,50,2.2319816637985483
low-rank,5.004500000000001,0,1,-1,10.0,0.2609796730671453,50,2.1230763075922336
low-rank,5.004500000000001,0,1,-1,15.0,0.3279855400989645,50,2.0280303978120293
low-rank,5.004500000000001,0,1,-1,20.0,0.3887179066573877,50,1.9456988917057956
low-rank,5.004500000000001,0,1,-1,25.0,0.4465681363773172,50,1.8586559842196797
low-rank,5.004500000000001,0,1,-1,30.0,0.503735631448424,50,1.7782788463882162
low-rank,5.004500000000001,0,1,-1,35.0,0.5606295662924872,50,1.7058718726852198
low-rank,5.004500000000001,0,1,-1,40.0,0.6175535371645807,50,1.6396337265210572
low-rank,5.004500000000001,0,1,-1,45.0,0.6764933733470244,50,1.578009987895692
low-rank,5.004500000000001,0,1,-1,50.0,0.7379171445402127,50,1.519099479760903
low-rank,5.004500000000001,0,1,-1,60.0,0.8718570004373943,50,1.4114226255538551
low-rank,5.004500000000001,0,1,-1,70.0,1.0306029057760382,50,1.3107664134835195
low-rank,5.004500000000001,0,1,-1,75.0,1.125213017571291,50,1.2636899314040555
low-rank,5.004500000000001,0,1,-1,80.0,1.2370900986751523,50,1.2180352777820582
low-rank,5.004500000000001,0,1,-1,82.13,1.2924234520228433,50,1.1986196311661663
low-rank,5.004500000000001,0,1,-1,85.0,1.3762075380811956,50,1.172264221561433
