cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
half-rank,50.005,0,1,-1,40.0,0.7036750952352526,100,1.5679993698185517
half-rank,50.005,0,1,-1,45.0,0.7619155000338539,100,1.5049353927024849
half-rank,50.005,0,1,-1,50.0,0.8211317516919951,100,1.4466626320208062
half-rank,50.005,0,1,-1,60.0,0.9464385784962136,100,1.3414304363724714
half-rank,50.005,0,1,-1,70.0,1.0875201522151223,100,1.248490072195151
half-rank,50.005,0,1,-1,75.0,1.1688366385266429,100,1.2050961723147169
half-rank,50.005,0,1,-1,80.0,1.2618008976872743,100,1.1630625807856554
half-rank,50.005,0,1,-1,82.13,1.307010831194828,100,1.1453258849145678
half-rank,50.005,0,1,-1,85.0,1.3741596618838885,100,1.121842004497636
half-rank,50.005,0,1,-1,90.0,1.5197059116578526,100,1.0815291843312242
half-rank,50.005,0,1,-1,95.0,1.743740765243194,100,1.041954639988178
half-rank,50.005,0,1,-1,99.0,2.185473433673116,100,1.0090071774157985
half-rank,50.005,0,1,-1,99.73,2.481206152066362,100,1.002590636005103
half-rank,250.0050000000001,0,1,-1,5.0,0.2267920066891214,500,2.3568440849748544
half-rank,250.0050000000001,0,1,-1,10.0,0.3252265675724093,500,2.1464208985485085
half-rank,250.0050000000001,0,1,-1,15.0,0.402806946701701,500,1.9984034545550653
half-rank,250.0050000000001,0,1,-1,20.0,0.4713146412012098,500,1.8805828236664384
half-rank,250.0050000000001,0,1,-1,25.0,0.5352362482916853,500,1.7829374791401058
half-rank,250.0050000000001,0,1,-1,30.0,0.5958159563424799,500,1.6967704135041597
half-rank,250.0050000000001,0,1,-1,35.0,0.6545134287647807,500,1.6222426811791075
half-rank,250.0050000000001,0,1,-1,40.0,0.711806052458003,500,1.5519608888316094
half-rank,250.0050000000001,0,1,-1,45.0,0.7702510545900503,500,1.4912157922417193
half-rank,250.0050000000001,0,1,-1,50.0,0.829668675703087,500,1.4340071485372845
half-rank,250.0050000000001,0,1,-1,60.0,0.9537932557893496,500,1.3287694129818992
half-rank,250.0050000000001,0,1,-1,70.0,1.0960688687961126,500,1.2370626521973862
half-rank,250.0050000000001,0,1,-1,75.0,1.1781181981135016,500,1.193548957831833
half-rank,250.0050000000001,0,1,-1,80.0,1.2680761025985583,500,1.1517100771838522
