cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
full-rank,50.0,0,1,-1,70.0,0.9535658792344248,50,1.4402227688784512
full-rank,50.0,0,1,-1,75.0,1.020264805833114,50,1.4013418244271347
full-rank,50.0,0,1,-1,80.0,1.1024515436837352,50,1.3586782999803864
full-rank,50.0,0,1,-1,82.13,1.1449300428281748,50,1.338996228227154
full-rank,50.0,0,1,-1,85.0,1.212207605795035,50,1.310814324427892
full-rank,50.0,0,1,-1,90.0,1.375876816433243,50,1.254432960644457
full-rank,50.0,0,1,-1,95.0,1.6859159993212125,50,1.1825923253759223
full-rank,50.0,0,1,-1,99.0,2.5941520779037317,50,1.0904830830705288
full-rank,50.0,0,1,-1,99.73,3.5547171404608258,50,1.055093096914028
full-rank,100.00000000000004,0,1,-1,5.0,0.4513581709864891,100,1.774488900028064
full-rank,100.00000000000004,0,1,-1,10.0,0.5000780943890799,100,1.7457710449156243
full-rank,100.00000000000004,0,1,-1,15.0,0.5384243343981711,100,1.7187407913173285
full-rank,100.00000000000004,0,1,-1,20.0,0.5726205128499551,100,1.6923341697997718
full-rank,100.00000000000004,0,1,-1,25.0,0.6043717168405595,100,1.6662270848272964
full-rank,100.00000000000004,0,1,-1,30.0,0.6358593325209438,100,1.6401293121648994
full-rank,100.00000000000004,0,1,-1,35.0,0.6673909028550595,100,1.6132208604107083
full-rank,100.00000000000004,0,1,-1,40.0,0.6995300086760875,100,1.5859919986384508
full-rank,100.00000000000004,0,1,-1,45.0,0.7334465314839008,100,1.5578008479608665
full-rank,100.00000000000004,0,1,-1,50.0,0.7691837782423784,100,1.528576026157613
full-rank,100.00000000000004,0,1,-1,60.0,0.8507357345960495,100,1.4672999371213575
full-rank,100.00000000000004,0,1,-1,70.0,0.95448568677391,100,1.3986009725422386
full-rank,100.00000000000004,0,1,-1,75.0,1.0200750004901096,100,1.360105368475557
full-rank,100.00000000000004,0,1,-1,80.0,1.1026030991680378,100,1.3184066033806114
full-rank,100.00000000000004,0,1,-1,82.13,1.1453337845579834,100,1.2991696546897606
full-rank,100.00000000000004,0,1,-1,85.0,1.2119116751636476,100,1.2710746386269918
full-rank,100.00000000000004,0,1,-1,90.0,1.3734592960334384,100,1.216233780273664
full-rank,100.00000000000004,0,1,-1,95.0,1.6789185885476712,100,1.14732728443621
full-rank,100.00000000000004,0,1,-1,99.0,2.575709714470096,100,1.057228586500234
full-rank,100.00000000000004,0,1,-1,99.73,3.5316767281410506,100,1.020926517895743
half-rank,1.005,0,1,-1,5.0,0.0686590534398264,2,0.0950341581539331
half-rank,1.005,0,1,-1,10.0,0.1116380514813084,2,0.1256848988385739
half-rank,1.005,0,1,-1,15.0,0.1553780940067979,2,0.2165024231142967
half-rank,1.005,0,1,-1,20.0,0.2011581785456142,2,0.3691996043160454
half-rank,1.005,0,1,-1,25.0,0.2490768435220657,2,0.5511410188301307
half-rank,1.005,0,1,-1,30.0,0.2989132552754465,2,0.7222347849688203
half-rank,1.005,0,1,-1,35.0,0.3510556422692257,2,0.8849097355602409
half-rank,1.005,0,1,-1,40.0,0.4065220170893122,2,1.0246606006191783
half-rank,1.005,0,1,-1,45.0,0.4647557086536141,2,1.1477363544251693
half-rank,1.005,0,1,-1,50.0,0.5269362669909987,2,1.244238754685069
half-rank,1.005,0,1,-1,60.0,0.6674643708445047,2,1.3717320472690178
half-rank,1.005,0,1,-1,70.0,0.8421876403147622,2,1.4046552440948894
half-rank,1.005,0,1,-1,75.0,0.951422268734397,2,1.4025073557008525
half-rank,1.005,0,1,-1,80.0,1.0830646315303114,2,1.3979877797817075
half-rank,1.005,0,1,-1,82.13,1.1498663833070384,2,1.3906097156410078
half-rank,1.005,0,1,-1,85.0,1.25583810540932,2,1.37240420011216
half-rank,1.005,0,1,-1,90.0,1.5036863556158278,2,1.3236530536628706
half-rank,1.005,0,1,-1,95.0,1.9525274130364811,2,1.2399592937346413
half-rank,1.005,0,1,-1,99.0,3.222693916225664,2,1.114475416006189
half-rank,1.005,0,1,-1,99.73,4.547867539654458,2,1.0546946398376422
half-rank,2.5000000000000004,0,1,-1,5.0,0.2681885627872311,5,1.011170840676961
half-rank,2.5000000000000004,0,1,-1,10.0,0.3320867552252911,5,1.267066312456208
half-rank,2.5000000000000004,0,1,-1,15.0,0.3819276750371941,5,1.3897284332385458
half-rank,2.5000000000000004,0,1,-1,20.0,0.4268945210209693,5,1.4626206599646685
half-rank,2.5000000000000004,0,1,-1,25.0,0.4694267832512684,5,1.5063734929239212
half-rank,2.5000000000000004,0,1,-1,30.0,0.5109868869417803,5,1.5328611038447235
half-rank,2.5000000000000004,0,1,-1,35.0,0.552575529226393,5,1.5469315670257218
half-rank,2.5000000000000004,0,1,-1,40.0,0.5954191592595156,5,1.5543354177293107
half-rank,2.5000000000000004,0,1,-1,45.0,0.639752059978008,5,1.554644202913981
half-rank,2.5000000000000004,0,1,-1,50.0,0.6866125127250432,5,1.549992335480756
half-rank,2.5000000000000004,0,1,-1,60.0,0.7920288122725808,5,1.5264743358013446
half-rank,2.5000000000000004,0,1,-1,70.0,0.9238840687183828,5,1.4843757803736377
half-rank,2.5000000000000004,0,1,-1,75.0,1.0071275641320585,5,1.4558185265891603
half-rank,2.5000000000000004,0,1,-1,80.0,1.1086480959884932,5,1.420364107559504
half-rank,2.5000000000000004,0,1,-1,82.13,1.16033974114174,5,1.4025316082577957
half-rank,2.5000000000000004,0,1,-1,85.0,1.2425691783534238,5,1.376379732276794
half-rank,2.5000000000000004,0,1,-1,90.0,1.4382388360111569,5,1.3209179127268424
half-rank,2.5000000000000004,0,1,-1,95.0,1.806442289781893,5,1.2377875783244756
half-rank,2.5000000000000004,0,1,-1,99.0,2.8581256260550987,5,1.125114542198793
half-rank,2.5000000000000004,0,1,-1,99.73,3.978544674312809,5,1.0756076672742751
half-rank,5.005,0,1,-1,5.0,0.3117330394815684,10,1.2760559246391243
half-rank,5.005,0,1,-1,10.0,0.3780319398166114,10,1.4374036867345517
half-rank,5.005,0,1,-1,15.0,0.4290323319120566,10,1.500636042799225
half-rank,5.005,0,1,-1,20.0,0.4738034229331389,10,1.5297543333629304
half-rank,5.005,0,1,-1,25.0,0.5151096595976754,10,1.5442913844238335
half-rank,5.005,0,1,-1,30.0,0.5551940494147917,10,1.5496603543094496
half-rank,5.005,0,1,-1,35.0,0.5950617145355007,10,1.548725344143295
half-rank,5.005,0,1,-1,40.0,0.6353552915392242,10,1.5449113227548157
half-rank,5.005,0,1,-1,45.0,0.6767481158902107,10,1.5365539444190055
half-rank,5.005,0,1,-1,50.0,0.7203558593505667,10,1.525274282196918
half-rank,5.005,0,1,-1,60.0,0.8185410093085972,10,1.4942930228141906
half-rank,5.005,0,1,-1,70.0,0.9409816607871336,10,1.447405686397095
half-rank,5.005,0,1,-1,75.0,1.0183753225395502,10,1.4167633245723752
half-rank,5.005,0,1,-1,80.0,1.1135852410672389,10,1.3804191900361946
half-rank,5.005,0,1,-1,82.13,1.1617714226689342,10,1.362230326065296
half-rank,5.005,0,1,-1,85.0,1.2374038335322184,10,1.3348553331243949
half-rank,5.005,0,1,-1,90.0,1.4207597093185065,10,1.2780881987676198
half-rank,5.005,0,1,-1,95.0,1.7646594085510767,10,1.204816367623392
half-rank,5.005,0,1,-1,99.0,2.7634455631509254,10,1.1042217952021824
half-rank,5.005,0,1,-1,99.73,3.825642697367996,10,1.06008477242848
half-rank,10.005000000000004,0,1,-1,5.0,0.3804128721661304,20,1.647020942617471
half-rank,10.005000000000004,0,1,-1,10.0,0.4386339090260244,20,1.6775704297531453
half-rank,10.005000000000004,0,1,-1,15.0,0.483852214125372,20,1.680187843768578
half-rank,10.005000000000004,0,1,-1,20.0,0.5234861869455473,20,1.6749495391273177
half-rank,10.005000000000004,0,1,-1,25.0,0.5605609077539341,20,1.6642855464166904
half-rank,10.005000000000004,0,1,-1,30.0,0.5964952809558259,20,1.649448124723901
half-rank,10.005000000000004,0,1,-1,35.0,0.6319063705731642,20,1.6318230676837886
half-rank,10.005000000000004,0,1,-1,40.0,0.6683880188359725,20,1.6116732927959845
half-rank,10.005000000000004,0,1,-1,45.0,0.7061020499470254,20,1.5885930225197331
half-rank,10.005000000000004,0,1,-1,50.0,0.7459200765552683,20,1.5638968903408217
half-rank,10.005000000000004,0,1,-1,60.0,0.8356675797224788,20,1.5088132561765035
half-rank,10.005000000000004,0,1,-1,70.0,0.948587811762989,20,1.4452338891209595
half-rank,10.005000000000004,0,1,-1,75.0,1.0201294566821757,20,1.408479886784053
half-rank,10.005000000000004,0,1,-1,80.0,1.1091094300806654,20,1.366888516877073
half-rank,10.005000000000004,0,1,-1,82.13,1.1550887554971625,20,1.3474685136162263
half-rank,10.005000000000004,0,1,-1,85.0,1.2265584626764128,20,1.3190358550500385
half-rank,10.005000000000004,0,1,-1,90.0,1.4001581973280728,20,1.262269027359067
half-rank,10.005000000000004,0,1,-1,95.0,1.7233175142632953,20,1.1879998784231085
half-rank,10.005000000000004,0,1,-1,99.0,2.675606587077343,20,1.08631883433021
half-rank,10.005000000000004,0,1,-1,99.73,3.665268763867609,20,1.0467377333360677
half-rank,25.005,0,1,-1,5.0,0.4271625786069111,50,1.7477020923268407
half-rank,25.005,0,1,-1,10.0,0.478915605738721,50,1.7333200939382536
half-rank,25.005,0,1,-1,15.0,0.5197109586416484,50,1.712595423152146
half-rank,25.005,0,1,-1,20.0,0.55584741421313,50,1.6902659333782375
half-rank,25.005,0,1,-1,25.0,0.5895147879913166,50,1.666855638176194
half-rank,25.005,0,1,-1,30.0,0.6221643354482124,50,1.642989987143936
half-rank,25.005,0,1,-1,35.0,0.6552008089401494,50,1.6183657486667438
half-rank,25.005,0,1,-1,40.0,0.6886744273714913,50,1.5924663390573757
half-rank,25.005,0,1,-1,45.0,0.7237432048340777,50,1.5657383992780094
half-rank,25.005,0,1,-1,50.0,0.7608505494744224,50,1.5379710373289628
half-rank,25.005,0,1,-1,60.0,0.8451543137279999,50,1.4779530226558295
half-rank,25.005,0,1,-1,70.0,0.9518279269402324,50,1.4118376202377485
half-rank,25.005,0,1,-1,75.0,1.0199727393525024,50,1.3750226532868532
half-rank,25.005,0,1,-1,80.0,1.1044598682317477,50,1.3341216953337576
half-rank,25.005,0,1,-1,82.13,1.147674648036141,50,1.3151069482146327
half-rank,25.005,0,1,-1,85.0,1.215879004051205,50,1.287212310034563
half-rank,25.005,0,1,-1,90.0,1.3826273910208504,50,1.2316707581743052
half-rank,25.005,0,1,-1,95.0,1.6958626499361755,50,1.1588899273430953
half-rank,25.005,0,1,-1,99.0,2.615437019183505,50,1.0649196460655552
half-rank,25.005,0,1,-1,99.73,3.585021134884577,50,1.0288735620912892
half-rank,50.005,0,1,-1,5.0,0.4433205794160272,100,1.8019956776475037
half-rank,50.005,0,1,-1,10.0,0.4934408235574594,100,1.776170802188635
half-rank,50.005,0,1,-1,15.0,0.5325375694194706,100,1.750162236153187
half-rank,50.005,0,1,-1,20.0,0.5670373497997626,100,1.7239566544826954
half-rank,50.005,0,1,-1,25.0,0.5995604834208862,100,1.6970246639872215
half-rank,50.005,0,1,-1,30.0,0.63148769921143,100,1.6697771402833586
half-rank,50.005,0,1,-1,35.0,0.6637227297528464,100,1.6424352170653402
half-rank,50.005,0,1,-1,40.0,0.6963771294863892,100,1.6143988364219368
half-rank,50.005,0,1,-1,45.0,0.7304456341485462,100,1.5856225191230375
half-rank,50.005,0,1,-1,50.0,0.7668441147750494,100,1.5560646865719474
half-rank,50.005,0,1,-1,60.0,0.8489970565631871,100,1.493276735418259
half-rank,50.005,0,1,-1,70.0,0.9538193405723838,100,1.4234175727802834
half-rank,50.005,0,1,-1,75.0,1.019797219352103,100,1.3848212433597924
half-rank,50.005,0,1,-1,80.0,1.1027292327867744,100,1.3426890445160589
half-rank,50.005,0,1,-1,82.13,1.1456784681190195,100,1.3228917945310696
half-rank,50.005,0,1,-1,85.0,1.2130913277707214,100,1.2945761177636528
half-rank,50.005,0,1,-1,90.0,1.375369456902685,100,1.23876479021633
half-rank,50.005,0,1,-1,95.0,1.6847729203750224,100,1.1669060651167664
half-rank,50.005,0,1,-1,99.0,2.598821420191709,100,1.0743948653724014
half-rank,50.005,0,1,-1,99.73,3.5744000760087657,100,1.0384967868313266
low-rank,1.0001,0,1,-1,5.0,0.0488380509525701,2,0.1091787669399205
low-rank,1.0001,0,1,-1,10.0,0.0961269622709212,2,0.1039784503281718
low-rank,1.0001,0,1,-1,15.0,0.1439541803172914,2,0.1769417315004598
low-rank,1.0001,0,1,-1,20.0,0.1925310719340973,2,0.2961616830054561
low-rank,1.0001,0,1,-1,25.0,0.2421093839989881,2,0.4330364337403513
low-rank,1.0001,0,1,-1,30.0,0.2935971363468855,2,0.5852392687427602
low-rank,1.0001,0,1,-1,35.0,0.3466559958099891,2,0.736066772901248
low-rank,1.0001,0,1,-1,40.0,0.4020760462242593,2,0.8713187985065861
low-rank,1.0001,0,1,-1,45.0,0.4604553775427502,2,0.9881306189334106
low-rank,1.0001,0,1,-1,50.0,0.5234570538899628,2,1.0889919578813898
low-rank,1.0001,0,1,-1,60.0,0.6651263055757436,2,1.245947700682445
low-rank,1.0001,0,1,-1,70.0,0.8408815544450552,2,1.3229379940928143
low-rank,1.0001,0,1,-1,75.0,0.9493987657050704,2,1.3378260457606022
low-rank,1.0001,0,1,-1,80.0,1.0815744536384158,2,1.3356102065834263
low-rank,1.0001,0,1,-1,82.13,1.149670594070274,2,1.3289816219173625
low-rank,1.0001,0,1,-1,85.0,1.2549309120629444,2,1.3139376837136671
low-rank,1.0001,0,1,-1,90.0,1.5032399500037807,2,1.2743211001885475
low-rank,1.0001,0,1,-1,95.0,1.955340318262475,2,1.198578733890768
low-rank,1.0001,0,1,-1,99.0,3.2204851454534964,2,1.055782108268454
low-rank,1.0001,0,1,-1,99.73,4.527731319329697,2,1.0009760747433574
low-rank,1.0004,0,1,-1,5.0,0.050796095766784,5,0.107416060880551
low-rank,1.0004,0,1,-1,10.0,0.0968497851951812,5,0.103536454828186
low-rank,1.0004,0,1,-1,15.0,0.1444147154330229,5,0.1984365019059769
low-rank,1.0004,0,1,-1,20.0,0.1930170821321337,5,0.3692062210303585
low-rank,1.0004,0,1,-1,25.0,0.242882348461837,5,0.5858109194010145
low-rank,1.0004,0,1,-1,30.0,0.2940178079981391,5,0.8168768658497431
low-rank,1.0004,0,1,-1,35.0,0.3473902529397573,5,1.027806744750412
low-rank,1.0004,0,1,-1,40.0,0.4028354005306354,5,1.1948949269666231
low-rank,1.0004,0,1,-1,45.0,0.4611858202690652,5,1.332022100151048
low-rank,1.0004,0,1,-1,50.0,0.5238347263692,5,1.4454922922764166
low-rank,1.0004,0,1,-1,60.0,0.6654696302687438,5,1.5969920580309052
low-rank,1.0004,0,1,-1,70.0,0.8414829671341206,5,1.650692240543592
low-rank,1.0004,0,1,-1,75.0,0.9509073757075563,5,1.6418356309821582
low-rank,1.0004,0,1,-1,80.0,1.0828193396079622,5,1.6221868249442564
low-rank,1.0004,0,1,-1,82.13,1.1499138046724695,5,1.6088126283216468
low-rank,1.0004,0,1,-1,85.0,1.2548689295536382,5,1.5894187761959195
low-rank,1.0004,0,1,-1,90.0,1.5057059264849788,5,1.5371944066651355
low-rank,1.0004,0,1,-1,95.0,1.961143643040869,5,1.4445690594525589
low-rank,1.0004,0,1,-1,99.0,3.2130374318322907,5,1.3002410635902673
low-rank,1.0004,0,1,-1,99.73,4.540226955983687,5,1.2339934844309473
low-rank,1.0009,0,1,-1,5.0,0.0542551635456531,10,0.0778973788780198
low-rank,1.0009,0,1,-1,10.0,0.0984664504580075,10,0.0907549550951792
low-rank,1.0009,0,1,-1,15.0,0.145586231181643,10,0.1921595628331422
low-rank,1.0009,0,1,-1,20.0,0.1938821573452578,10,0.3425790833365306
low-rank,1.0009,0,1,-1,25.0,0.243474345939096,10,0.5268161175194058
low-rank,1.0009,0,1,-1,30.0,0.2945664500052992,10,0.7025929085126364
low-rank,1.0009,0,1,-1,35.0,0.3474982752007558,10,0.8612795201996664
low-rank,1.0009,0,1,-1,40.0,0.4031658514328782,10,1.00390213507921
low-rank,1.0009,0,1,-1,45.0,0.4614645375711269,10,1.1260391788492738
low-rank,1.0009,0,1,-1,50.0,0.5237215268208477,10,1.2309464586128052
low-rank,1.0009,0,1,-1,60.0,0.6645515781231981,10,1.361289814713653
low-rank,1.0009,0,1,-1,70.0,0.8401437614862036,10,1.4090783585224842
low-rank,1.0009,0,1,-1,75.0,0.9488902597585104,10,1.4024991473201287
low-rank,1.0009,0,1,-1,80.0,1.0825213414140138,10,1.384339189205875
low-rank,1.0009,0,1,-1,82.13,1.150618532814203,10,1.3742365604069977
low-rank,1.0009,0,1,-1,85.0,1.2560052080023842,10,1.3539778440745986
low-rank,1.0009,0,1,-1,90.0,1.5062266359025778,10,1.302216612169932
low-rank,1.0009,0,1,-1,95.0,1.9592124549452163,10,1.2109406306610009
low-rank,1.0009,0,1,-1,99.0,3.2095509148563424,10,1.070583454745337
low-rank,1.0009,0,1,-1,99.73,4.526885019556465,10,1.0141668511953414
low-rank,2.0018,0,1,-1,5.0,0.1625750420798558,20,0.3269700001220046
low-rank,2.0018,0,1,-1,10.0,0.2337481707880111,20,0.6684119835681955
low-rank,2.0018,0,1,-1,15.0,0.2918670359843878,20,0.9031452609527492
low-rank,2.0018,0,1,-1,20.0,0.3444246026533375,20,1.0701994834166888
low-rank,2.0018,0,1,-1,25.0,0.3938948699247411,20,1.1902391083386972
low-rank,2.0018,0,1,-1,30.0,0.4423908345424502,20,1.274026731075821
low-rank,2.0018,0,1,-1,35.0,0.4905335631752163,20,1.3317717751091684
low-rank,2.0018,0,1,-1,40.0,0.5395020240474357,20,1.370036954881122
low-rank,2.0018,0,1,-1,45.0,0.5901429570512551,20,1.3950145792256268
low-rank,2.0018,0,1,-1,50.0,0.6435350771114037,20,1.4102689214298858
low-rank,2.0018,0,1,-1,60.0,0.7619447205981674,20,1.41430855367012
low-rank,2.0018,0,1,-1,70.0,0.908634494131415,20,1.3966897359370911
low-rank,2.0018,0,1,-1,75.0,0.9993530646134974,20,1.381146489785408
low-rank,2.0018,0,1,-1,80.0,1.1111289741018728,20,1.35600714366394
low-rank,2.0018,0,1,-1,82.13,1.1673713458530717,20,1.3431996691642207
low-rank,2.0018,0,1,-1,85.0,1.2564357780800277,20,1.3220810728397028
low-rank,2.0018,0,1,-1,90.0,1.4684573592372827,20,1.2714083283238025
low-rank,2.0018,0,1,-1,95.0,1.8591273162694877,20,1.1954634131763535
low-rank,2.0018,0,1,-1,99.0,2.974999021242009,20,1.0907958243336366
low-rank,2.0018,0,1,-1,99.73,4.181170636614628,20,1.046452876733594
low-rank,5.004500000000001,0,1,-1,5.0,0.311668945120282,50,1.297923441875385
low-rank,5.004500000000001,0,1,-1,10.0,0.3773865781003257,50,1.4459905062479153
low-rank,5.004500000000001,0,1,-1,15.0,0.4286876317596976,50,1.5107374020721795
low-rank,5.004500000000001,0,1,-1,20.0,0.4732691020816474,50,1.5434495417035954
low-rank,5.004500000000001,0,1,-1,25.0,0.5145358861438638,50,1.5578071700656173
low-rank,5.004500000000001,0,1,-1,30.0,0.5544169121842462,50,1.563495403567435
low-rank,5.004500000000001,0,1,-1,35.0,0.5940720933172743,50,1.561503085407365
low-rank,5.004500000000001,0,1,-1,40.0,0.6345242336687205,50,1.553394529610263
low-rank,5.004500000000001,0,1,-1,45.0,0.6761940855619619,50,1.5414408046613446
low-rank,5.004500000000001,0,1,-1,50.0,0.7202104681191748,50,1.5257238884893876
low-rank,5.004500000000001,0,1,-1,60.0,0.8186470892957011,50,1.4873371376026543
low-rank,5.004500000000001,0,1,-1,70.0,0.941488960300206,50,1.4355292610014188
low-rank,5.004500000000001,0,1,-1,75.0,1.0185344206876392,50,1.4041137385835014
low-rank,5.004500000000001,0,1,-1,80.0,1.1134697060226804,50,1.369014899985234
low-rank,5.004500000000001,0,1,-1,82.13,1.1618407624258018,50,1.3523990191194029
low-rank,5.004500000000001,0,1,-1,85.0,1.2380607275042783,50,1.327791185812664
