covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,8,2.0,0,1,-1,20.0,0.2799896385863338,2,1.85670580728414,5.1997938746004756e-05,1.6543818314634726
full-rank,9,2.0,0,1,-1,20.0,0.2797705316318472,2,1.8940753447552037,5.2371084407384325e-05,1.6543818314634726
full-rank,0,2.0,0,1,-1,25.0,0.33527555146341675,2,1.5764656536627515,5.6987284353864025e-05,1.6757967399710143
full-rank,1,2.0,0,1,-1,25.0,0.33360443492100555,2,1.6609983704530165,5.494640781647476e-05,1.6757967399710143
full-rank,2,2.0,0,1,-1,25.0,0.3323683696675389,2,1.500437048084201,5.492683192177526e-05,1.6757967399710143
full-rank,3,2.0,0,1,-1,25.0,0.3323556396006611,2,1.5257670696762478,6.254868270464875e-05,1.6757967399710143
full-rank,4,2.0,0,1,-1,25.0,0.33622655380133576,2,1.6143449035435016,6.451592077950023e-05,1.6757967399710143
full-rank,5,2.0,0,1,-1,25.0,0.3370347774417316,2,1.2025353782563408,6.218245875996481e-05,1.6757967399710143
full-rank,6,2.0,0,1,-1,25.0,0.3336927981983281,2,1.7318943947545586,6.335771469561248e-05,1.6757967399710143
full-rank,7,2.0,0,1,-1,25.0,0.3350985944239091,2,2.16163653792471,5.5049265467693686e-05,1.6757967399710143
full-rank,8,2.0,0,1,-1,25.0,0.33316487247444204,2,1.8793628589138418,5.137106673072656e-05,1.6757967399710143
full-rank,9,2.0,0,1,-1,25.0,0.33367982753241104,2,1.9045251844409723,5.208373224176428e-05,1.6757967399710143
full-rank,0,2.0,0,1,-1,30.0,0.38991270656418925,2,1.58398401341431,5.671679494146574e-05,1.6779986535710154
full-rank,1,2.0,0,1,-1,30.0,0.3881007501614587,2,1.64118744543248,5.560967097293472e-05,1.6779986535710154
full-rank,2,2.0,0,1,-1,30.0,0.3871999063933845,2,1.501332015762616,5.4894089171516416e-05,1.6779986535710154
