covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,5,2.0,0,1,-1,20.0,0.34225550924014414,2,1.2023969313070144,8.465799484414272e-05,1.1479579761658185
full-rank,6,2.0,0,1,-1,20.0,0.34345569043305035,2,1.03166383802955,8.959670188300006e-05,1.1479579761658185
full-rank,7,2.0,0,1,-1,20.0,0.3413858516345071,2,1.088277043557054,7.820192935240068e-05,1.1479579761658185
full-rank,8,2.0,0,1,-1,20.0,0.34458945231045895,2,1.1606192279912995,7.512092960264788e-05,1.1479579761658185
full-rank,9,2.0,0,1,-1,20.0,0.3464161247197995,2,1.3062312959499078,8.207018278243741e-05,1.1479579761658185
full-rank,0,2.0,0,1,-1,25.0,0.39488547901673005,2,1.2547612130057202,7.156409394365637e-05,1.198214632244368
full-rank,1,2.0,0,1,-1,25.0,0.3941655558865326,2,1.320402948541072,7.221682653301663e-05,1.198214632244368
full-rank,2,2.0,0,1,-1,25.0,0.3935568376929926,2,0.9651139795817067,8.993980672121023e-05,1.198214632244368
full-rank,3,2.0,0,1,-1,25.0,0.3942044287965867,2,1.1461385575066059,8.498930076597505e-05,1.198214632244368
full-rank,4,2.0,0,1,-1,25.0,0.3914170777488585,2,1.2678118209826605,7.639691314836041e-05,1.198214632244368
full-rank,5,2.0,0,1,-1,25.0,0.39157657998233375,2,1.255948487306452,8.10483186531876e-05,1.198214632244368
full-rank,6,2.0,0,1,-1,25.0,0.3925683331462153,2,1.0760407014715898,8.590165521898313e-05,1.198214632244368
full-rank,7,2.0,0,1,-1,25.0,0.3914045757426801,2,1.139650639537903,7.467671365550771e-05,1.198214632244368
full-rank,8,2.0,0,1,-1,25.0,0.39325987458946643,2,1.2141724695285219,7.180758706814498e-05,1.198214632244368
full-rank,9,2.0,0,1,-1,25.0,0.3968878099866648,2,1.3421055049814492,7.987646337553082e-05,1.198214632244368
full-rank,0,2.0,0,1,-1,30.0,0.4431759723449468,2,1.2967073531375846,6.92491247983769e-05,1.2383945465132065
full-rank,1,2.0,0,1,-1,30.0,0.4435289290086734,2,1.3474857718255038,7.076535625255016e-05,1.2383945465132065
full-rank,2,2.0,0,1,-1,30.0,0.44254974779503903,2,1.0073782404601392,8.616640830743791e-05,1.2383945465132065
full-rank,3,2.0,0,1,-1,30.0,0.44334988399983777,2,1.2026051780168885,8.099874868661323e-05,1.2383945465132065
full-rank,4,2.0,0,1,-1,30.0,0.44053630664987,2,1.3118918330602702,7.382995086579462e-05,1.2383945465132065
full-rank,5,2.0,0,1,-1,30.0,0.43929812547920954,2,1.3009716422430078,7.82434527440595e-05,1.2383945465132065
full-rank,6,2.0,0,1,-1,30.0,0.44072845902613134,2,1.1096373293798951,8.330080008308704e-05,1.2383945465132065
full-rank,7,2.0,0,1,-1,30.0,0.4397132244503241,2,1.1763294890145686,7.234823684253843e-05,1.2383945465132065
full-rank,8,2.0,0,1,-1,30.0,0.4423241106878672,2,1.2620264958444354,6.908475821109946e-05,1.2383945465132065
full-rank,9,2.0,0,1,-1,30.0,0.44484338774881077,2,1.368912132149771,7.831228805489183e-05,1.2383945465132065
full-rank,0,2.0,0,1,-1,35.0,0.4925785522566208,2,1.3318715982616014,6.742080050479476e-05,1.2721958950572168
