covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
half-rank,0,10.0,0,1,-1,35.0,0.6052087195080612,20,2.130001611323267,4.4004521018966294e-05,2.1703630758238663
half-rank,1,10.0,0,1,-1,35.0,0.6058350648678287,20,2.2409340051248163,4.4385473797672e-05,2.1703630758238663
half-rank,2,10.0,0,1,-1,35.0,0.6054584344271098,20,2.2158924223343206,4.300926528244075e-05,2.1703630758238663
half-rank,3,10.0,0,1,-1,35.0,0.6060255717163162,20,2.2703299492013937,3.98243687139328e-05,2.1703630758238663
half-rank,4,10.0,0,1,-1,35.0,0.6070996096844307,20,2.1156513688532663,4.208610796020184e-05,2.1703630758238663
half-rank,5,10.0,0,1,-1,35.0,0.605135065758657,20,2.113666757538991,4.508795612214301e-05,2.1703630758238663
half-rank,6,10.0,0,1,-1,35.0,0.606447469386483,20,2.2163345998562796,4.1352392282223306e-05,2.1703630758238663
half-rank,7,10.0,0,1,-1,35.0,0.6090071411894752,20,2.0956679588044187,4.58637946083926e-05,2.1703630758238663
half-rank,8,10.0,0,1,-1,35.0,0.6085321577983357,20,2.1783202789973095,4.201679851644453e-05,2.1703630758238663
half-rank,9,10.0,0,1,-1,35.0,0.605390270938055,20,2.1268318062045997,4.442685572707852e-05,2.1703630758238663
half-rank,0,10.0,0,1,-1,40.0,0.6620413563194243,20,2.0476734431597023,4.577375410567192e-05,2.08499412732663
half-rank,1,10.0,0,1,-1,40.0,0.6627856778555272,20,2.1498645909395773,4.626566621263786e-05,2.08499412732663
half-rank,2,10.0,0,1,-1,40.0,0.6627892588454835,20,2.128647587283947,4.4772044747496355e-05,2.08499412732663
half-rank,3,10.0,0,1,-1,40.0,0.6627377647840261,20,2.1765032336223147,4.1541154454802024e-05,2.08499412732663
half-rank,4,10.0,0,1,-1,40.0,0.664555966359014,20,2.0380324619985113,4.36889664791671e-05,2.08499412732663
half-rank,5,10.0,0,1,-1,40.0,0.6617841501391097,20,2.0298448313164315,4.694985180662506e-05,2.08499412732663
half-rank,6,10.0,0,1,-1,40.0,0.6634086688234075,20,2.119914996550889,4.323321357273167e-05,2.08499412732663
half-rank,7,10.0,0,1,-1,40.0,0.665286911979746,20,2.0202913192168745,4.757496303416894e-05,2.08499412732663
half-rank,8,10.0,0,1,-1,40.0,0.6663813405914935,20,2.0959646519137043,4.366774228914025e-05,2.08499412732663
half-rank,9,10.0,0,1,-1,40.0,0.6653849627436778,20,2.0432041572643476,4.624523177190695e-05,2.08499412732663
half-rank,0,10.0,0,1,-1,45.0,0.721547118976509,20,1.973127826942152,4.750310618302113e-05,2.008971978868979
half-rank,1,10.0,0,1,-1,45.0,0.721331463431061,20,2.0666862785073854,4.812772920649372e-05,2.008971978868979
half-rank,2,10.0,0,1,-1,45.0,0.7195926353043158,20,2.052018219939346,4.6443985781151616e-05,2.008971978868979
half-rank,3,10.0,0,1,-1,45.0,0.7213581541121403,20,2.090834906787002,4.324323106802394e-05,2.008971978868979
half-rank,4,10.0,0,1,-1,45.0,0.7231463451650529,20,1.9677525254753045,4.5249354663742656e-05,2.008971978868979
half-rank,5,10.0,0,1,-1,45.0,0.7189564500338907,20,1.9584786151722589,4.866068655662501e-05,2.008971978868979
half-rank,6,10.0,0,1,-1,45.0,0.7216867238607305,20,2.0353862272118293,4.502867150057752e-05,2.008971978868979
half-rank,7,10.0,0,1,-1,45.0,0.7228220024993679,20,1.952244633661454,4.9233217585918034e-05,2.008971978868979
half-rank,8,10.0,0,1,-1,45.0,0.7247358158569778,20,2.0228855220829027,4.524529107938527e-05,2.008971978868979
half-rank,9,10.0,0,1,-1,45.0,0.7239629781153663,20,1.970305032910156,4.795625460614766e-05,2.008971978868979
half-rank,0,10.0,0,1,-1,50.0,0.7815360151780046,20,1.9063659448750003,4.916668855100253e-05,1.939496319139823
half-rank,1,10.0,0,1,-1,50.0,0.7807307139209934,20,1.992481948050099,4.99201097726978e-05,1.939496319139823
half-rank,2,10.0,0,1,-1,50.0,0.7800919942824734,20,1.9788940127728891,4.816018665698229e-05,1.939496319139823
half-rank,3,10.0,0,1,-1,50.0,0.7809745290339309,20,2.0120457521328348,4.4936581041180764e-05,1.939496319139823
half-rank,4,10.0,0,1,-1,50.0,0.7829260576854219,20,1.903441756845054,4.677817516375704e-05,1.939496319139823
half-rank,5,10.0,0,1,-1,50.0,0.778143866530953,20,1.8909319519782244,5.039891251562487e-05,1.939496319139823
half-rank,6,10.0,0,1,-1,50.0,0.781113722677017,20,1.959887335419696,4.676326855405438e-05,1.939496319139823
half-rank,7,10.0,0,1,-1,50.0,0.7833061114223929,20,1.8884920599875588,5.089525493193147e-05,1.939496319139823
half-rank,8,10.0,0,1,-1,50.0,0.7835521397079779,20,1.9561629888596175,4.67885573892143e-05,1.939496319139823
half-rank,9,10.0,0,1,-1,50.0,0.7828985671677791,20,1.906259440477255,4.956746589874318e-05,1.939496319139823
half-rank,0,10.0,0,1,-1,60.0,0.9105834695415147,20,1.785222156095615,5.2503101844141975e-05,1.8126417900267104
half-rank,1,10.0,0,1,-1,60.0,0.9080979026987159,20,1.856566604334925,5.357465621461551e-05,1.8126417900267104
half-rank,2,10.0,0,1,-1,60.0,0.9084661977710012,20,1.8478893577517617,5.1574465013142736e-05,1.8126417900267104
half-rank,3,10.0,0,1,-1,60.0,0.9113219198026415,20,1.8678951501964358,4.84044604911428e-05,1.8126417900267104
half-rank,4,10.0,0,1,-1,60.0,0.9111121147483315,20,1.7864419985261255,4.9841826372850594e-05,1.8126417900267104
half-rank,5,10.0,0,1,-1,60.0,0.9070701699940376,20,1.7692733502167737,5.3864437628630936e-05,1.8126417900267104
half-rank,6,10.0,0,1,-1,60.0,0.909387809504646,20,1.8241218202300322,5.024375937258599e-05,1.8126417900267104
half-rank,7,10.0,0,1,-1,60.0,0.9151117233001339,20,1.769718358587795,5.431106275390259e-05,1.8126417900267104
half-rank,8,10.0,0,1,-1,60.0,0.9127601395593062,20,1.8318161452673785,4.996464547131487e-05,1.8126417900267104
half-rank,9,10.0,0,1,-1,60.0,0.9120030414474051,20,1.7874729590602612,5.286147090006305e-05,1.8126417900267104
half-rank,0,10.0,0,1,-1,70.0,1.0611632276938814,20,1.6744650504682819,5.5975907439629324e-05,1.697563182939782
half-rank,1,10.0,0,1,-1,70.0,1.0574803310092653,20,1.7313075538500238,5.7450750067827605e-05,1.697563182939782
half-rank,2,10.0,0,1,-1,70.0,1.0541486746585491,20,1.7298628990264882,5.509332854248799e-05,1.697563182939782
half-rank,3,10.0,0,1,-1,70.0,1.0619687032802454,20,1.7390575612533796,5.1990491294673884e-05,1.697563182939782
half-rank,4,10.0,0,1,-1,70.0,1.0579179528697422,20,1.6806381837207223,5.297959595240482e-05,1.697563182939782
half-rank,5,10.0,0,1,-1,70.0,1.0587676954119356,20,1.6589433863449676,5.744675484720431e-05,1.697563182939782
half-rank,6,10.0,0,1,-1,70.0,1.0587566362345102,20,1.7017610411089394,5.385640850151194e-05,1.697563182939782
half-rank,7,10.0,0,1,-1,70.0,1.0637294622100542,20,1.663974599284099,5.776247117675199e-05,1.697563182939782
half-rank,8,10.0,0,1,-1,70.0,1.0624720102940735,20,1.717297362932033,5.3296561354201295e-05,1.697563182939782
half-rank,9,10.0,0,1,-1,70.0,1.0611798664516874,20,1.6783241914088864,5.62992837103148e-05,1.697563182939782
half-rank,0,10.0,0,1,-1,75.0,1.1486165866683873,20,1.6209793009452085,5.782288559838618e-05,1.6415528626838118
half-rank,1,10.0,0,1,-1,75.0,1.1440823101644013,20,1.6704198628858575,5.9544860413083044e-05,1.6415528626838118
half-rank,2,10.0,0,1,-1,75.0,1.143997693837463,20,1.6692856821865438,5.7092627131798974e-05,1.6415528626838118
half-rank,3,10.0,0,1,-1,75.0,1.1485580958170274,20,1.6777939123638583,5.388889322640045e-05,1.6415528626838118
half-rank,4,10.0,0,1,-1,75.0,1.1455335447799893,20,1.628129922775891,5.468822277026812e-05,1.6415528626838118
half-rank,5,10.0,0,1,-1,75.0,1.1437677209493988,20,1.6071045295054853,5.92997607007398e-05,1.6415528626838118
half-rank,6,10.0,0,1,-1,75.0,1.1464099614157521,20,1.6426044554392119,5.579598758449431e-05,1.6415528626838118
half-rank,7,10.0,0,1,-1,75.0,1.1520992217986608,20,1.611512132096719,5.96429173045944e-05,1.6415528626838118
half-rank,8,10.0,0,1,-1,75.0,1.1497951449358828,20,1.6620133703110846,5.506937904463665e-05,1.6415528626838118
half-rank,9,10.0,0,1,-1,75.0,1.146988998744605,20,1.625685458328256,5.812222119965264e-05,1.6415528626838118
half-rank,0,10.0,0,1,-1,80.0,1.250594196132337,20,1.5665762283829059,5.983092235011061e-05,1.584707941982529
half-rank,1,10.0,0,1,-1,80.0,1.2454031953362004,20,1.609709187439929,6.179061307649493e-05,1.584707941982529
half-rank,2,10.0,0,1,-1,80.0,1.2451414382911117,20,1.6101101713984833,5.9190921666403436e-05,1.584707941982529
half-rank,3,10.0,0,1,-1,80.0,1.2519029590827186,20,1.6147206490238546,5.5993869313517964e-05,1.584707941982529
half-rank,4,10.0,0,1,-1,80.0,1.2484030643831736,20,1.5725444243046924,5.662131418327122e-05,1.584707941982529
half-rank,5,10.0,0,1,-1,80.0,1.247212638327364,20,1.5526342646696885,6.138014353368975e-05,1.584707941982529
half-rank,6,10.0,0,1,-1,80.0,1.2474906799330503,20,1.584082992688952,5.785728287275268e-05,1.584707941982529
half-rank,7,10.0,0,1,-1,80.0,1.254605282147609,20,1.5591134697934137,6.164739558226684e-05,1.584707941982529
half-rank,8,10.0,0,1,-1,80.0,1.2509216780596952,20,1.6054805443254438,5.7008504145636106e-05,1.584707941982529
half-rank,9,10.0,0,1,-1,80.0,1.2474680289880709,20,1.5721074877979273,6.01030467340149e-05,1.584707941982529
half-rank,0,10.0,0,1,-1,82.13,1.3014056706665054,20,1.5422948829273448,6.077287924213534e-05,1.5591315657005198
half-rank,1,10.0,0,1,-1,82.13,1.2958818279615827,20,1.582603995398947,6.284889830681005e-05,1.5591315657005198
half-rank,2,10.0,0,1,-1,82.13,1.2944209294593607,20,1.5832951692191246,6.0193390899140156e-05,1.5591315657005198
half-rank,3,10.0,0,1,-1,82.13,1.301614044449005,20,1.5869005549756072,5.6975502791143974e-05,1.5591315657005198
half-rank,4,10.0,0,1,-1,82.13,1.2987939587868873,20,1.5485140791808658,5.749998215244356e-05,1.5591315657005198
half-rank,5,10.0,0,1,-1,82.13,1.2980100710868197,20,1.5284618426579912,6.235086239053391e-05,1.5591315657005198
half-rank,6,10.0,0,1,-1,82.13,1.2975039880746708,20,1.5577376719672997,5.883579722776663e-05,1.5591315657005198
half-rank,7,10.0,0,1,-1,82.13,1.3052421787927821,20,1.535196868269745,6.260779110259823e-05,1.5591315657005198
half-rank,8,10.0,0,1,-1,82.13,1.3008882132717572,20,1.5794559089413969,5.7947831116260116e-05,1.5591315657005198
half-rank,9,10.0,0,1,-1,82.13,1.2979916204082604,20,1.5468546834668768,6.108424457702907e-05,1.5591315657005198
half-rank,0,10.0,0,1,-1,85.0,1.377106849503422,20,1.5089061973592421,6.211764577542623e-05,1.5243103890366152
half-rank,1,10.0,0,1,-1,85.0,1.3713598883275384,20,1.5446674717841848,6.439244651917973e-05,1.5243103890366152
half-rank,2,10.0,0,1,-1,85.0,1.3693726933973733,20,1.5464220289439334,6.162865197581994e-05,1.5243103890366152
half-rank,3,10.0,0,1,-1,85.0,1.3748549557890901,20,1.5498226650264184,5.833858223885209e-05,1.5243103890366152
half-rank,4,10.0,0,1,-1,85.0,1.3730788766978546,20,1.5153922449331472,5.875675569372827e-05,1.5243103890366152
half-rank,5,10.0,0,1,-1,85.0,1.3731313011737603,20,1.4960082551958753,6.370346800544384e-05,1.5243103890366152
half-rank,6,10.0,0,1,-1,85.0,1.3731665157854105,20,1.5223764430041096,6.0202414601914524e-05,1.5243103890366152
half-rank,7,10.0,0,1,-1,85.0,1.3816746981364567,20,1.5017661364118513,6.400149963405228e-05,1.5243103890366152
half-rank,8,10.0,0,1,-1,85.0,1.3768303353061975,20,1.5446147811014264,5.9254932289104625e-05,1.5243103890366152
half-rank,9,10.0,0,1,-1,85.0,1.3727958243991671,20,1.513127666605963,6.244578821426014e-05,1.5243103890366152
half-rank,0,10.0,0,1,-1,90.0,1.5435719388655935,20,1.446104125864245,6.481531931173384e-05,1.457769235141424
half-rank,1,10.0,0,1,-1,90.0,1.5422818419293933,20,1.472528656505462,6.75470165740783e-05,1.457769235141424
half-rank,2,10.0,0,1,-1,90.0,1.534246349312673,20,1.4762878863897435,6.455644993646353e-05,1.457769235141424
half-rank,3,10.0,0,1,-1,90.0,1.5436195057190019,20,1.4765567239223625,6.123331094189283e-05,1.457769235141424
half-rank,4,10.0,0,1,-1,90.0,1.5359524267102653,20,1.4524421439281026,6.130332439604211e-05,1.457769235141424
half-rank,5,10.0,0,1,-1,90.0,1.5406852879602093,20,1.4326258314143705,6.652184536325425e-05,1.457769235141424
half-rank,6,10.0,0,1,-1,90.0,1.538493318913163,20,1.455747266144413,6.295786358895993e-05,1.457769235141424
half-rank,7,10.0,0,1,-1,90.0,1.548722327012334,20,1.439906044750363,6.675108086420926e-05,1.457769235141424
half-rank,8,10.0,0,1,-1,90.0,1.542681015340341,20,1.4774262847480901,6.194965204813647e-05,1.457769235141424
half-rank,9,10.0,0,1,-1,90.0,1.5391707219760888,20,1.4480673877470884,6.525141758562719e-05,1.457769235141424
half-rank,0,10.0,0,1,-1,95.0,1.8077282059065867,20,1.3670283051835825,6.856456469884106e-05,1.3751626189962587
half-rank,1,10.0,0,1,-1,95.0,1.8096597678470916,20,1.3850319289099584,7.181416939973372e-05,1.3751626189962587
half-rank,2,10.0,0,1,-1,95.0,1.7975622689636503,20,1.3896767910412198,6.857990695672501e-05,1.3751626189962587
half-rank,3,10.0,0,1,-1,95.0,1.8007031255352972,20,1.3906713550120506,6.501497041225614e-05,1.3751626189962587
half-rank,4,10.0,0,1,-1,95.0,1.8078150919227278,20,1.371892995773118,6.490267986646431e-05,1.3751626189962587
half-rank,5,10.0,0,1,-1,95.0,1.8016761488284574,20,1.357206045443856,7.021845676319798e-05,1.3751626189962587
half-rank,6,10.0,0,1,-1,95.0,1.8021676700066145,20,1.3715087589947828,6.682475573039337e-05,1.3751626189962587
half-rank,7,10.0,0,1,-1,95.0,1.8151527006559365,20,1.3607511036831423,7.063399365970762e-05,1.3751626189962587
half-rank,8,10.0,0,1,-1,95.0,1.8178674168885505,20,1.3901265805917504,6.584007927389914e-05,1.3751626189962587
half-rank,9,10.0,0,1,-1,95.0,1.802148848497333,20,1.3677323253291267,6.908402182223498e-05,1.3751626189962587
half-rank,0,10.0,0,1,-1,99.0,2.372676272986538,20,1.2561987394082914,7.461375157887548e-05,1.261953531150334
half-rank,1,10.0,0,1,-1,99.0,2.3671135194591777,20,1.266145445692001,7.855726046735333e-05,1.261953531150334
half-rank,2,10.0,0,1,-1,99.0,2.3304848659793054,20,1.2741965278859297,7.47952948731147e-05,1.261953531150334
half-rank,3,10.0,0,1,-1,99.0,2.344127479961371,20,1.2708217672382738,7.114644974626745e-05,1.261953531150334
half-rank,4,10.0,0,1,-1,99.0,2.3490053301744642,20,1.2625725715920688,7.052230811844027e-05,1.261953531150334
half-rank,5,10.0,0,1,-1,99.0,2.339082709545949,20,1.2526253843235717,7.60809378553458e-05,1.261953531150334
half-rank,6,10.0,0,1,-1,99.0,2.3479327579404026,20,1.258214398764837,7.284190825656814e-05,1.261953531150334
half-rank,7,10.0,0,1,-1,99.0,2.3741404230107324,20,1.2519926328491733,7.67698485663327e-05,1.261953531150334
half-rank,8,10.0,0,1,-1,99.0,2.3672345661601137,20,1.2730730407231137,7.189378876087722e-05,1.261953531150334
half-rank,9,10.0,0,1,-1,99.0,2.351832423042341,20,1.2536948030260795,7.536798396383559e-05,1.261953531150334
half-rank,0,10.0,0,1,-1,99.73,2.7903202004203735,20,1.2032978161473697,7.789401710708961e-05,1.2100531666204144
half-rank,1,10.0,0,1,-1,99.73,2.7623510158681244,20,1.2142736572031323,8.191309839981195e-05,1.2100531666204144
half-rank,2,10.0,0,1,-1,99.73,2.6965452583381486,20,1.220678672725416,7.807452293464052e-05,1.2100531666204144
half-rank,3,10.0,0,1,-1,99.73,2.7450564364923875,20,1.2154025964470603,7.43905412606372e-05,1.2100531666204144
half-rank,4,10.0,0,1,-1,99.73,2.7506050312620296,20,1.2092028411211808,7.363490134802307e-05,1.2100531666204144
half-rank,5,10.0,0,1,-1,99.73,2.7210876872542906,20,1.2041583982526076,7.914317099730773e-05,1.2100531666204144
half-rank,6,10.0,0,1,-1,99.73,2.7073463108917406,20,1.21130829593262,7.566260225383568e-05,1.2100531666204144
half-rank,7,10.0,0,1,-1,99.73,2.785577673748425,20,1.2010890886947634,8.002344350196766e-05,1.2100531666204144
half-rank,8,10.0,0,1,-1,99.73,2.751211480353625,20,1.217631455125627,7.516727978867147e-05,1.2100531666204144
half-rank,9,10.0,0,1,-1,99.73,2.732969579272107,20,1.2034888445543668,7.851211104910673e-05,1.2100531666204144
half-rank,0,25.0,0,1,-1,5.0,0.2183472298345785,50,3.632119183290359,2.567763581991355e-05,3.6120597827929424
half-rank,1,25.0,0,1,-1,5.0,0.2165868147757869,50,3.7785973945528477,2.527724974868527e-05,3.6120597827929424
half-rank,2,25.0,0,1,-1,5.0,0.21827025709060785,50,3.4761150694916845,2.661088571800029e-05,3.6120597827929424
half-rank,3,25.0,0,1,-1,5.0,0.21942952980960817,50,3.7134319086546013,2.5865797299275376e-05,3.6120597827929424
half-rank,4,25.0,0,1,-1,5.0,0.21735402195399464,50,3.6436423139685505,2.547223140573401e-05,3.6120597827929424
half-rank,5,25.0,0,1,-1,5.0,0.22166861854325454,50,3.418203546824707,2.674902148508246e-05,3.6120597827929424
half-rank,6,25.0,0,1,-1,5.0,0.21837354263277767,50,3.497754618547651,2.555321941789487e-05,3.6120597827929424
half-rank,7,25.0,0,1,-1,5.0,0.21805835818687638,50,3.622199639264826,2.571591326256573e-05,3.6120597827929424
half-rank,8,25.0,0,1,-1,5.0,0.21981818790736624,50,3.6933517360515937,2.590187298212638e-05,3.6120597827929424
half-rank,9,25.0,0,1,-1,5.0,0.21716109510234213,50,3.6451824172825997,2.566540842925341e-05,3.6120597827929424
half-rank,0,25.0,0,1,-1,10.0,0.3125172204263103,50,3.119594454941862,2.9896268566354336e-05,3.1134856885945252
half-rank,1,25.0,0,1,-1,10.0,0.31082721432666816,50,3.2553914157543757,2.9339805216544305e-05,3.1134856885945252
half-rank,2,25.0,0,1,-1,10.0,0.31290901225186074,50,2.993023703818414,3.0906036841221736e-05,3.1134856885945252
half-rank,3,25.0,0,1,-1,10.0,0.3122984569272302,50,3.205115873443004,2.996798893599478e-05,3.1134856885945252
half-rank,4,25.0,0,1,-1,10.0,0.310963890455045,50,3.1510983644933512,2.945376165559775e-05,3.1134856885945252
half-rank,5,25.0,0,1,-1,10.0,0.31403668471963675,50,2.970269710024677,3.078292850168126e-05,3.1134856885945252
half-rank,6,25.0,0,1,-1,10.0,0.312400500520511,50,3.0393312525092853,2.9407420189527448e-05,3.1134856885945252
half-rank,7,25.0,0,1,-1,10.0,0.31243809190817917,50,3.105655314144463,2.999308111199434e-05,3.1134856885945252
half-rank,8,25.0,0,1,-1,10.0,0.31370479308843247,50,3.176491055823195,3.0116479431021915e-05,3.1134856885945252
half-rank,9,25.0,0,1,-1,10.0,0.31295103239461886,50,3.118885740992625,2.999632025920772e-05,3.1134856885945252
half-rank,0,25.0,0,1,-1,15.0,0.38845056243587883,50,2.8233687973207258,3.303296180490343e-05,2.828011942355732
half-rank,1,25.0,0,1,-1,15.0,0.38626469346302594,50,2.9554673417280233,3.23172408956476e-05,2.828011942355732
half-rank,2,25.0,0,1,-1,15.0,0.387864802183213,50,2.7198449499104798,3.401021108203482e-05,2.828011942355732
half-rank,3,25.0,0,1,-1,15.0,0.3892318325088413,50,2.904167972719689,3.307345784960629e-05,2.828011942355732
half-rank,4,25.0,0,1,-1,15.0,0.3868236044724821,50,2.8679686871945305,3.236147611915533e-05,2.828011942355732
half-rank,5,25.0,0,1,-1,15.0,0.3891464105358315,50,2.7134762197133453,3.369611255486083e-05,2.828011942355732
half-rank,6,25.0,0,1,-1,15.0,0.38801090022667073,50,2.777217420963146,3.2182893050810004e-05,2.828011942355732
half-rank,7,25.0,0,1,-1,15.0,0.38960674275410406,50,2.8120361402821286,3.312481315893959e-05,2.828011942355732
half-rank,8,25.0,0,1,-1,15.0,0.3879967945731297,50,2.884817702162675,3.316144637971644e-05,2.828011942355732
half-rank,9,25.0,0,1,-1,15.0,0.38937602383670394,50,2.821754191562577,3.315494163823108e-05,2.828011942355732
half-rank,0,25.0,0,1,-1,20.0,0.4555857132658393,50,2.6181171695342775,3.5622635506279476e-05,2.6284297934189516
half-rank,1,25.0,0,1,-1,20.0,0.4534330916222908,50,2.7427213289531593,3.4824008197106545e-05,2.6284297934189516
half-rank,2,25.0,0,1,-1,20.0,0.4545986314418797,50,2.5274887419894663,3.659858076521053e-05,2.6284297934189516
half-rank,3,25.0,0,1,-1,20.0,0.456318825350237,50,2.694997184246354,3.564043687889101e-05,2.6284297934189516
half-rank,4,25.0,0,1,-1,20.0,0.45432594117257036,50,2.6686186426705634,3.4778929704340116e-05,2.6284297934189516
half-rank,5,25.0,0,1,-1,20.0,0.4567029309497001,50,2.5306844150518706,3.612998901426635e-05,2.6284297934189516
half-rank,6,25.0,0,1,-1,20.0,0.45463063400807174,50,2.5938131273057934,3.445849290250975e-05,2.6284297934189516
half-rank,7,25.0,0,1,-1,20.0,0.4571351574796918,50,2.611705516368135,3.56656488104233e-05,2.6284297934189516
half-rank,8,25.0,0,1,-1,20.0,0.45361126756875225,50,2.679349488308011,3.5704460341206136e-05,2.6284297934189516
half-rank,9,25.0,0,1,-1,20.0,0.4554287382987411,50,2.616802319761882,3.575168625928315e-05,2.6284297934189516
half-rank,0,25.0,0,1,-1,25.0,0.5193968729646135,50,2.4609729628850157,3.789730120956606e-05,2.4747228292567365
half-rank,1,25.0,0,1,-1,25.0,0.5144348323471432,50,2.5819484326576174,3.6992431310307796e-05,2.4747228292567365
half-rank,2,25.0,0,1,-1,25.0,0.5161128906613405,50,2.381578556050359,3.88408354710202e-05,2.4747228292567365
half-rank,3,25.0,0,1,-1,25.0,0.5194069152301284,50,2.5313590877615524,3.794439022827762e-05,2.4747228292567365
half-rank,4,25.0,0,1,-1,25.0,0.5160754952477484,50,2.51518848810301,3.690049498084771e-05,2.4747228292567365
half-rank,5,25.0,0,1,-1,25.0,0.5185616786521831,50,2.3926777420673813,3.8213921794330904e-05,2.4747228292567365
half-rank,6,25.0,0,1,-1,25.0,0.517026694076351,50,2.4512932912708068,3.646193279114603e-05,2.4747228292567365
half-rank,7,25.0,0,1,-1,25.0,0.5194691962336402,50,2.4580071628495554,3.78958097237784e-05,2.4747228292567365
half-rank,8,25.0,0,1,-1,25.0,0.5175803212555425,50,2.515317817617497,3.803285886001386e-05,2.4747228292567365
half-rank,9,25.0,0,1,-1,25.0,0.5180679526913241,50,2.4588847513045673,3.8047775719888975e-05,2.4747228292567365
half-rank,0,25.0,0,1,-1,30.0,0.580396466195599,50,2.333296922608814,3.997100957848723e-05,2.3490910032672323
half-rank,1,25.0,0,1,-1,30.0,0.5745677245800606,50,2.447319179885543,3.902741858391791e-05,2.3490910032672323
half-rank,2,25.0,0,1,-1,30.0,0.5769657677335666,50,2.2600423693187506,4.092954278761822e-05,2.3490910032672323
half-rank,3,25.0,0,1,-1,30.0,0.5788200117193294,50,2.400020746423865,4.0020852810143894e-05,2.3490910032672323
half-rank,4,25.0,0,1,-1,30.0,0.5755051506306978,50,2.389259365962308,3.884538510273866e-05,2.3490910032672323
half-rank,5,25.0,0,1,-1,30.0,0.5788643985351505,50,2.2775377387608677,4.014581122337192e-05,2.3490910032672323
half-rank,6,25.0,0,1,-1,30.0,0.5759065198881534,50,2.3361588256508536,3.825891042010055e-05,2.3490910032672323
half-rank,7,25.0,0,1,-1,30.0,0.5789918331426603,50,2.333980815597405,3.9909570430290345e-05,2.3490910032672323
half-rank,8,25.0,0,1,-1,30.0,0.5785860320825357,50,2.3826073474125375,4.015127698209034e-05,2.3490910032672323
half-rank,9,25.0,0,1,-1,30.0,0.5771743246302043,50,2.330686721051375,4.014057088568658e-05,2.3490910032672323
half-rank,0,25.0,0,1,-1,35.0,0.6380645056188866,50,2.229268822287526,4.1836243664570784e-05,2.2428474141575587
half-rank,1,25.0,0,1,-1,35.0,0.6339593971748342,50,2.331304856907976,4.096956678952862e-05,2.2428474141575587
half-rank,2,25.0,0,1,-1,35.0,0.6342247150763363,50,2.161189084585801,4.280166946826416e-05,2.2428474141575587
half-rank,3,25.0,0,1,-1,35.0,0.6379082163280235,50,2.2870056132184673,4.199853138915138e-05,2.2428474141575587
half-rank,4,25.0,0,1,-1,35.0,0.6328797224686175,50,2.282973923711207,4.065385908142838e-05,2.2428474141575587
half-rank,5,25.0,0,1,-1,35.0,0.6364783023747372,50,2.181374237376606,4.1915595475428496e-05,2.2428474141575587
half-rank,6,25.0,0,1,-1,35.0,0.6350574543276015,50,2.2343687076545278,4.000185418436447e-05,2.2428474141575587
half-rank,7,25.0,0,1,-1,35.0,0.6377089975474932,50,2.227372367477837,4.1819757263356636e-05,2.2428474141575587
half-rank,8,25.0,0,1,-1,35.0,0.6362119449769014,50,2.273905798997255,4.2070664311472567e-05,2.2428474141575587
half-rank,9,25.0,0,1,-1,35.0,0.6361060893553239,50,2.2197107293583858,4.2147426825176245e-05,2.2428474141575587
half-rank,0,25.0,0,1,-1,40.0,0.6960395933832124,50,2.1359373021833634,4.3664312406415963e-05,2.1502435048754025
half-rank,1,25.0,0,1,-1,40.0,0.6911749449204219,50,2.2329444449736693,4.2774261695959954e-05,2.1502435048754025
half-rank,2,25.0,0,1,-1,40.0,0.6909149831235546,50,2.0762545638126446,4.4552581590476404e-05,2.1502435048754025
half-rank,3,25.0,0,1,-1,40.0,0.6961200951912924,50,2.1882189505973364,4.3894545839529165e-05,2.1502435048754025
half-rank,4,25.0,0,1,-1,40.0,0.6913256334589073,50,2.1877471832042343,4.242341203483873e-05,2.1502435048754025
half-rank,5,25.0,0,1,-1,40.0,0.6946067012924176,50,2.0959591662136274,4.362375068574209e-05,2.1502435048754025
half-rank,6,25.0,0,1,-1,40.0,0.6926458289031255,50,2.147718813694149,4.161573231458944e-05,2.1502435048754025
half-rank,7,25.0,0,1,-1,40.0,0.6953753785027876,50,2.1358178992579173,4.361241273209442e-05,2.1502435048754025
half-rank,8,25.0,0,1,-1,40.0,0.6947896192519014,50,2.176593347580629,4.3951585008683186e-05,2.1502435048754025
half-rank,9,25.0,0,1,-1,40.0,0.6943384911058331,50,2.1252433772364534,4.4020885579864705e-05,2.1502435048754025
half-rank,0,25.0,0,1,-1,45.0,0.7538830546098353,50,2.053636710985729,4.5414183114347235e-05,2.068007248635732
half-rank,1,25.0,0,1,-1,45.0,0.7490941866468983,50,2.1446659545095184,4.4534930878635294e-05,2.068007248635732
half-rank,2,25.0,0,1,-1,45.0,0.7496473103070644,50,1.9972012156648005,4.6316064766699485e-05,2.068007248635732
half-rank,3,25.0,0,1,-1,45.0,0.7534300452264292,50,2.10313811635352,4.567026591694173e-05,2.068007248635732
half-rank,4,25.0,0,1,-1,45.0,0.7508508112555345,50,2.1017490862381734,4.415926753047889e-05,2.068007248635732
half-rank,5,25.0,0,1,-1,45.0,0.7512695450082039,50,2.022022623542495,4.5218880862080305e-05,2.068007248635732
half-rank,6,25.0,0,1,-1,45.0,0.7520727066494083,50,2.0682313163728496,4.32151329158148e-05,2.068007248635732
