covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,4,2.0,0,1,-1,70.0,0.9088138734895759,2,1.3381409206817105,7.238169618692598e-05,1.3701379847047161
full-rank,5,2.0,0,1,-1,70.0,0.908243882050986,2,1.390525132218276,7.320436779795183e-05,1.3701379847047161
full-rank,6,2.0,0,1,-1,70.0,0.9046464155297117,2,1.3308944244931464,6.945229887382495e-05,1.3701379847047161
full-rank,7,2.0,0,1,-1,70.0,0.905757526458642,2,1.3181200825311397,6.456571415911012e-05,1.3701379847047161
full-rank,8,2.0,0,1,-1,70.0,0.9099013546764095,2,1.4518026896709226,6.005416296699133e-05,1.3701379847047161
full-rank,9,2.0,0,1,-1,70.0,0.9086282814290576,2,1.3558011209192506,7.906959181599161e-05,1.3701379847047161
full-rank,0,2.0,0,1,-1,75.0,1.0036218101520307,2,1.3944889467161612,6.439337474553315e-05,1.353169166363339
full-rank,1,2.0,0,1,-1,75.0,0.9984263232229564,2,1.3200083320202138,7.223841575495e-05,1.353169166363339
full-rank,2,2.0,0,1,-1,75.0,0.997438585300568,2,1.3174580631409862,6.58860932397115e-05,1.353169166363339
full-rank,3,2.0,0,1,-1,75.0,1.0045788402844753,2,1.4103507760663587,6.906757966631309e-05,1.353169166363339
full-rank,4,2.0,0,1,-1,75.0,1.0032505837226708,2,1.3098793825585813,7.394338048659628e-05,1.353169166363339
full-rank,5,2.0,0,1,-1,75.0,0.9983208065033885,2,1.376012828196474,7.3976427490593e-05,1.353169166363339
full-rank,6,2.0,0,1,-1,75.0,0.9944569533125522,2,1.318236795668234,7.011917558601392e-05,1.353169166363339
full-rank,7,2.0,0,1,-1,75.0,0.9963107697894895,2,1.308253788090467,6.505264135356212e-05,1.353169166363339
full-rank,8,2.0,0,1,-1,75.0,1.0012570004040287,2,1.4308212257260058,6.0934793078132405e-05,1.353169166363339
full-rank,9,2.0,0,1,-1,75.0,0.998664555903783,2,1.3461815254499088,7.963461033156039e-05,1.353169166363339
full-rank,0,2.0,0,1,-1,80.0,1.1158936846027654,2,1.3649813976202125,6.57854015307116e-05,1.3303512151274741
full-rank,1,2.0,0,1,-1,80.0,1.1075451710550481,2,1.293753532399114,7.370438673249382e-05,1.3303512151274741
full-rank,2,2.0,0,1,-1,80.0,1.1060165365947505,2,1.3138799786636257,6.60655205932927e-05,1.3303512151274741
full-rank,3,2.0,0,1,-1,80.0,1.1163692046539604,2,1.37671601134884,7.075498053369233e-05,1.3303512151274741
full-rank,4,2.0,0,1,-1,80.0,1.1173416015478688,2,1.2816459202349275,7.557228408164634e-05,1.3303512151274741
full-rank,5,2.0,0,1,-1,80.0,1.1108213816657502,2,1.3470876675306962,7.556487648483554e-05,1.3303512151274741
full-rank,6,2.0,0,1,-1,80.0,1.1042334711593984,2,1.3014759178981907,7.102219569969482e-05,1.3303512151274741
full-rank,7,2.0,0,1,-1,80.0,1.1093581631439784,2,1.2932558381364971,6.580705995398393e-05,1.3303512151274741
full-rank,8,2.0,0,1,-1,80.0,1.1150846533581134,2,1.3994880807674586,6.229906243545997e-05,1.3303512151274741
full-rank,9,2.0,0,1,-1,80.0,1.1076920091260283,2,1.33122780667518,8.052914811214314e-05,1.3303512151274741
full-rank,0,2.0,0,1,-1,82.13,1.1732536011916754,2,1.3530187810595766,6.636703834523023e-05,1.3177681219351978
full-rank,1,2.0,0,1,-1,82.13,1.1650077800678713,2,1.2784534154317335,7.458645699364244e-05,1.3177681219351978
full-rank,2,2.0,0,1,-1,82.13,1.16075895327657,2,1.3105287486906263,6.623446061312459e-05,1.3177681219351978
full-rank,3,2.0,0,1,-1,82.13,1.1738969671770052,2,1.3590989722713096,7.167212732169176e-05,1.3177681219351978
full-rank,4,2.0,0,1,-1,82.13,1.1725274580455385,2,1.267703816940968,7.640342190480857e-05,1.3177681219351978
full-rank,5,2.0,0,1,-1,82.13,1.1671273022226363,2,1.3288159356430114,7.660392269599406e-05,1.3177681219351978
full-rank,6,2.0,0,1,-1,82.13,1.162665752009563,2,1.2920871967356136,7.153826581745705e-05,1.3177681219351978
full-rank,7,2.0,0,1,-1,82.13,1.1660901884456747,2,1.2849318433639576,6.623336865345477e-05,1.3177681219351978
full-rank,8,2.0,0,1,-1,82.13,1.1704185327672898,2,1.3813883871584298,6.311533825817126e-05,1.3177681219351978
full-rank,9,2.0,0,1,-1,82.13,1.16591417438011,2,1.3216541220567515,8.111247823895167e-05,1.3177681219351978
full-rank,0,2.0,0,1,-1,85.0,1.2615755065180791,2,1.3295925800139154,6.753636465349242e-05,1.297828791442297
full-rank,1,2.0,0,1,-1,85.0,1.254950380276602,2,1.2552955197457318,7.596244006972089e-05,1.297828791442297
full-rank,2,2.0,0,1,-1,85.0,1.2467258771098937,2,1.3072448423612268,6.6400847014037e-05,1.297828791442297
full-rank,3,2.0,0,1,-1,85.0,1.2631620746104295,2,1.3359289790213544,7.291518943976188e-05,1.297828791442297
full-rank,4,2.0,0,1,-1,85.0,1.2604524451662713,2,1.2454937239037653,7.776587526470808e-05,1.297828791442297
full-rank,5,2.0,0,1,-1,85.0,1.259060116213876,2,1.3009027689176271,7.824759516492945e-05,1.297828791442297
full-rank,6,2.0,0,1,-1,85.0,1.2501577513839062,2,1.2766232519741876,7.240482044836999e-05,1.297828791442297
full-rank,7,2.0,0,1,-1,85.0,1.257754885545816,2,1.2680447997137483,6.71154240727931e-05,1.297828791442297
full-rank,8,2.0,0,1,-1,85.0,1.2563618440251154,2,1.3557099637568157,6.431080220123934e-05,1.297828791442297
full-rank,9,2.0,0,1,-1,85.0,1.252046313874656,2,1.3034514850145988,8.224521008048745e-05,1.297828791442297
full-rank,0,2.0,0,1,-1,90.0,1.4743080220916034,2,1.2784978186148779,7.023543412978385e-05,1.2530466787545476
full-rank,1,2.0,0,1,-1,90.0,1.4667991880197473,2,1.2016550596020559,7.935331352081392e-05,1.2530466787545476
full-rank,2,2.0,0,1,-1,90.0,1.458173064816967,2,1.2819809930669173,6.770940072977026e-05,1.2530466787545476
full-rank,3,2.0,0,1,-1,90.0,1.4751407112642396,2,1.2901540867195391,7.550223309456922e-05,1.2530466787545476
full-rank,4,2.0,0,1,-1,90.0,1.4708467649307302,2,1.1966665978886384,8.093892630325634e-05,1.2530466787545476
full-rank,5,2.0,0,1,-1,90.0,1.4749678807305124,2,1.2543084283451686,8.115429260528762e-05,1.2530466787545476
full-rank,6,2.0,0,1,-1,90.0,1.4632428489653662,2,1.2397313050827174,7.455944442190066e-05,1.2530466787545476
full-rank,7,2.0,0,1,-1,90.0,1.4732475443192468,2,1.2394811995376736,6.86620858047968e-05,1.2530466787545476
full-rank,8,2.0,0,1,-1,90.0,1.4703390077879979,2,1.2950422461980609,6.732351440840933e-05,1.2530466787545476
full-rank,9,2.0,0,1,-1,90.0,1.4641826507012252,2,1.2529490524898268,8.556025562389693e-05,1.2530466787545476
