i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
0,1.0,0,1,-1,85.0,1.4338617889574101,2,0.9818991384289105,0.00010707560887179932,0.9448620317468579
0,1.0,0,1,-1,85.0,1.4391975139172266,2,0.941376610107532,9.073972978964923e-05,0.9423260698200423
0,1.0,0,1,-1,85.0,1.4408847195527958,5,0.895686448025054,0.00010048772189957651,0.9373374237299507
0,1.0,0,1,-1,85.0,1.4411145711673976,10,1.011412081373546,0.00010641085426301053,0.9847600826830888
1,1.0,0,1,-1,85.0,1.4335482844372303,2,0.9221408171339134,0.00011100792885580572,0.9448620317468579
1,1.0,0,1,-1,85.0,1.440363554816488,2,0.915223657729804,8.735586716828011e-05,0.9423260698200423
1,1.0,0,1,-1,85.0,1.4378728772888905,5,0.9683920347318955,9.718185993163537e-05,0.9373374237299507
1,1.0,0,1,-1,85.0,1.4387630700050453,10,1.027003581705483,0.00010658934520249873,0.9847600826830888
2,1.0,0,1,-1,85.0,1.428832099097109,2,0.9611067993243136,9.936016307161163e-05,0.9448620317468579
2,1.0,0,1,-1,85.0,1.4401655119445866,2,0.9699884532784196,9.493980362342419e-05,0.9423260698200423
2,1.0,0,1,-1,85.0,1.432407602085833,5,0.9098839640121871,9.304744003446882e-05,0.9373374237299507
2,1.0,0,1,-1,85.0,1.4391964355094182,10,0.9232231608967456,0.000124202421870185,0.9847600826830888
3,1.0,0,1,-1,85.0,1.433972282809826,2,0.9841059972051968,9.571533925895623e-05,0.9448620317468579
3,1.0,0,1,-1,85.0,1.4404752315714326,2,0.946720232354071,0.00011172487000140869,0.9423260698200423
3,1.0,0,1,-1,85.0,1.4422663717335065,5,0.8747554940506456,9.97538410050472e-05,0.9373374237299507
3,1.0,0,1,-1,85.0,1.435055278732675,10,1.017913916368381,0.00010567230447401099,0.9847600826830888
4,1.0,0,1,-1,85.0,1.4382826261091783,2,0.9541408012694507,0.00012363703805584692,0.9448620317468579
4,1.0,0,1,-1,85.0,1.4439231239829313,2,0.910761586621794,0.00012827981889863003,0.9423260698200423
4,1.0,0,1,-1,85.0,1.4398377543870688,5,0.8773771316229759,0.00010416186322306836,0.9373374237299507
4,1.0,0,1,-1,85.0,1.441352168774353,10,0.9376437954413785,0.00010301714449497949,0.9847600826830888
5,1.0,0,1,-1,85.0,1.441262969201089,2,0.9832339796862581,9.540205987073881e-05,0.9448620317468579
5,1.0,0,1,-1,85.0,1.437744894402656,2,0.9617568327040249,0.00012644833277614272,0.9423260698200423
5,1.0,0,1,-1,85.0,1.4389623337425417,5,0.9663889955771923,9.732109386937428e-05,0.9373374237299507
5,1.0,0,1,-1,85.0,1.438599001653952,10,0.9568839281169341,8.850360125481056e-05,0.9847600826830888
6,1.0,0,1,-1,85.0,1.440263724270634,2,0.945312028234788,0.00010656636299695111,0.9448620317468579
6,1.0,0,1,-1,85.0,1.431983223437547,2,0.9943776336860048,0.00011396606460734904,0.9423260698200423
6,1.0,0,1,-1,85.0,1.4442153211219255,5,0.9768510426563152,8.189578909355115e-05,0.9373374237299507
6,1.0,0,1,-1,85.0,1.4456741017562684,10,0.9438354011836664,0.0001032085904454619,0.9847600826830888
7,1.0,0,1,-1,85.0,1.4368795061219921,2,0.9360025553477282,8.669889466105458e-05,0.9448620317468579
7,1.0,0,1,-1,85.0,1.4309156775543932,2,0.9783157163792929,9.718969206117035e-05,0.9423260698200423
7,1.0,0,1,-1,85.0,1.442298137727363,5,0.9901527672988224,0.0001166983332552484,0.9373374237299507
7,1.0,0,1,-1,85.0,1.4346051541509808,10,0.9802588578047465,0.00010957526720679703,0.9847600826830888
8,1.0,0,1,-1,85.0,1.4329055938939868,2,0.9044334595448146,0.00010586270336190119,0.9448620317468579
8,1.0,0,1,-1,85.0,1.4497287471318747,2,0.8841619413687182,0.00012068774455204967,0.9423260698200423
8,1.0,0,1,-1,85.0,1.4354291204144667,5,0.9551560841717948,0.00010623328935437154,0.9373374237299507
8,1.0,0,1,-1,85.0,1.4346836519158193,10,0.9714327126996448,0.00010042063811493992,0.9847600826830888
9,1.0,0,1,-1,85.0,1.4359550090526694,2,0.876244741293205,9.082676121952708e-05,0.9448620317468579
9,1.0,0,1,-1,85.0,1.4341071140435033,2,0.920578033970761,0.00010832528702814549,0.9423260698200423
9,1.0,0,1,-1,85.0,1.4364636335773746,5,0.9587302751526243,6.659804680694584e-05,0.9373374237299507
9,1.0,0,1,-1,85.0,1.4426913610024008,10,1.0779933912403614,9.180746858774047e-05,0.9847600826830888
0,1.0,0,1,-1,90.0,1.6391439104377652,2,0.9804107175201473,0.0001072381668408375,0.9657331021467389
0,1.0,0,1,-1,90.0,1.6469491989517622,2,0.9640849114572057,8.860242310227787e-05,0.961140969989334
0,1.0,0,1,-1,90.0,1.6458622934073823,5,0.9355997110112134,9.620085346230123e-05,0.9631897857650698
0,1.0,0,1,-1,90.0,1.6466828314026927,10,1.0148725737077098,0.0001060480166467533,0.9950641117856925
1,1.0,0,1,-1,90.0,1.638305713707447,2,0.9478264901865392,0.00010799966373939375,0.9657331021467389
1,1.0,0,1,-1,90.0,1.6394336151359403,2,0.929070838571074,8.605388626434219e-05,0.961140969989334
1,1.0,0,1,-1,90.0,1.6431253176394103,5,0.9961440062238869,9.447443189963325e-05,0.9631897857650698
1,1.0,0,1,-1,90.0,1.6430018907277926,10,1.015557443770903,0.0001077906916699267,0.9950641117856925
2,1.0,0,1,-1,90.0,1.6342100632865328,2,0.9877235098850627,9.668265193081307e-05,0.9657331021467389
2,1.0,0,1,-1,90.0,1.6489772548688297,2,0.9934477373280493,9.269789422333009e-05,0.961140969989334
2,1.0,0,1,-1,90.0,1.6447526908463295,5,0.9347107878473571,9.057600990647231e-05,0.9631897857650698
2,1.0,0,1,-1,90.0,1.6474418412325886,10,0.9505531503181098,0.00012063139496371061,0.9950641117856925
3,1.0,0,1,-1,90.0,1.6425179580347513,2,0.993463836635686,9.481375759811457e-05,0.9657331021467389
3,1.0,0,1,-1,90.0,1.6505134606409233,2,0.9602398105513734,0.00011015185344869966,0.961140969989334
3,1.0,0,1,-1,90.0,1.642883729402642,5,0.9162237644546721,9.523898403110738e-05,0.9631897857650698
3,1.0,0,1,-1,90.0,1.6369551308540486,10,1.0219736142505353,0.00010525253078837616,0.9950641117856925
4,1.0,0,1,-1,90.0,1.6416604535084038,2,0.9677772214423825,0.00012189493609011402,0.9657331021467389
4,1.0,0,1,-1,90.0,1.6454494225232243,2,0.9322718585676716,0.00012532002367975808,0.961140969989334
4,1.0,0,1,-1,90.0,1.6474670481062028,5,0.9195924099880668,9.93801555847404e-05,0.9631897857650698
4,1.0,0,1,-1,90.0,1.6475689403331952,10,0.9605490867755144,0.00010056059361220328,0.9950641117856925
5,1.0,0,1,-1,90.0,1.6416669108952713,2,0.989079980295496,9.483818181108961e-05,0.9657331021467389
5,1.0,0,1,-1,90.0,1.6409802704063867,2,0.975612246804293,0.00012465254349752227,0.961140969989334
5,1.0,0,1,-1,90.0,1.6438522251228456,5,0.9976432416604635,9.427221097229375e-05,0.9631897857650698
5,1.0,0,1,-1,90.0,1.6446365111093442,10,0.9629959502701637,8.794187929600248e-05,0.9950641117856925
6,1.0,0,1,-1,90.0,1.6428649377647107,2,0.9652071712340023,0.00010436978479703995,0.9657331021467389
6,1.0,0,1,-1,90.0,1.6360475336760867,2,0.9969214868040175,0.00011367525642171302,0.961140969989334
6,1.0,0,1,-1,90.0,1.6540197010071527,5,0.984252887408719,8.127991087312552e-05,0.9631897857650698
6,1.0,0,1,-1,90.0,1.6532310745505472,10,0.9730620357279987,0.00010010864445637764,0.9950641117856925
7,1.0,0,1,-1,90.0,1.6432767098565169,2,0.9683836032731448,8.379983580296239e-05,0.9657331021467389
7,1.0,0,1,-1,90.0,1.6371695984541856,2,0.9902281003256865,9.602050596446835e-05,0.961140969989334
7,1.0,0,1,-1,90.0,1.6462502446302858,5,1.002088881036547,0.00011530831226499781,0.9631897857650698
7,1.0,0,1,-1,90.0,1.6395188055609655,10,0.9970569417641317,0.00010772917952482864,0.9950641117856925
8,1.0,0,1,-1,90.0,1.6367810482339542,2,0.9331852745057798,0.00010260103074288036,0.9657331021467389
8,1.0,0,1,-1,90.0,1.6494981772016521,2,0.9167838073146781,0.0001163933194185723,0.961140969989334
8,1.0,0,1,-1,90.0,1.6424107652204263,5,0.9650861659275443,0.00010514022089508301,0.9631897857650698
8,1.0,0,1,-1,90.0,1.6395483452450543,10,0.9863749923310798,9.88993979505533e-05,0.9950641117856925
9,1.0,0,1,-1,90.0,1.639034178784282,2,0.9242732164891473,8.610708442857784e-05,0.9657331021467389
9,1.0,0,1,-1,90.0,1.6444753863777588,2,0.9527489021692909,0.00010466753573227345,0.961140969989334
9,1.0,0,1,-1,90.0,1.639611465063168,5,0.9805560020922267,6.511567274445701e-05,0.9631897857650698
9,1.0,0,1,-1,90.0,1.6441000219119093,10,1.0676453289407783,9.269730473347201e-05,0.9950641117856925
0,1.0,0,1,-1,95.0,1.9487192395672754,2,0.977151948787985,0.00010759580250377487,0.9852243074861178
0,1.0,0,1,-1,95.0,1.9584969592719799,2,0.9833689859046242,8.686491078714805e-05,0.9787448342638442
0,1.0,0,1,-1,95.0,1.951338205388778,5,0.9727882662424187,9.252320758968918e-05,0.9803704516943081
0,1.0,0,1,-1,95.0,1.9621716342721296,10,1.0117382961258803,0.00010637654421405617,0.9995846297822937
1,1.0,0,1,-1,95.0,1.9454054759176687,2,0.96773834838117,0.00010577749904679483,0.9852243074861178
1,1.0,0,1,-1,95.0,1.9477822027218168,2,0.95731505324268,8.351498913873739e-05,0.9787448342638442
1,1.0,0,1,-1,95.0,1.9507752414985047,5,1.0120186305064205,9.299249662146352e-05,0.9803704516943081
1,1.0,0,1,-1,95.0,1.9612325337159964,10,1.0081309616388092,0.000108584740931534,0.9995846297822937
2,1.0,0,1,-1,95.0,1.949334740241249,2,0.9991262945653764,9.55792364083857e-05,0.9852243074861178
2,1.0,0,1,-1,95.0,1.9632281890738366,2,1.0072342667566367,9.142909083879748e-05,0.9787448342638442
2,1.0,0,1,-1,95.0,1.9562043227988097,5,0.9702554271309523,8.72578201701954e-05,0.9803704516943081
2,1.0,0,1,-1,95.0,1.9647319615175654,10,0.9709082882030101,0.00011810235209985901,0.9995846297822937
3,1.0,0,1,-1,95.0,1.9493785673276944,2,0.9982346222247117,9.436062153338627e-05,0.9852243074861178
3,1.0,0,1,-1,95.0,1.9611603052622126,2,0.9730282855274897,0.00010870413168936985,0.9787448342638442
3,1.0,0,1,-1,95.0,1.9566353620896335,5,0.94996085009548,9.185664910617015e-05,0.9803704516943081
3,1.0,0,1,-1,95.0,1.9501605283484977,10,1.0215354958679208,0.00010529767172448812,0.9995846297822937
4,1.0,0,1,-1,95.0,1.9508695218134224,2,0.9907129357075795,0.00011907298098710475,0.9852243074861178
4,1.0,0,1,-1,95.0,1.954727555306911,2,0.9522847101196484,0.00012268634595319025,0.9787448342638442
4,1.0,0,1,-1,95.0,1.9629038930467557,5,0.9528335045725224,9.591312263957508e-05,0.9803704516943081
4,1.0,0,1,-1,95.0,1.9634656125040943,10,0.9845635969356776,9.810781818507151e-05,0.9995846297822937
5,1.0,0,1,-1,95.0,1.9489611005444,2,1.001109365007815,9.369860104768966e-05,0.9852243074861178
5,1.0,0,1,-1,95.0,1.9614369115662873,2,0.9776830995263568,0.00012438851412119463,0.9787448342638442
5,1.0,0,1,-1,95.0,1.9529973246128334,5,1.001286731072617,9.392917256792989e-05,0.9803704516943081
5,1.0,0,1,-1,95.0,1.9513332780082688,10,0.9776090342892253,8.662734349910184e-05,0.9995846297822937
6,1.0,0,1,-1,95.0,1.9491216758640986,2,0.9736468462841839,0.00010346509633416859,0.9852243074861178
6,1.0,0,1,-1,95.0,1.9525752684317403,2,0.9922927948393305,0.00011420551094811831,0.9787448342638442
6,1.0,0,1,-1,95.0,1.964168055518424,5,0.9775089778992186,8.18406672203937e-05,0.9803704516943081
6,1.0,0,1,-1,95.0,1.9619160124431407,10,0.9847265469080317,9.892281433313589e-05,0.9995846297822937
7,1.0,0,1,-1,95.0,1.955902810953349,2,0.9947770306891605,8.157645828668896e-05,0.9852243074861178
7,1.0,0,1,-1,95.0,1.9501883893852654,2,0.991040645867263,9.594177959300549e-05,0.9787448342638442
7,1.0,0,1,-1,95.0,1.9581516615811423,5,1.004091094183536,0.00011507838111620913,0.9803704516943081
7,1.0,0,1,-1,95.0,1.9484922907833642,10,1.0078835755981435,0.00010657195818677712,0.9995846297822937
8,1.0,0,1,-1,95.0,1.9483186113722961,2,0.9712501283811328,9.857993141062291e-05,0.9852243074861178
8,1.0,0,1,-1,95.0,1.9634958086929057,2,0.9621811151988215,0.00011090168871221561,0.9787448342638442
8,1.0,0,1,-1,95.0,1.9546611467606654,5,0.9806819871340006,0.00010346817214921064,0.9803704516943081
8,1.0,0,1,-1,95.0,1.9540191647047556,10,1.0016427428044394,9.739190304708416e-05,0.9995846297822937
9,1.0,0,1,-1,95.0,1.9573463495310086,2,0.978495554832063,8.133554771330919e-05,0.9852243074861178
9,1.0,0,1,-1,95.0,1.9618957935052685,2,0.9910193856555899,0.00010062555910116678,0.9787448342638442
9,1.0,0,1,-1,95.0,1.9614456046642663,5,0.9822790481059154,6.50014513319497e-05,0.9803704516943081
9,1.0,0,1,-1,95.0,1.9592094893044942,10,1.0271077594517983,9.635585311604865e-05,0.9995846297822937
0,1.0,0,1,-1,99.0,2.551259445692557,2,0.9902634749586693,0.00010617118651413341,0.9955925738858843
0,1.0,0,1,-1,99.0,2.557262234908482,2,0.9884932896689872,8.641460708353193e-05,0.9961514856390323
0,1.0,0,1,-1,99.0,2.536854429475134,5,0.9920431866002246,9.072739162375972e-05,0.9911200230758557
0,1.0,0,1,-1,99.0,2.5684411323811194,10,1.0033102703074621,0.00010727013046313884,0.9990571146656955
1,1.0,0,1,-1,99.0,2.546122117920851,2,0.9885581893218515,0.0001035497387297536,0.9955925738858843
1,1.0,0,1,-1,99.0,2.560133712154893,2,0.9840167962855646,8.124877194749676e-05,0.9961514856390323
1,1.0,0,1,-1,99.0,2.563672106888817,5,0.9979228621107046,9.430602569739136e-05,0.9911200230758557
1,1.0,0,1,-1,99.0,2.5559636170880995,10,1.0077982164529635,0.00010862059240379441,0.9990571146656955
2,1.0,0,1,-1,99.0,2.563396139829898,2,0.9959970182522191,9.587953232799324e-05,0.9955925738858843
2,1.0,0,1,-1,99.0,2.566984705379065,2,1.002533986142439,9.185774701323492e-05,0.9961514856390323
2,1.0,0,1,-1,99.0,2.5619388889010315,5,0.9931779433524407,8.52439123788569e-05,0.9911200230758557
2,1.0,0,1,-1,99.0,2.5660161127641468,10,0.9895894498193811,0.00011587285265718235,0.9990571146656955
3,1.0,0,1,-1,99.0,2.5502686103501078,2,1.0000567986921465,9.418868959488486e-05,0.9955925738858843
3,1.0,0,1,-1,99.0,2.5638370901489127,2,0.9937777446049001,0.00010643445726339369,0.9961514856390323
3,1.0,0,1,-1,99.0,2.5754440563955856,5,0.9811309179872889,8.893840655926624e-05,0.9911200230758557
3,1.0,0,1,-1,99.0,2.5571847858994454,10,1.0111129552534055,0.00010638307890324128,0.9990571146656955
