covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,5,2.0,0,1,-1,40.0,0.504959469946789,2,1.4938232012524368,5.005719987688645e-05,1.6891351822528367
full-rank,6,2.0,0,1,-1,40.0,0.5003383415522127,2,1.8264329002896211,6.0078238257967124e-05,1.6891351822528367
full-rank,7,2.0,0,1,-1,40.0,0.5047562990564765,2,1.684902951228452,7.062513810313176e-05,1.6891351822528367
full-rank,8,2.0,0,1,-1,40.0,0.4987378831014143,2,1.577890585301061,6.11860389661247e-05,1.6891351822528367
full-rank,9,2.0,0,1,-1,40.0,0.5014003395537892,2,1.8123054141613124,5.473403046694814e-05,1.6891351822528367
full-rank,0,2.0,0,1,-1,45.0,0.5660580899243127,2,1.650493765392981,5.443128496640451e-05,1.641716678922353
full-rank,1,2.0,0,1,-1,45.0,0.5628185635501594,2,1.6506930732494574,5.528943891776973e-05,1.641716678922353
full-rank,2,2.0,0,1,-1,45.0,0.5631952421252199,2,1.5866090109120765,5.194364394914722e-05,1.641716678922353
full-rank,3,2.0,0,1,-1,45.0,0.5606605458839067,2,1.5496703341231686,6.158388543740177e-05,1.641716678922353
full-rank,4,2.0,0,1,-1,45.0,0.566191087473583,2,1.7991668387137159,5.7888432393664756e-05,1.641716678922353
full-rank,5,2.0,0,1,-1,45.0,0.5656464063806674,2,1.4632503428648969,5.110308494404213e-05,1.641716678922353
full-rank,6,2.0,0,1,-1,45.0,0.561634054944887,2,1.794643956945351,6.114241798276155e-05,1.641716678922353
full-rank,7,2.0,0,1,-1,45.0,0.5659466942403777,2,1.644446395608059,7.236265282875513e-05,1.641716678922353
full-rank,8,2.0,0,1,-1,45.0,0.5599614093129003,2,1.5312518629958982,6.304963746958108e-05,1.641716678922353
full-rank,9,2.0,0,1,-1,45.0,0.5625342863610198,2,1.7469412084179232,5.678197942560058e-05,1.641716678922353
full-rank,0,2.0,0,1,-1,50.0,0.6302196048589624,2,1.6003084108657792,5.613823927275119e-05,1.5943616262708782
full-rank,1,2.0,0,1,-1,50.0,0.628251035920498,2,1.5889911151194855,5.7436377697145685e-05,1.5943616262708782
full-rank,2,2.0,0,1,-1,50.0,0.6272323210688714,2,1.5450336173989512,5.3341398284957135e-05,1.5943616262708782
full-rank,3,2.0,0,1,-1,50.0,0.6256630130219907,2,1.5010450732213358,6.357885051217849e-05,1.5943616262708782
