i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
9,25.0,0,1,-1,35.0,0.9330026647840077,50,0.9844882316777546,9.607646821174571e-05,0.9805332585216446
0,25.0,0,1,-1,40.0,0.9518186361509694,50,0.9767763535295744,9.461443250007842e-05,0.9812479755365923
1,25.0,0,1,-1,40.0,0.9509215127463886,50,0.9834084250328807,9.693016452377282e-05,0.9812479755365923
2,25.0,0,1,-1,40.0,0.9509896918491401,50,0.9873036417436379,9.863028073891814e-05,0.9812479755365923
3,25.0,0,1,-1,40.0,0.9519452374042615,50,0.9776682516729145,9.144677157496872e-05,0.9812479755365923
4,25.0,0,1,-1,40.0,0.9515575485103402,50,0.9702164798439162,9.692405475909573e-05,0.9812479755365923
5,25.0,0,1,-1,40.0,0.9508735053181432,50,0.9811046737555652,9.537700367285535e-05,0.9812479755365923
6,25.0,0,1,-1,40.0,0.9513066735720208,50,0.9868942237572825,9.432078374085244e-05,0.9812479755365923
7,25.0,0,1,-1,40.0,0.9503382082830205,50,0.9865628466900302,9.152486721332331e-05,0.9812479755365923
8,25.0,0,1,-1,40.0,0.9507086227135236,50,0.9774651191800187,9.484134611540086e-05,0.9812479755365923
9,25.0,0,1,-1,40.0,0.9508562944142412,50,0.9850797401601019,9.601877740400258e-05,0.9812479755365923
0,25.0,0,1,-1,45.0,0.9698809249714784,50,0.9775646638060744,9.453813521540096e-05,0.9819209066466417
1,25.0,0,1,-1,45.0,0.9686971901584747,50,0.9840443428906582,9.686752545367064e-05,0.9819209066466417
2,25.0,0,1,-1,45.0,0.968812533408204,50,0.9878751878391065,9.857321710117802e-05,0.9819209066466417
3,25.0,0,1,-1,45.0,0.9695234286164008,50,0.9783857451133336,9.137970962207308e-05,0.9819209066466417
4,25.0,0,1,-1,45.0,0.9696890477582766,50,0.9710846174511502,9.683740585593132e-05,0.9819209066466417
5,25.0,0,1,-1,45.0,0.9687337237615082,50,0.9817840888075872,9.531100079844454e-05,0.9819209066466417
6,25.0,0,1,-1,45.0,0.9692231765322441,50,0.9875080244169103,9.426215722051512e-05,0.9819209066466417
7,25.0,0,1,-1,45.0,0.9679939009086507,50,0.9871303929233076,9.147224539759307e-05,0.9819209066466417
8,25.0,0,1,-1,45.0,0.9687372581351854,50,0.9781757426588167,9.477244593277394e-05,0.9819209066466417
9,25.0,0,1,-1,45.0,0.9688967295915983,50,0.9856562605594724,9.5962615041817e-05,0.9819209066466417
0,25.0,0,1,-1,50.0,0.9874803172670622,50,0.9783377975059584,9.44634262361041e-05,0.9825668207288109
1,25.0,0,1,-1,50.0,0.9863266635864955,50,0.9846492532385144,9.680801576702291e-05,0.9825668207288109
2,25.0,0,1,-1,50.0,0.9863816449519838,50,0.9884377139855204,9.851711846069621e-05,0.9825668207288109
3,25.0,0,1,-1,50.0,0.9871757916472571,50,0.979076495908692,9.131524008637815e-05,0.9825668207288109
4,25.0,0,1,-1,50.0,0.9874242053300092,50,0.9719134043066512,9.675482898361061e-05,0.9825668207288109
5,25.0,0,1,-1,50.0,0.9862838436485654,50,0.9824177359332066,9.52495263975997e-05,0.9825668207288109
6,25.0,0,1,-1,50.0,0.9862824735543554,50,0.9880561147621438,9.420986851188657e-05,0.9825668207288109
7,25.0,0,1,-1,50.0,0.986019176241011,50,0.9876751853785755,9.14217901569464e-05,0.9825668207288109
8,25.0,0,1,-1,50.0,0.9864462243505562,50,0.9788905635724526,9.470323970185275e-05,0.9825668207288109
9,25.0,0,1,-1,50.0,0.9868342676514619,50,0.9862139426963933,9.59083503088781e-05,0.9825668207288109
0,25.0,0,1,-1,60.0,1.0229872158708517,50,0.9797856703696101,9.43238334296455e-05,0.9838133378154449
1,25.0,0,1,-1,60.0,1.0229142161318263,50,0.9858379736045692,9.669128496234631e-05,0.9838133378154449
2,25.0,0,1,-1,60.0,1.0226767955553173,50,0.9894589405635573,9.841543834478724e-05,0.9838133378154449
3,25.0,0,1,-1,60.0,1.0228656522866943,50,0.9804296124578056,9.118921353538749e-05,0.9838133378154449
4,25.0,0,1,-1,60.0,1.0236193719566316,50,0.9735394760099642,9.659322250185402e-05,0.9838133378154449
5,25.0,0,1,-1,60.0,1.0220374299933754,50,0.9836475790791849,9.513043702078506e-05,0.9838133378154449
6,25.0,0,1,-1,60.0,1.0218659122330527,50,0.9891711383445009,9.410367230274797e-05,0.9838133378154449
7,25.0,0,1,-1,60.0,1.0223576753338195,50,0.988747035079709,9.132268450607696e-05,0.9838133378154449
8,25.0,0,1,-1,60.0,1.0228307028464478,50,0.9802081188540097,9.457594351724694e-05,0.9838133378154449
9,25.0,0,1,-1,60.0,1.022802743810999,50,0.9873078337915375,9.580208832374834e-05,0.9838133378154449
0,25.0,0,1,-1,70.0,1.06100323316794,50,0.9811929611885023,9.418854804742316e-05,0.9850542172553427
1,25.0,0,1,-1,70.0,1.0623790480663555,50,0.987042919619044,9.657324776646145e-05,0.9850542172553427
2,25.0,0,1,-1,70.0,1.0614503894209584,50,0.9904827411857992,9.831371240568104e-05,0.9850542172553427
3,25.0,0,1,-1,70.0,1.0622041029654923,50,0.9818009232783783,9.106184682358706e-05,0.9850542172553427
4,25.0,0,1,-1,70.0,1.0625254381403342,50,0.9751687650718462,9.643183681507741e-05,0.9850542172553427
5,25.0,0,1,-1,70.0,1.0615591944264016,50,0.9849125784078574,9.500825364978765e-05,0.9850542172553427
6,25.0,0,1,-1,70.0,1.0610705063527057,50,0.9902532055483168,9.40008435545178e-05,0.9850542172553427
7,25.0,0,1,-1,70.0,1.0610641365516744,50,0.9898269085172755,9.122305401472862e-05,0.9850542172553427
8,25.0,0,1,-1,70.0,1.061538991119301,50,0.981498606321157,9.445159380445407e-05,0.9850542172553427
9,25.0,0,1,-1,70.0,1.061518419248167,50,0.9883625634152501,9.56998532692159e-05,0.9850542172553427
0,25.0,0,1,-1,75.0,1.0829703364817669,50,0.981998780066511,9.411125781891218e-05,0.985703195971702
1,25.0,0,1,-1,75.0,1.0839282448402128,50,0.9876456356986818,9.651431342079353e-05,0.985703195971702
2,25.0,0,1,-1,75.0,1.0837565012590369,50,0.9910396208043936,9.825846849664073e-05,0.985703195971702
3,25.0,0,1,-1,75.0,1.083748433546331,50,0.982511052900313,9.099603004252732e-05,0.985703195971702
4,25.0,0,1,-1,75.0,1.0841024423904297,50,0.9760293190424634,9.634681395926143e-05,0.985703195971702
5,25.0,0,1,-1,75.0,1.0831359959039624,50,0.9855678004705332,9.494509056359722e-05,0.985703195971702
6,25.0,0,1,-1,75.0,1.0825126781329237,50,0.9908081508056631,9.394819428808341e-05,0.985703195971702
7,25.0,0,1,-1,75.0,1.0825660448332657,50,0.9903752819983634,9.117254356218119e-05,0.985703195971702
8,25.0,0,1,-1,75.0,1.0833907699928018,50,0.982149209182422,9.438902645052689e-05,0.985703195971702
9,25.0,0,1,-1,75.0,1.0832709767993054,50,0.9889071087476746,9.564715579343634e-05,0.985703195971702
0,25.0,0,1,-1,80.0,1.1074070339228406,50,0.9828074961507316,9.403381713169472e-05,0.9863956810098727
1,25.0,0,1,-1,80.0,1.1081610449273096,50,0.9883330471791435,9.644718519183903e-05,0.9863956810098727
2,25.0,0,1,-1,80.0,1.1082746972754933,50,0.9916011797216734,9.820282322280388e-05,0.9863956810098727
3,25.0,0,1,-1,80.0,1.1079605869752533,50,0.9832419122600297,9.092839124537641e-05,0.9863956810098727
4,25.0,0,1,-1,80.0,1.1086289568825025,50,0.9769710247590104,9.625394493533217e-05,0.9863956810098727
5,25.0,0,1,-1,80.0,1.107852950427063,50,0.9862737852335177,9.48771279063091e-05,0.9863956810098727
6,25.0,0,1,-1,80.0,1.10690651470737,50,0.9913896726825748,9.389308686485693e-05,0.9863956810098727
7,25.0,0,1,-1,80.0,1.1067427368075784,50,0.9909531497518275,9.111937689840998e-05,0.9863956810098727
8,25.0,0,1,-1,80.0,1.107566030728158,50,0.9828857982610297,9.431828992534067e-05,0.9863956810098727
9,25.0,0,1,-1,80.0,1.1076360918159665,50,0.9894997440991884,9.558987039631222e-05,0.9863956810098727
0,25.0,0,1,-1,82.13,1.1189759524551848,50,0.9831892261566626,9.399730785289422e-05,0.986703485098051
1,25.0,0,1,-1,82.13,1.119237552379804,50,0.9885994037185742,9.642119960213616e-05,0.986703485098051
2,25.0,0,1,-1,82.13,1.119694630089403,50,0.9918629354451557,9.817690719134218e-05,0.986703485098051
3,25.0,0,1,-1,82.13,1.1192232203788908,50,0.9835562059332942,9.089933523625751e-05,0.986703485098051
4,25.0,0,1,-1,82.13,1.1200341975572925,50,0.9773905300897702,9.621263182479557e-05,0.986703485098051
5,25.0,0,1,-1,82.13,1.119374861759706,50,0.9865807427979816,9.484760852604747e-05,0.986703485098051
6,25.0,0,1,-1,82.13,1.1180074644867264,50,0.9916409679245781,9.386929308590937e-05,0.986703485098051
7,25.0,0,1,-1,82.13,1.1184869350071864,50,0.9912333457597415,9.109361980926465e-05,0.986703485098051
8,25.0,0,1,-1,82.13,1.1189164964020595,50,0.9832173019277659,9.428648936722475e-05,0.986703485098051
9,25.0,0,1,-1,82.13,1.1188490374174354,50,0.9897641912269861,9.556433050822885e-05,0.986703485098051
0,25.0,0,1,-1,85.0,1.1357756417726166,50,0.9837179632464772,9.394678538114782e-05,0.9871575399239262
1,25.0,0,1,-1,85.0,1.1365378132064192,50,0.9890449419763376,9.637776443406751e-05,0.9871575399239262
2,25.0,0,1,-1,85.0,1.1364429215917975,50,0.9922241058203817,9.81411707178975e-05,0.9871575399239262
3,25.0,0,1,-1,85.0,1.136857312487728,50,0.9840798810965681,9.085096342708254e-05,0.9871575399239262
4,25.0,0,1,-1,85.0,1.1366656770030688,50,0.9779757719598517,9.615505610340345e-05,0.9871575399239262
5,25.0,0,1,-1,85.0,1.1357166444610756,50,0.9870132084223526,9.480605049025697e-05,0.9871575399239262
6,25.0,0,1,-1,85.0,1.1348770314921353,50,0.9920369704807983,9.383182222431983e-05,0.9871575399239262
7,25.0,0,1,-1,85.0,1.1356701442856112,50,0.991618528012108,9.105823559178266e-05,0.9871575399239262
8,25.0,0,1,-1,85.0,1.1365567425598047,50,0.9837172423895003,9.423857150119744e-05,0.9871575399239262
9,25.0,0,1,-1,85.0,1.1354800183753904,50,0.9901467858348871,9.552740426852058e-05,0.9871575399239262
0,25.0,0,1,-1,90.0,1.1722236503459962,50,0.9848135899246832,9.384226752574013e-05,0.9880718860454396
1,25.0,0,1,-1,90.0,1.1725342599953885,50,0.9899153282340626,9.62930239726148e-05,0.9880718860454396
2,25.0,0,1,-1,90.0,1.1726787424287834,50,0.9929581164836784,9.806862318077633e-05,0.9880718860454396
3,25.0,0,1,-1,90.0,1.1724581499886733,50,0.9850791216496808,9.075880639629127e-05,0.9880718860454396
4,25.0,0,1,-1,90.0,1.1732296961103612,50,0.9792214695293175,9.603273431675243e-05,0.9880718860454396
5,25.0,0,1,-1,90.0,1.1718006919181,50,0.9879425296050284,9.47168699272928e-05,0.9880718860454396
6,25.0,0,1,-1,90.0,1.170733699789926,50,0.9928024619123713,9.375947403958301e-05,0.9880718860454396
7,25.0,0,1,-1,90.0,1.1717703924851344,50,0.9924002205366665,9.098651095832471e-05,0.9880718860454396
8,25.0,0,1,-1,90.0,1.1725922368298956,50,0.9846852302226032,9.414593094173506e-05,0.9880718860454396
9,25.0,0,1,-1,90.0,1.1722488056645401,50,0.9909007923563035,9.545471456401326e-05,0.9880718860454396
0,25.0,0,1,-1,95.0,1.227975415238193,50,0.9863817974364396,9.369307159649995e-05,0.9893174125970198
1,25.0,0,1,-1,95.0,1.2260053438987486,50,0.9910750422899379,9.618034595266814e-05,0.9893174125970198
2,25.0,0,1,-1,95.0,1.22775509945428,50,0.9939168781970921,9.797402327684526e-05,0.9893174125970198
3,25.0,0,1,-1,95.0,1.225508769223004,50,0.9864274596911925,9.063474907199028e-05,0.9893174125970198
4,25.0,0,1,-1,95.0,1.2272067245755136,50,0.9809588196815986,9.586265328761878e-05,0.9893174125970198
5,25.0,0,1,-1,95.0,1.2255047117855278,50,0.9891854928497185,9.459785323242341e-05,0.9893174125970198
6,25.0,0,1,-1,95.0,1.2255510465471497,50,0.9938827112066432,9.365756703937009e-05,0.9893174125970198
7,25.0,0,1,-1,95.0,1.2248199642850595,50,0.9933991438385987,9.08950184837021e-05,0.9893174125970198
8,25.0,0,1,-1,95.0,1.2263398883761192,50,0.9859747970113357,9.402279649022092e-05,0.9893174125970198
9,25.0,0,1,-1,95.0,1.226835362139663,50,0.9919719837676411,9.53516367835055e-05,0.9893174125970198
0,25.0,0,1,-1,99.0,1.3308460897448584,50,0.9887714499077431,9.346663516358567e-05,0.9912976306931476
1,25.0,0,1,-1,99.0,1.328125163769122,50,0.9927871214466575,9.601448122493911e-05,0.9912976306931476
2,25.0,0,1,-1,99.0,1.3279806489522148,50,0.9954782735345391,9.782035223529431e-05,0.9912976306931476
3,25.0,0,1,-1,99.0,1.3267425291371535,50,0.9886771694729934,9.042851200305197e-05,0.9912976306931476
4,25.0,0,1,-1,99.0,1.330331993314764,50,0.9837628370164834,9.558941615009717e-05,0.9912976306931476
5,25.0,0,1,-1,99.0,1.3255049299791133,50,0.9911704090865535,9.440841172657396e-05,0.9912976306931476
6,25.0,0,1,-1,99.0,1.3285464196375993,50,0.9954581081401767,9.35093459914832e-05,0.9912976306931476
7,25.0,0,1,-1,99.0,1.32417877750708,50,0.9949649926063115,9.075197038277232e-05,0.9912976306931476
8,25.0,0,1,-1,99.0,1.3312828991255437,50,0.988253953808717,9.380595678530135e-05,0.9912976306931476
9,25.0,0,1,-1,99.0,1.3314605147815188,50,0.9936519919113008,9.519042186358224e-05,0.9912976306931476
0,25.0,0,1,-1,99.73,1.391228609169392,50,0.9899638703163072,9.335405375871757e-05,0.992323326018486
1,25.0,0,1,-1,99.73,1.391559201898415,50,0.9937679589925893,9.59197160362586e-05,0.992323326018486
2,25.0,0,1,-1,99.73,1.3893144950052423,50,0.9962210388883777,9.774741905510195e-05,0.992323326018486
3,25.0,0,1,-1,99.73,1.3940014012939712,50,0.9899831174221717,9.030922216091291e-05,0.992323326018486
4,25.0,0,1,-1,99.73,1.39436342792281,50,0.9852914822111977,9.544111252188e-05,0.992323326018486
5,25.0,0,1,-1,99.73,1.3920918876902513,50,0.9922891928643106,9.430196836280153e-05,0.992323326018486
6,25.0,0,1,-1,99.73,1.3889397993859887,50,0.9961826765658565,9.344133244215612e-05,0.992323326018486
7,25.0,0,1,-1,99.73,1.3910899326727213,50,0.9957732404768919,9.067830894678343e-05,0.992323326018486
8,25.0,0,1,-1,99.73,1.3944519977996812,50,0.9892604494887104,9.371051650937517e-05,0.992323326018486
9,25.0,0,1,-1,99.73,1.396119994446177,50,0.9945002329584467,9.510923090912702e-05,0.992323326018486
0,50.0,0,1,-1,5.0,0.8339708011728583,50,0.9890087490908915,9.281384323908699e-05,0.9893812813654735
0,50.0,0,1,-1,5.0,0.8342116176981093,100,0.9897098989163919,9.072802561574899e-05,0.9861185960726371
1,50.0,0,1,-1,5.0,0.8354643879406324,50,0.9912821560949662,9.486257277938276e-05,0.9893812813654735
1,50.0,0,1,-1,5.0,0.8354243155611698,100,0.9887304148476137,9.419181247914547e-05,0.9861185960726371
2,50.0,0,1,-1,5.0,0.8344212344732618,50,0.9868797859092661,9.270465389273508e-05,0.9893812813654735
2,50.0,0,1,-1,5.0,0.8345787630692016,100,0.9806722909162172,9.237934694488019e-05,0.9861185960726371
3,50.0,0,1,-1,5.0,0.8343879281801713,50,0.9901289562099835,9.470327226054148e-05,0.9893812813654735
3,50.0,0,1,-1,5.0,0.8341028280909125,100,0.9913208573788167,9.135412914793721e-05,0.9861185960726371
4,50.0,0,1,-1,5.0,0.8333917526215764,50,0.9904280773011722,9.428773881394828e-05,0.9893812813654735
4,50.0,0,1,-1,5.0,0.8339633021699855,100,0.9879923188709762,9.552317098579436e-05,0.9861185960726371
5,50.0,0,1,-1,5.0,0.834733872707426,50,0.9869439873569221,9.14392433266666e-05,0.9893812813654735
5,50.0,0,1,-1,5.0,0.8341067923037114,100,0.9809206914392407,9.350383456734427e-05,0.9861185960726371
6,50.0,0,1,-1,5.0,0.8342052893215555,50,0.9908939410565923,9.692266544770621e-05,0.9893812813654735
6,50.0,0,1,-1,5.0,0.8359171422723403,100,0.9851063582300397,9.355341079530946e-05,0.9861185960726371
7,50.0,0,1,-1,5.0,0.8333872773510184,50,0.9926565134707022,9.124839161382263e-05,0.9893812813654735
7,50.0,0,1,-1,5.0,0.8338091255297185,100,0.9837579664578746,9.73650067294384e-05,0.9861185960726371
8,50.0,0,1,-1,5.0,0.8351761195524082,50,0.9862090339826844,9.131523470800682e-05,0.9893812813654735
8,50.0,0,1,-1,5.0,0.833618094169763,100,0.9871560762802789,9.643494542875805e-05,0.9861185960726371
9,50.0,0,1,-1,5.0,0.8339632043565086,50,0.9893816131815542,9.46011488548013e-05,0.9893812813654735
9,50.0,0,1,-1,5.0,0.8347092277943559,100,0.9858190873889202,9.797533957759492e-05,0.9861185960726371
0,50.0,0,1,-1,10.0,0.8679038033373535,50,0.9898086643532523,9.273883560130902e-05,0.9901532794340417
0,50.0,0,1,-1,10.0,0.8683001573960989,100,0.9904864926552075,9.065689005039724e-05,0.9869744327647683
1,50.0,0,1,-1,10.0,0.8692364581343653,50,0.9919603098775325,9.479771997034018e-05,0.9901532794340417
1,50.0,0,1,-1,10.0,0.868915284581947,100,0.9894566361427228,9.412267948478409e-05,0.9869744327647683
2,50.0,0,1,-1,10.0,0.8686894011379325,50,0.9877218294026429,9.262562217723343e-05,0.9901532794340417
2,50.0,0,1,-1,10.0,0.868579988896307,100,0.9817173495697359,9.228100719772846e-05,0.9869744327647683
3,50.0,0,1,-1,10.0,0.8686724002800712,50,0.9908727029638856,9.463218820391443e-05,0.9901532794340417
3,50.0,0,1,-1,10.0,0.8679350564606614,100,0.9920480059657855,9.128716865255371e-05,0.9869744327647683
4,50.0,0,1,-1,10.0,0.8670860307690611,50,0.9911523453770262,9.421883961849571e-05,0.9901532794340417
4,50.0,0,1,-1,10.0,0.8677532616939029,100,0.9887939135460357,9.54457323363872e-05,0.9869744327647683
5,50.0,0,1,-1,10.0,0.8685542347695853,50,0.9877946432109783,9.136049889515859e-05,0.9901532794340417
5,50.0,0,1,-1,10.0,0.8686748090068752,100,0.9819280777222088,9.340790648209533e-05,0.9869744327647683
6,50.0,0,1,-1,10.0,0.8688699747836222,50,0.9916283994096066,9.685087881747572e-05,0.9901532794340417
6,50.0,0,1,-1,10.0,0.869267518159904,100,0.9860188588359925,9.346683279198358e-05,0.9869744327647683
7,50.0,0,1,-1,10.0,0.8676501050007135,50,0.9933485415450788,9.118482233667822e-05,0.9901532794340417
7,50.0,0,1,-1,10.0,0.8683699804491886,100,0.9846831415041838,9.727352585522318e-05,0.9869744327647683
8,50.0,0,1,-1,10.0,0.8688954136692832,50,0.9870598064283546,9.123652773903339e-05,0.9901532794340417
8,50.0,0,1,-1,10.0,0.8676334313843892,100,0.9879477275815521,9.635767124925892e-05,0.9869744327647683
9,50.0,0,1,-1,10.0,0.8685722396923801,50,0.9901855517720598,9.45243415189091e-05,0.9901532794340417
9,50.0,0,1,-1,10.0,0.8683659404241296,100,0.9866641241242571,9.78914277791664e-05,0.9869744327647683
0,50.0,0,1,-1,15.0,0.8915995726300396,50,0.9903363501670491,9.268942110902405e-05,0.9906563008795072
0,50.0,0,1,-1,15.0,0.8919415898696853,100,0.9909633219067912,9.061326799489023e-05,0.9875426797209954
1,50.0,0,1,-1,15.0,0.8925578101749009,50,0.9924158983631204,9.475420116965418e-05,0.9906563008795072
1,50.0,0,1,-1,15.0,0.8921251338104911,100,0.9899658332657572,9.407426670527651e-05,0.9875426797209954
2,50.0,0,1,-1,15.0,0.8924828712137259,50,0.9882855696960685,9.25727864412619e-05,0.9906563008795072
2,50.0,0,1,-1,15.0,0.8918574454116256,100,0.9824181775562084,9.221517666451814e-05,0.9875426797209954
3,50.0,0,1,-1,15.0,0.8920955552268683,50,0.9913684663928009,9.458486455009636e-05,0.9906563008795072
3,50.0,0,1,-1,15.0,0.8917980837415048,100,0.9925193005717657,9.124382123335856e-05,0.9875426797209954
4,50.0,0,1,-1,15.0,0.8913205613082866,50,0.9916546499835265,9.41711147808617e-05,0.9906563008795072
4,50.0,0,1,-1,15.0,0.8916011105090306,100,0.9893678416684177,9.539036466862794e-05,0.9875426797209954
5,50.0,0,1,-1,15.0,0.8920775907169793,50,0.9883458626078061,9.130954539699551e-05,0.9906563008795072
5,50.0,0,1,-1,15.0,0.8926148026655089,100,0.9826002286721853,9.334401049342646e-05,0.9875426797209954
6,50.0,0,1,-1,15.0,0.8914785637194774,50,0.992074528993967,9.680732559536488e-05,0.9906563008795072
6,50.0,0,1,-1,15.0,0.8922591873667646,100,0.98661127104912,9.341071049245883e-05,0.9875426797209954
7,50.0,0,1,-1,15.0,0.8912693356224431,50,0.9937904619737205,9.11442741151823e-05,0.9906563008795072
7,50.0,0,1,-1,15.0,0.8922644108568936,100,0.985301399925008,9.721248851529061e-05,0.9875426797209954
8,50.0,0,1,-1,15.0,0.8921045853024557,50,0.9876113547944081,9.118557514765766e-05,0.9906563008795072
8,50.0,0,1,-1,15.0,0.8914754515636557,100,0.9884737008572272,9.630639870661117e-05,0.9875426797209954
9,50.0,0,1,-1,15.0,0.8914850659851158,50,0.9906798658226045,9.447717723128883e-05,0.9906563008795072
9,50.0,0,1,-1,15.0,0.8918073014607506,100,0.9872057217374728,9.783772290036346e-05,0.9875426797209954
0,50.0,0,1,-1,20.0,0.9103251393485206,50,0.990730182031552,9.265257550948835e-05,0.9910439709036563
0,50.0,0,1,-1,20.0,0.9106335197130614,100,0.9913400827784399,9.057883023288931e-05,0.9879765619241226
1,50.0,0,1,-1,20.0,0.911382292862901,50,0.9927703548565416,9.47203703428983e-05,0.9910439709036563
1,50.0,0,1,-1,20.0,0.9107979108241329,100,0.9903334021285201,9.403935041228488e-05,0.9879765619241226
2,50.0,0,1,-1,20.0,0.9113160795996208,50,0.9886999491430046,9.253398775407667e-05,0.9910439709036563
2,50.0,0,1,-1,20.0,0.9106268931247757,100,0.9829406432814017,9.216616122347481e-05,0.9879765619241226
3,50.0,0,1,-1,20.0,0.9108976090668053,50,0.9917424936447575,9.454919267237501e-05,0.9910439709036563
3,50.0,0,1,-1,20.0,0.9107518816894377,100,0.9928778785633314,9.121086851392848e-05,0.9879765619241226
4,50.0,0,1,-1,20.0,0.9099627024852092,50,0.9920312921311634,9.413536105898038e-05,0.9910439709036563
4,50.0,0,1,-1,20.0,0.910732061938159,100,0.9897738299923812,9.53512371698999e-05,0.9879765619241226
5,50.0,0,1,-1,20.0,0.911154181617914,50,0.988763675533523,9.12709615480413e-05,0.9910439709036563
5,50.0,0,1,-1,20.0,0.9114194178982089,100,0.9831135247278141,9.329527440019032e-05,0.9879765619241226
6,50.0,0,1,-1,20.0,0.9103345396479899,50,0.9924320915102255,9.677244696615867e-05,0.9910439709036563
6,50.0,0,1,-1,20.0,0.9107365691684493,100,0.987069633378243,9.336733366332893e-05,0.9879765619241226
7,50.0,0,1,-1,20.0,0.9107552284150807,50,0.9941525065111236,9.111108173640454e-05,0.9910439709036563
7,50.0,0,1,-1,20.0,0.9108550902899971,100,0.9857816411540443,9.716512970578021e-05,0.9879765619241226
8,50.0,0,1,-1,20.0,0.9108060022501524,50,0.9880551891924096,9.114461458665382e-05,0.9910439709036563
8,50.0,0,1,-1,20.0,0.910054090640008,100,0.9888800979220821,9.626681995703035e-05,0.9879765619241226
9,50.0,0,1,-1,20.0,0.909957929384499,50,0.9910619744822621,9.444075110609222e-05,0.9910439709036563
9,50.0,0,1,-1,20.0,0.9108407981767053,100,0.9876548853149689,9.779322846988435e-05,0.9879765619241226
0,50.0,0,1,-1,25.0,0.9262829940339158,50,0.9910418445290626,9.2623438159493e-05,0.9913626059201162
0,50.0,0,1,-1,25.0,0.9271965728327622,100,0.991654667185711,9.055009574641632e-05,0.9883437116740262
1,50.0,0,1,-1,25.0,0.9277256217670077,50,0.9930543429008044,9.469328274903416e-05,0.9913626059201162
1,50.0,0,1,-1,25.0,0.9270189531039544,100,0.9906626097624696,9.400810014429021e-05,0.9883437116740262
2,50.0,0,1,-1,25.0,0.927343357658258,50,0.9890393362699056,9.25022348772265e-05,0.9913626059201162
2,50.0,0,1,-1,25.0,0.9267041147706087,100,0.983394094479441,9.212366263978381e-05,0.9883437116740262
3,50.0,0,1,-1,25.0,0.9270372461404116,50,0.9920417391473245,9.45206722789661e-05,0.9913626059201162
3,50.0,0,1,-1,25.0,0.9264176489972632,100,0.9931795062178288,9.118316786146607e-05,0.9883437116740262
4,50.0,0,1,-1,25.0,0.9261110826102101,50,0.9923416320596694,9.410592163985584e-05,0.9913626059201162
4,50.0,0,1,-1,25.0,0.9269974166376502,100,0.9901303929459604,9.531689955235483e-05,0.9883437116740262
5,50.0,0,1,-1,25.0,0.9274585519087398,50,0.9891191461726776,9.123816049756798e-05,0.9913626059201162
5,50.0,0,1,-1,25.0,0.9273266261231897,100,0.9835149737371002,9.325719333739093e-05,0.9883437116740262
6,50.0,0,1,-1,25.0,0.926940270613207,50,0.992738744785083,9.674255432024952e-05,0.9913626059201162
6,50.0,0,1,-1,25.0,0.9270348372920061,100,0.987474858188995,9.332901900670717e-05,0.9883437116740262
7,50.0,0,1,-1,25.0,0.9268269428111161,50,0.994443003689526,9.108446632248196e-05,0.9913626059201162
7,50.0,0,1,-1,25.0,0.92764101886657,100,0.9861918569946924,9.712471295007367e-05,0.9883437116740262
8,50.0,0,1,-1,25.0,0.9273129917632781,50,0.9884191010191989,9.111105736061272e-05,0.9913626059201162
8,50.0,0,1,-1,25.0,0.9263089012090259,100,0.9892205924757368,9.623368444798176e-05,0.9883437116740262
9,50.0,0,1,-1,25.0,0.926332366525669,50,0.9913871686279103,9.440977271506379e-05,0.9913626059201162
9,50.0,0,1,-1,25.0,0.9273208642251204,100,0.9880135647523267,9.775772650774907e-05,0.9883437116740262
0,50.0,0,1,-1,30.0,0.9406762395173983,50,0.9913391546365286,9.25956596901122e-05,0.9916444314885788
0,50.0,0,1,-1,30.0,0.9414379415101337,100,0.9919065052276711,9.052710571792887e-05,0.9886611111849088
1,50.0,0,1,-1,30.0,0.9422975398297452,50,0.9933048458255814,9.466940191890928e-05,0.9916444314885788
1,50.0,0,1,-1,30.0,0.9415369735118949,100,0.990943261672762,9.398147545859033e-05,0.9886611111849088
2,50.0,0,1,-1,30.0,0.9416525886323585,50,0.9893380982839303,9.247430089384747e-05,0.9916444314885788
2,50.0,0,1,-1,30.0,0.9413094600703154,100,0.983796120633433,9.208601650456742e-05,0.9886611111849088
3,50.0,0,1,-1,30.0,0.9419498324866283,50,0.9923206328943264,9.449410705036238e-05,0.9916444314885788
3,50.0,0,1,-1,30.0,0.9409430246737213,100,0.993442938332369,9.115898874277351e-05,0.9886611111849088
4,50.0,0,1,-1,30.0,0.9410536198321913,50,0.9926312668249616,9.40784629576264e-05,0.9916444314885788
4,50.0,0,1,-1,30.0,0.941587830509073,100,0.9904324358385295,9.528783165129489e-05,0.9886611111849088
5,50.0,0,1,-1,30.0,0.9418072276709111,50,0.9894267343123737,9.120979682486386e-05,0.9916444314885788
5,50.0,0,1,-1,30.0,0.9422270927246477,100,0.9838982461558864,9.32208654851976e-05,0.9886611111849088
6,50.0,0,1,-1,30.0,0.9413020048338807,50,0.9930009639116067,9.671700777093742e-05,0.9916444314885788
6,50.0,0,1,-1,30.0,0.9417101029176083,100,0.9878177112727957,9.32966262467785e-05,0.9886611111849088
7,50.0,0,1,-1,30.0,0.9414970706057654,50,0.9946870460861998,9.106211912137126e-05,0.9916444314885788
