n,M-estimator,m_est,x,y,theta
20,"Huber
(Cutoff: π/2)",huber_90,0.9989976548727759,0.04476254638302897,0.044777508222054466
20,"Huber
(Cutoff: π/2)",huber_90,0.9999289893414163,0.011917058137533024,0.01191734022492777
20,"Huber
(Cutoff: π/2)",huber_90,0.983565074944363,0.18055399012397635,0.1815496692076233
20,"Huber
(Cutoff: π/2)",huber_90,0.97151782115087,-0.23696650224507235,-0.2392422246176464
20,"Huber
(Cutoff: π/2)",huber_90,0.9999735011921802,0.007279897901318917,0.007279962204872314
20,"Huber
(Cutoff: π/2)",huber_90,0.9934783977178262,0.11402049494726438,0.1142690087916734
20,"Huber
(Cutoff: π/2)",huber_90,0.9975652007287286,0.06974001932214052,0.06979667548727869
20,"Huber
(Cutoff: π/2)",huber_90,0.985930903801331,0.16715338144797187,0.16794171871636332
20,"Huber
(Cutoff: π/2)",huber_90,0.9891822712167087,-0.146691629994874,-0.14722288625792593
20,"Huber
(Cutoff: π/2)",huber_90,0.9987601088867851,-0.04978197360948638,-0.04980255856131329
20,"Huber
(Cutoff: π/2)",huber_90,0.9675445655934857,0.2527004424026865,0.2554702686145776
20,"Huber
(Cutoff: π/2)",huber_90,0.9999999888472931,0.00014934996531121706,0.00014934996586643594
20,"Huber
(Cutoff: π/2)",huber_90,0.9981653234282203,0.06054739552973792,0.06058445102112113
20,"Huber
(Cutoff: π/2)",huber_90,0.9135652199077957,0.40669225339907766,0.41883043045367896
20,"Huber
(Cutoff: π/2)",huber_90,0.9939425158403693,-0.10990120656714819,-0.1101236539217482
20,"Huber
(Cutoff: π/2)",huber_90,0.9996838349840068,0.025144185643366058,0.025146835882486274
20,"Huber
(Cutoff: π/2)",huber_90,0.980524808745597,-0.19639526326877202,-0.19768022391402038
20,"Huber
(Cutoff: π/2)",huber_90,0.9788892661275137,-0.20439130280013454,-0.2058418424793091
20,"Huber
(Cutoff: π/2)",huber_90,0.9999799168860942,0.006337651337844135,0.006337693764776199
20,"Huber
(Cutoff: π/2)",huber_90,0.6489163939043295,0.7608597201338761,0.8646369429875901
20,"Huber
(Cutoff: π/2)",huber_90,0.9490807743564034,-0.31503282963375395,-0.32049124483067326
20,"Huber
(Cutoff: π/2)",huber_90,0.9093600181516573,0.41601004481528764,0.4290532416524494
20,"Huber
(Cutoff: π/2)",huber_90,0.9678510208708768,-0.2515241566911664,-0.2542547180832956
20,"Huber
(Cutoff: π/2)",huber_90,0.9974017109196055,-0.07204045429228771,-0.07210291318686048
20,"Huber
(Cutoff: π/2)",huber_90,0.9950950814558868,-0.09892309569711111,-0.09908515026301344
20,"Huber
(Cutoff: π/2)",huber_90,0.953986406896402,-0.29984985485554505,-0.3045352630317128
20,"Huber
(Cutoff: π/2)",huber_90,0.9999850679116187,0.005464792200747958,0.005464819401163793
20,"Huber
(Cutoff: π/2)",huber_90,0.9146674009070063,-0.40420730537438365,-0.4161120165427411
20,"Huber
(Cutoff: π/2)",huber_90,0.9956228570126008,0.09346189915715462,0.09359850372769135
20,"Huber
(Cutoff: π/2)",huber_90,0.8581832886511119,-0.5133433968407124,-0.5390761717288963
20,"Huber
(Cutoff: π/2)",huber_90,0.9994885191081119,-0.03197968372372791,-0.03198513717186251
20,"Huber
(Cutoff: π/2)",huber_90,0.9920655372933358,-0.1257217949079769,-0.12605536546076987
20,"Huber
(Cutoff: π/2)",huber_90,0.9999715267776437,0.007546233099236991,0.007546304721910387
20,"Huber
(Cutoff: π/2)",huber_90,0.9818287132263682,0.189769275395814,0.19092714643052283
20,"Huber
(Cutoff: π/2)",huber_90,0.96808829419726,0.25060936662112054,0.2533096574661169
20,"Huber
(Cutoff: π/2)",huber_90,0.9938109102117232,0.11108498883352415,0.11131472934479832
20,"Huber
(Cutoff: π/2)",huber_90,0.9992208413209702,-0.03946783842334983,-0.039478092188761825
20,"Huber
(Cutoff: π/2)",huber_90,0.9728757637341726,-0.2313282264200621,-0.23344271975858555
20,"Huber
(Cutoff: π/2)",huber_90,0.9249685000578659,0.3800437789264586,0.3898436261950061
20,"Huber
(Cutoff: π/2)",huber_90,0.926789306777555,0.3755816566910302,0.3850242987618537
20,"Huber
(Cutoff: π/2)",huber_90,0.9950746608264489,0.09912829758008822,0.09929136572081107
20,"Huber
(Cutoff: π/2)",huber_90,0.9985709451343313,0.05344218870451673,0.05346766053863756
20,"Huber
(Cutoff: π/2)",huber_90,0.9240439342490804,-0.3822862900726123,-0.3922692562286689
20,"Huber
(Cutoff: π/2)",huber_90,0.9963165086138606,-0.0857520534068106,-0.0858574977678916
20,"Huber
(Cutoff: π/2)",huber_90,0.9999693134956272,0.007834032619542417,0.007834112753551442
20,"Huber
(Cutoff: π/2)",huber_90,0.982154535223709,0.1880757000239511,0.1892025136431256
20,"Huber
(Cutoff: π/2)",huber_90,0.8515474737805223,0.5242775027578512,0.5518664391755969
20,"Huber
(Cutoff: π/2)",huber_90,0.9750586101704574,-0.22194753148538243,-0.22381136611018942
20,"Huber
(Cutoff: π/2)",huber_90,0.9935476777477471,-0.11341521962265917,-0.11365978145101834
20,"Huber
(Cutoff: π/2)",huber_90,0.5081138730565452,-0.8612899000960569,-1.0378028409658704
20,"Huber
(Cutoff: π/2)",huber_90,0.9999117289310834,0.013286622823396838,0.013287013778667195
20,"Huber
(Cutoff: π/4)",huber_45,0.9964858631216714,0.08376111626917078,0.08385937040365884
20,"Huber
(Cutoff: π/4)",huber_45,0.9999995184810105,0.0009813448664600032,0.0009813450239720964
20,"Huber
(Cutoff: π/4)",huber_45,0.997671213035631,-0.06820667621291372,-0.06825967185524068
20,"Huber
(Cutoff: π/4)",huber_45,0.9948319589664513,0.10153508467013751,0.10171035954946003
20,"Huber
(Cutoff: π/4)",huber_45,0.9995673516680378,-0.02941274348549253,-0.029416986011179435
20,"Huber
(Cutoff: π/4)",huber_45,0.9999610383780136,-0.008827328359397368,-0.008827443003527622
20,"Huber
(Cutoff: π/4)",huber_45,0.995365547475442,-0.09616354246237732,-0.09631237352319458
20,"Huber
(Cutoff: π/4)",huber_45,0.9996954592321793,-0.02467769824275071,-0.02468020366967887
20,"Huber
(Cutoff: π/4)",huber_45,0.9864854361356745,0.16384896793146436,0.1645910970873109
20,"Huber
(Cutoff: π/4)",huber_45,0.9853031060131644,0.1708150733419309,0.1716568409840703
20,"Huber
(Cutoff: π/4)",huber_45,0.9488013685033874,-0.3158733339902204,-0.32137697348846145
20,"Huber
(Cutoff: π/4)",huber_45,0.9998974065411002,0.014323979627923256,0.014324469496898005
20,"Huber
(Cutoff: π/4)",huber_45,0.9988109845051493,-0.04875056134911279,-0.048769892267605475
20,"Huber
(Cutoff: π/4)",huber_45,0.9894288739559468,-0.14501897593855195,-0.14553215115623513
20,"Huber
(Cutoff: π/4)",huber_45,0.9988084476384099,-0.048802509424704196,-0.048821902249831135
20,"Huber
(Cutoff: π/4)",huber_45,0.9921123419070377,0.12535190878375874,0.1256825298155277
20,"Huber
(Cutoff: π/4)",huber_45,0.991060079386657,-0.1334163372533959,-0.13381534160011282
20,"Huber
(Cutoff: π/4)",huber_45,0.9949119687435507,-0.10074807417926811,-0.10091929247910246
20,"Huber
(Cutoff: π/4)",huber_45,0.9961567317088398,0.08758861724654761,0.08770099888242583
20,"Huber
(Cutoff: π/4)",huber_45,0.9978318969433178,-0.06581417356845602,-0.06586177882655281
20,"Huber
(Cutoff: π/4)",huber_45,0.9943184050150277,-0.10644674465839861,-0.10664879969454527
20,"Huber
(Cutoff: π/4)",huber_45,0.9593563809495104,-0.28219733225432125,-0.28608376350720466
20,"Huber
(Cutoff: π/4)",huber_45,0.9729250483636428,0.2311208564076394,0.23322957357183524
20,"Huber
(Cutoff: π/4)",huber_45,0.9354689809028783,0.3534088082780738,0.36121256342420294
20,"Huber
(Cutoff: π/4)",huber_45,0.9994571584828105,-0.032945232697056646,-0.03295119533848497
20,"Huber
(Cutoff: π/4)",huber_45,0.9462683203344343,-0.32338253807440787,-0.3293019219240781
20,"Huber
(Cutoff: π/4)",huber_45,0.9999349287719583,-0.011407814068317923,-0.0114080615149155
20,"Huber
(Cutoff: π/4)",huber_45,0.9980476430266741,-0.06245720333875258,-0.06249788135989048
20,"Huber
(Cutoff: π/4)",huber_45,0.994220845326044,-0.10735413694480718,-0.10756142158347606
20,"Huber
(Cutoff: π/4)",huber_45,0.9855231958186095,0.16954064557938206,0.17036354833445447
20,"Huber
(Cutoff: π/4)",huber_45,0.9971377312089826,-0.07560651426565068,-0.07567873234416525
20,"Huber
(Cutoff: π/4)",huber_45,0.9995438636788461,-0.030200406983394143,-0.030204999655538498
20,"Huber
(Cutoff: π/4)",huber_45,0.999897649268724,-0.014307025787315202,-0.01430751391881675
20,"Huber
(Cutoff: π/4)",huber_45,0.9661696183463202,0.2579074806680194,0.2608557860020484
20,"Huber
(Cutoff: π/4)",huber_45,0.9995448797993801,0.03016675764551547,0.030171334979084984
20,"Huber
(Cutoff: π/4)",huber_45,0.9999860478590012,-0.005282431952650855,-0.005282456519866436
20,"Huber
(Cutoff: π/4)",huber_45,0.9999914524768775,-0.004134606775138761,-0.004134618555394709
20,"Huber
(Cutoff: π/4)",huber_45,0.9881731910165696,-0.15334192041359584,-0.15394930998039633
20,"Huber
(Cutoff: π/4)",huber_45,0.9966684115780362,-0.08156026828370776,-0.08165096424169983
20,"Huber
(Cutoff: π/4)",huber_45,0.9994246839027996,-0.03391609066191549,-0.033922596316700596
20,"Huber
(Cutoff: π/4)",huber_45,0.9999985869060131,-0.001681126401002565,-0.001681127192866216
20,"Huber
(Cutoff: π/4)",huber_45,0.9921915021971947,0.12472378669553096,0.1250494392038106
20,"Huber
(Cutoff: π/4)",huber_45,0.9898178143588346,-0.1423400659614094,-0.1428251532291213
20,"Huber
(Cutoff: π/4)",huber_45,0.9935602800585476,-0.11330476552192016,-0.1135486107416552
20,"Huber
(Cutoff: π/4)",huber_45,0.999360752331511,-0.0357503384514596,-0.03575795817335193
20,"Huber
(Cutoff: π/4)",huber_45,0.9864848212870231,-0.16385266970759998,-0.1645948495778735
20,"Huber
(Cutoff: π/4)",huber_45,0.9986604649191053,0.051742398548507824,0.0517655145208529
20,"Huber
(Cutoff: π/4)",huber_45,0.9977612992928562,0.06687592715939636,0.06692587695312209
20,"Huber
(Cutoff: π/4)",huber_45,0.9999648528749215,0.008384092964301551,0.008384191191270545
20,"Huber
(Cutoff: π/4)",huber_45,0.9999940805685942,0.0034407597665248586,0.0034407665556547423
20,"Huber
(Cutoff: π/4)",huber_45,0.9999289879535475,0.011917174589259899,0.011917456684924643
20,"Huber
(Cutoff: π/4)",huber_45,0.9955586206674061,0.09414368175725335,0.09428330577220337
20,"Huber
(Cutoff: π/4)",huber_45,0.9900664752364583,-0.14060005196604763,-0.14106746106849605
20,"Huber
(Cutoff: π/4)",huber_45,0.9999735011921802,0.007279897901318917,0.007279962204872314
20,"Huber
(Cutoff: π/4)",huber_45,0.9973416208493545,0.07286762876326691,0.07293226743047906
20,"Huber
(Cutoff: π/4)",huber_45,0.9997216090383872,0.023594584584109984,0.02359677433431834
20,"Huber
(Cutoff: π/4)",huber_45,0.9975672650470875,0.06971048491060142,0.06976706902049672
20,"Huber
(Cutoff: π/4)",huber_45,0.9982031463359071,-0.059920602843213676,-0.0599565181766368
20,"Huber
(Cutoff: π/4)",huber_45,0.9987601137316128,-0.049781876409137116,-0.049802461240296796
20,"Huber
(Cutoff: π/4)",huber_45,0.9976937138310218,-0.06787675141063103,-0.0679289806670438
20,"Huber
(Cutoff: π/4)",huber_45,0.9999999888318613,0.00014945325458476572,0.00014945325514113738
20,"Huber
(Cutoff: π/4)",huber_45,0.9998147705280583,0.01924641872983528,0.01924760715254749
20,"Huber
(Cutoff: π/4)",huber_45,0.999658598777643,0.026128258455506106,0.026131232268073637
20,"Huber
(Cutoff: π/4)",huber_45,0.9976351194767956,-0.06873258606016674,-0.06878681881659213
20,"Huber
(Cutoff: π/4)",huber_45,0.9996838349129865,0.02514418846701049,0.02514683870702372
20,"Huber
(Cutoff: π/4)",huber_45,0.993910602009937,-0.11018945145631186,-0.11041366014459744
20,"Huber
(Cutoff: π/4)",huber_45,0.992978160403149,-0.11829781469822594,-0.11857548418170559
20,"Huber
(Cutoff: π/4)",huber_45,0.9999799168920225,0.006337650402490699,0.006337692829403977
20,"Huber
(Cutoff: π/4)",huber_45,0.9991351895917925,-0.04157971764419121,-0.041591707982904645
20,"Huber
(Cutoff: π/4)",huber_45,0.9835032860200381,-0.1808902606216996,-0.18189156936841147
20,"Huber
(Cutoff: π/4)",huber_45,0.9993392644721103,0.0363460380831364,0.03635404523897449
20,"Huber
(Cutoff: π/4)",huber_45,0.9997296112254463,-0.023253052251588316,-0.023255148266386617
20,"Huber
(Cutoff: π/4)",huber_45,0.9995267587831325,-0.03076131460917867,-0.030766168035246972
20,"Huber
(Cutoff: π/4)",huber_45,0.9986018950654717,-0.05286071482346519,-0.05288536355069804
20,"Huber
(Cutoff: π/4)",huber_45,0.9862642519073793,-0.16517513556700256,-0.16593558335823125
20,"Huber
(Cutoff: π/4)",huber_45,0.9999850679163851,0.0054647913284781,0.005464818528880913
20,"Huber
(Cutoff: π/4)",huber_45,0.9926173307458084,-0.12128822986203514,-0.12158759104454721
20,"Huber
(Cutoff: π/4)",huber_45,0.9986346650130797,0.05223797310590194,0.052261760208129844
20,"Huber
(Cutoff: π/4)",huber_45,0.9976999347176811,-0.06778525108261185,-0.0678372691112597
20,"Huber
(Cutoff: π/4)",huber_45,0.9999562731183678,0.009351569452335205,0.009351705759709507
20,"Huber
(Cutoff: π/4)",huber_45,0.9968132457298894,-0.07977062828786366,-0.0798554729127495
20,"Huber
(Cutoff: π/4)",huber_45,0.9999715268086278,0.007546228993316515,0.007546300615873006
20,"Huber
(Cutoff: π/4)",huber_45,0.9946320404252299,0.10347513788124235,0.1036606864684066
20,"Huber
(Cutoff: π/4)",huber_45,0.9879907156697881,0.15451325428680368,0.15513477210939253
20,"Huber
(Cutoff: π/4)",huber_45,0.9978807782084054,0.06506882880601327,0.06511483289884604
20,"Huber
(Cutoff: π/4)",huber_45,0.9992208414274385,-0.03946783572784623,-0.03947808949115637
20,"Huber
(Cutoff: π/4)",huber_45,0.9908652312848925,-0.13485582460811435,-0.13526795648307233
20,"Huber
(Cutoff: π/4)",huber_45,0.9813383511980077,0.19228895045731265,0.19349409421973632
20,"Huber
(Cutoff: π/4)",huber_45,0.9999705490527492,-0.007674700459396619,-0.007674775802683663
20,"Huber
(Cutoff: π/4)",huber_45,0.9999277005326257,0.012024712368043559,0.012025002169857768
20,"Huber
(Cutoff: π/4)",huber_45,0.9985709451343313,0.05344218870451673,0.05346766053863756
20,"Huber
(Cutoff: π/4)",huber_45,0.9808690437018986,-0.19466874198833456,-0.1959197199414451
20,"Huber
(Cutoff: π/4)",huber_45,0.9990091192064767,-0.04450595176263433,-0.04452065762243405
20,"Huber
(Cutoff: π/4)",huber_45,0.9999693135029631,0.007834031683161467,0.007834111817141757
20,"Huber
(Cutoff: π/4)",huber_45,0.9998924019306233,0.014669170440305093,0.014669696587756397
20,"Huber
(Cutoff: π/4)",huber_45,0.9828722855060392,0.18428800933358028,0.18534741511782804
20,"Huber
(Cutoff: π/4)",huber_45,0.9963716801039812,-0.0851086075950482,-0.0852116909697762
20,"Huber
(Cutoff: π/4)",huber_45,0.9973858221573172,-0.07226009797648644,-0.07232313080870631
20,"Huber
(Cutoff: π/4)",huber_45,0.870684549314588,-0.49184186034217503,-0.5142039084385148
20,"Huber
(Cutoff: π/4)",huber_45,0.9999117289464129,0.013286621669789634,0.013287012624958143
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7003289713732797,0.7138202377736583,0.7949380740596704
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999995185655343,0.000981258732571625,0.0009812588900422463
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9058020360557348,0.4237011582203703,0.4375274903956323
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9789782815294348,0.2039645172417869,0.20540587268952568
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9906114684496009,-0.13670741960890553,-0.13713686007613646
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999610383780136,-0.008827328359397368,-0.008827443003527622
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9487771293578344,-0.3159461327623845,-0.3214537015629103
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9962004994602892,0.08708940736433146,0.08719987401991694
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8893797723854233,0.45716913770688083,0.4748096226571967
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8477448454134326,0.5304042581606542,0.5590773572568024
20,"$L^2 loss$
(Fréchet mean)",frechet,0.6750910743812455,-0.7377343975244587,-0.8297081801136452
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9506996261977287,0.31011323858793244,0.3153121409218034
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9870656784658935,-0.16031639465340125,-0.16101118524291416
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8945031568778686,-0.4470616314732536,-0.4634777152690361
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9988084433472407,-0.04880259724915398,-0.04882199017905331
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9132945419876225,0.40729974168371125,0.41949549328434943
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7410577500732954,-0.6714412938271702,-0.7361519923349668
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8156424136688647,-0.5785563525054651,-0.6169576258089413
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9524068409618884,0.30482980380697144,0.3097597230215015
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9845399066185521,-0.1751604186896458,-0.1760687035248975
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9475291173280967,-0.3196694727612224,-0.3253806360658145
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7175874346100416,-0.6964684297868636,-0.7704642167795884
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8132043970180935,0.5819781857341715,0.6211591605051235
20,"$L^2 loss$
(Fréchet mean)",frechet,0.6026349503277753,0.798016990197227,0.9239974458803542
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7942310825416148,-0.6076158223127303,-0.6530552624713107
20,"$L^2 loss$
(Fréchet mean)",frechet,0.6232911065238804,-0.7819898954131296,-0.8978520161523499
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8272104803448538,0.5618921793437207,0.5966714495650729
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9845750494198477,-0.1749627733545206,-0.1758679581759726
20,"$L^2 loss$
(Fréchet mean)",frechet,0.677083676760073,-0.7359060365733253,-0.8270038553430499
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8469985568659817,0.5315951887168887,0.5604827975831657
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9600021136452218,-0.2799927531146243,-0.283786560377705
20,"$L^2 loss$
(Fréchet mean)",frechet,0.990501625573447,-0.13750101721936095,-0.13793802339225536
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9141522622647531,-0.40537099229746615,-0.4173846261821318
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7326132044912048,0.6806452031749933,0.7486429621128874
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9995448797529053,0.030166759185406677,0.03017133651967735
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9943496230357324,-0.1061547322011491,-0.10635512327290833
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999914524756109,-0.004134607081230996,-0.004134618861489564
20,"$L^2 loss$
(Fréchet mean)",frechet,0.891299510768175,-0.453415021921872,-0.4705931303797289
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9578930093644343,-0.28712537785913095,-0.291224497703655
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9892558717875152,-0.14619445999737382,-0.14672029790175917
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9522249778787323,0.3053974320518221,0.31035577336827247
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9026673008083176,0.4303391035583746,0.44486841168552854
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8939791172563891,-0.44810862289124154,-0.46464853067327955
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9468446608512642,-0.321691137921849,-0.3275150241326468
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9904755585258839,-0.13768866316017775,-0.13812747124835573
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8875717657123672,-0.4606694701304083,-0.4787493225544898
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9663830059357859,0.25710675961264595,0.26002711929513217
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9630123189987595,0.26945736853281776,0.27282951398326954
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8686822960613059,0.4953696281663413,0.518260284465608
20,"$L^2 loss$
(Fréchet mean)",frechet,0.994534846929866,0.10440516386744146,0.10459577735931536
20,"$L^2 loss$
(Fréchet mean)",frechet,0.80475611665545,0.5936055868214508,0.6355318239032243
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9525512691121336,0.30437818534327316,0.3092855724847008
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7934366420855906,-0.6086528526146425,-0.6543616191331569
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999735011921802,0.007279897901318917,0.007279962204872314
20,"$L^2 loss$
(Fréchet mean)",frechet,0.984477791578281,0.17550919602445836,0.17642296883341563
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9015713077784715,0.43263053173650934,0.4474084603633852
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8357679584140664,0.549082798572658,0.5812664062408559
20,"$L^2 loss$
(Fréchet mean)",frechet,0.964650440345461,-0.2635327834279968,-0.2666826229657265
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9988039897035458,-0.048893661677949424,-0.04891316344892865
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9014718844445038,0.4328376618965526,0.44763821654451863
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999942401832274,-0.003394053678033179,-0.00339406019442396
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9925369010296311,0.12194465996711362,0.12224893016938311
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7998330374919258,0.6002225521724758,0.6437793280396988
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9853173528778337,-0.17073287357102118,-0.1715734157151492
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9996846468907125,0.025111885054528157,0.025114525091226008
20,"$L^2 loss$
(Fréchet mean)",frechet,0.945685579032175,-0.32508273656191095,-0.33109921522006974
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9483837006508453,-0.3171251430268622,-0.32269662213563705
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999799168872822,0.006337651150324553,0.006337693577252854
20,"$L^2 loss$
(Fréchet mean)",frechet,0.43722213654925546,0.899353547450224,1.1182887143481621
20,"$L^2 loss$
(Fréchet mean)",frechet,0.875449376665828,-0.48330982702135394,-0.5044315017599088
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7928239126428458,0.6094507720412611,0.6553676573365796
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9025328732758221,-0.43062096170122305,-0.4451806852434473
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9915535284957352,-0.12969811150381907,-0.13006451352592552
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9887861462557437,0.14933839751622613,0.14989913317696357
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8908816010754844,-0.4542355918080187,-0.4715139905804209
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999850679128326,0.005464791978352464,0.005464819178764987
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8041163505342893,-0.594471946187048,-0.6366088008538843
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9880196046564825,0.15432841868706085,0.1549476925204829
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7153537204554644,-0.6987625166181469,-0.7736661415246439
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9953030755903034,-0.09680799409388406,-0.09695984603722893
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8817328866383349,-0.47174899747686644,-0.49127331893041787
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999980236260297,0.0019881509085431784,0.0019881522183207816
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9513513736190726,0.3081080393516295,0.3132036816915964
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7821039536935428,0.6231479805125968,0.6727612960351235
20,"$L^2 loss$
(Fréchet mean)",frechet,0.888481934963986,0.4589115941471203,0.47676979298441746
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9995351165976518,-0.030488533715473106,-0.030493259131953932
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7931809871249559,-0.6089859782158195,-0.6547815383249638
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8396548871530586,0.5431203093974506,0.5741488430305107
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8166557476609333,0.5771251075913805,0.6152039700355064
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9730969888431247,0.23039585565812973,0.2324844630827396
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9985709406536467,0.0534422724263474,0.05346774438028273
20,"$L^2 loss$
(Fréchet mean)",frechet,0.8372460171764944,-0.5468263954145736,-0.5785689968672708
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9884703854141887,-0.1514143228334911,-0.15199893613247814
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999693141770448,0.007833945640007313,0.007834025771347189
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9485073645003632,0.31675507807859254,0.3223064416446501
20,"$L^2 loss$
(Fréchet mean)",frechet,0.7083879314294214,0.7058233055128915,0.783584698026686
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9244920783851371,-0.3812012552486292,-0.3910953167522864
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9843842339239737,-0.1760331786962681,-0.17695523839080654
20,"$L^2 loss$
(Fréchet mean)",frechet,0.34040111332592043,-0.940280320992881,-1.2234528731002712
20,"$L^2 loss$
(Fréchet mean)",frechet,0.9999117289334315,0.013286622646700419,0.013287013601955174
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999864252810009,-0.005210494575988555,-0.0052105181531164795
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999796487112137,0.00637982471498072,0.0063798679945514395
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999981267404383,0.001935591798720704,0.0019355930073435596
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999459457081219,-0.010397387262572598,-0.010397574607758623
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999968584707302,0.002506601019089719,0.0025066036439465086
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999985227238145,-0.0017188805048431234,-0.0017188813512640346
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999163346981573,0.012935362530617174,0.01293572328969395
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999744100466135,-0.007153967565333465,-0.007154028589190283
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999540864937049,0.00958253121771302,0.009582677876275602
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999966207473108,-0.0025997103598389268,-0.0025997132882022967
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999996238496733,0.0008673525877952317,0.0008673526965469013
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.9999078091281512,-0.01357841097257301,-0.013578828256476255
50,"Tukey's biweight
(Cutoff: π/2)",biweight,0.999933262193464,0.011552971874550559,0.011553228888078885
